feature	score	p-value	#I-out-of-2	#O-out-of-424
,,group_4509	212.0	5.02958444225e-48	1.0	0.0
,,group_22598	212.0	5.02958444225e-48	1.0	0.0
PA14_40290,lasA,lasA	212.0	5.02958444225e-48	1.0	0.0
,,group_3329	212.0	5.02958444225e-48	1.0	0.0
,,group_38092	212.0	5.02958444225e-48	1.0	0.0
,,group_12547	212.0	5.02958444225e-48	1.0	0.0
,,group_7771	212.0	5.02958444225e-48	1.0	0.0
,,group_38093	212.0	5.02958444225e-48	1.0	0.0
,,group_31963	212.0	5.02958444225e-48	1.0	0.0
,,group_19245	212.0	5.02958444225e-48	1.0	0.0
,,group_38094	212.0	5.02958444225e-48	1.0	0.0
,,group_14541	212.0	5.02958444225e-48	1.0	0.0
,,group_5441	212.0	5.02958444225e-48	1.0	0.0
,,group_38091	212.0	5.02958444225e-48	1.0	0.0
,,group_11844	212.0	5.02958444225e-48	1.0	0.0
,,group_22592	212.0	5.02958444225e-48	1.0	0.0
,,group_9900	212.0	5.02958444225e-48	1.0	0.0
,,group_3198	212.0	5.02958444225e-48	1.0	0.0
,,group_4974	212.0	5.02958444225e-48	1.0	0.0
,,group_1338	212.0	5.02958444225e-48	1.0	0.0
,,group_30087	212.0	5.02958444225e-48	1.0	0.0
,,group_3950	212.0	5.02958444225e-48	1.0	0.0
,,arsR2_2	212.0	5.02958444225e-48	1.0	0.0
,,group_1337	212.0	5.02958444225e-48	1.0	0.0
,,group_27166	105.002358491	1.21990549728e-24	1.0	1.0
,,group_36709	105.002358491	1.21990549728e-24	1.0	1.0
,,group_9292	105.002358491	1.21990549728e-24	1.0	1.0
,,group_6313	105.002358491	1.21990549728e-24	1.0	1.0
,,group_5191	105.002358491	1.21990549728e-24	1.0	1.0
,,group_31959	105.002358491	1.21990549728e-24	1.0	1.0
,,group_27171	105.002358491	1.21990549728e-24	1.0	1.0
,,group_36708	105.002358491	1.21990549728e-24	1.0	1.0
,,group_30869	105.002358491	1.21990549728e-24	1.0	1.0
,,group_7845	105.002358491	1.21990549728e-24	1.0	1.0
,,group_30086	105.002358491	1.21990549728e-24	1.0	1.0
,,group_20171	105.002358491	1.21990549728e-24	1.0	1.0
,,group_10237	105.002358491	1.21990549728e-24	1.0	1.0
,,group_9882	105.002358491	1.21990549728e-24	1.0	1.0
,,group_9253	105.002358491	1.21990549728e-24	1.0	1.0
,,group_1019	105.002358491	1.21990549728e-24	1.0	1.0
,,group_8506	105.002358491	1.21990549728e-24	1.0	1.0
,,group_23556	105.002358491	1.21990549728e-24	1.0	1.0
,,group_2574	105.002358491	1.21990549728e-24	1.0	1.0
,,group_4542	105.002358491	1.21990549728e-24	1.0	1.0
,,group_27167	105.002358491	1.21990549728e-24	1.0	1.0
,,group_14966	105.002358491	1.21990549728e-24	1.0	1.0
,,group_3663	105.002358491	1.21990549728e-24	1.0	1.0
,,group_26423	69.3396226415	8.28875885491e-17	1.0	2.0
,,group_26415	69.3396226415	8.28875885491e-17	1.0	2.0
,,group_26422	69.3396226415	8.28875885491e-17	1.0	2.0
,,group_18047	69.3396226415	8.28875885491e-17	1.0	2.0
,,group_26433	69.3396226415	8.28875885491e-17	1.0	2.0
,,group_26409	69.3396226415	8.28875885491e-17	1.0	2.0
,,group_27169	69.3396226415	8.28875885491e-17	1.0	2.0
,,group_26442	69.3396226415	8.28875885491e-17	1.0	2.0
,,group_26419	69.3396226415	8.28875885491e-17	1.0	2.0
,,group_26414	69.3396226415	8.28875885491e-17	1.0	2.0
,,group_8755	69.3396226415	8.28875885491e-17	1.0	2.0
,,group_26435	69.3396226415	8.28875885491e-17	1.0	2.0
,,group_22627	69.3396226415	8.28875885491e-17	1.0	2.0
,,group_26416	69.3396226415	8.28875885491e-17	1.0	2.0
,,group_26428	69.3396226415	8.28875885491e-17	1.0	2.0
,,group_27168	69.3396226415	8.28875885491e-17	1.0	2.0
,,group_4853	69.3396226415	8.28875885491e-17	1.0	2.0
,,group_6009	69.3396226415	8.28875885491e-17	1.0	2.0
,,group_31991	69.3396226415	8.28875885491e-17	1.0	2.0
,,group_5112	69.3396226415	8.28875885491e-17	1.0	2.0
,,group_18444	69.3396226415	8.28875885491e-17	1.0	2.0
,,group_1181	69.3396226415	8.28875885491e-17	1.0	2.0
,,group_26408	69.3396226415	8.28875885491e-17	1.0	2.0
,,group_26411	69.3396226415	8.28875885491e-17	1.0	2.0
,,group_41806	69.3396226415	8.28875885491e-17	1.0	2.0
,,group_17008	69.3396226415	8.28875885491e-17	1.0	2.0
,,group_26441	69.3396226415	8.28875885491e-17	1.0	2.0
PA14_72550,znuA,znuA	69.3396226415	8.28875885491e-17	1.0	2.0
,,group_26430	69.3396226415	8.28875885491e-17	1.0	2.0
,,group_22623	69.3396226415	8.28875885491e-17	1.0	2.0
,,group_26427	69.3396226415	8.28875885491e-17	1.0	2.0
,,group_31994	69.3396226415	8.28875885491e-17	1.0	2.0
,,group_26417	69.3396226415	8.28875885491e-17	1.0	2.0
PA14_62560,pcnB,pcnB	69.3396226415	8.28875885491e-17	1.0	2.0
,,group_26410	69.3396226415	8.28875885491e-17	1.0	2.0
,,group_26425	69.3396226415	8.28875885491e-17	1.0	2.0
,,group_26413	69.3396226415	8.28875885491e-17	1.0	2.0
,,group_6460	69.3396226415	8.28875885491e-17	1.0	2.0
,,group_4862	69.3396226415	8.28875885491e-17	1.0	2.0
,,group_31992	69.3396226415	8.28875885491e-17	1.0	2.0
PA14_28510,,yqaA	69.3396226415	8.28875885491e-17	1.0	2.0
,,group_35683	69.3396226415	8.28875885491e-17	1.0	2.0
,,group_14540	69.3396226415	8.28875885491e-17	1.0	2.0
,,group_24061	69.3396226415	8.28875885491e-17	1.0	2.0
,,group_26421	69.3396226415	8.28875885491e-17	1.0	2.0
,,group_24103	69.3396226415	8.28875885491e-17	1.0	2.0
,,group_26438	69.3396226415	8.28875885491e-17	1.0	2.0
,,group_26426	69.3396226415	8.28875885491e-17	1.0	2.0
,,group_5665	69.3396226415	8.28875885491e-17	1.0	2.0
,,group_26439	69.3396226415	8.28875885491e-17	1.0	2.0
PA14_06300,,wecD	69.3396226415	8.28875885491e-17	1.0	2.0
,,group_26431	69.3396226415	8.28875885491e-17	1.0	2.0
,,group_26420	69.3396226415	8.28875885491e-17	1.0	2.0
