feature	score	p-value	#I-out-of-29	#O-out-of-397
,,group_26916	33.8877790324	5.83842872256e-09	4.0	2.0
,,group_18132	33.8877790324	5.83842872256e-09	4.0	2.0
,,group_17062	29.4067575784	5.86726963984e-08	5.0	5.0
,,group_22800	29.3199861027	6.13595586784e-08	3.0	1.0
,,group_22792	29.3199861027	6.13595586784e-08	3.0	1.0
,,group_22802	29.3199861027	6.13595586784e-08	3.0	1.0
,,group_22806	29.3199861027	6.13595586784e-08	3.0	1.0
,,group_22803	29.3199861027	6.13595586784e-08	3.0	1.0
,,group_22808	29.3199861027	6.13595586784e-08	3.0	1.0
,,group_22787	29.3199861027	6.13595586784e-08	3.0	1.0
,,group_22807	29.3199861027	6.13595586784e-08	3.0	1.0
,,group_22790	29.3199861027	6.13595586784e-08	3.0	1.0
,,group_22793	29.3199861027	6.13595586784e-08	3.0	1.0
,,group_22810	29.3199861027	6.13595586784e-08	3.0	1.0
,,group_22785	29.3199861027	6.13595586784e-08	3.0	1.0
,,group_22809	29.3199861027	6.13595586784e-08	3.0	1.0
,,group_22804	29.3199861027	6.13595586784e-08	3.0	1.0
,,group_22789	29.3199861027	6.13595586784e-08	3.0	1.0
,,group_22805	29.3199861027	6.13595586784e-08	3.0	1.0
,,group_22799	29.3199861027	6.13595586784e-08	3.0	1.0
,,group_22786	29.3199861027	6.13595586784e-08	3.0	1.0
,,group_22811	29.3199861027	6.13595586784e-08	3.0	1.0
,,gcvA_9	27.9559876413	1.24106334171e-07	4.0	3.0
,,group_17067	27.9559876413	1.24106334171e-07	4.0	3.0
,,group_22794	27.9559876413	1.24106334171e-07	4.0	3.0
,,group_22798	27.9559876413	1.24106334171e-07	4.0	3.0
,,group_26915	27.9559876413	1.24106334171e-07	4.0	3.0
,,spuE_5	27.9559876413	1.24106334171e-07	4.0	3.0
,,group_6911	27.9559876413	1.24106334171e-07	4.0	3.0
,,group_22796	27.9559876413	1.24106334171e-07	4.0	3.0
,,group_22797	27.9559876413	1.24106334171e-07	4.0	3.0
,,group_9428	27.9559876413	1.24106334171e-07	4.0	3.0
,,group_14060	27.9559876413	1.24106334171e-07	4.0	3.0
,,group_3669	27.3793103448	1.6721068059e-07	2.0	0.0
,,group_36215	27.3793103448	1.6721068059e-07	2.0	0.0
,,group_35516	27.3793103448	1.6721068059e-07	2.0	0.0
,,group_36220	27.3793103448	1.6721068059e-07	2.0	0.0
,,group_19153	27.3793103448	1.6721068059e-07	2.0	0.0
,,group_36219	27.3793103448	1.6721068059e-07	2.0	0.0
,,group_36199	27.3793103448	1.6721068059e-07	2.0	0.0
,,group_36200	27.3793103448	1.6721068059e-07	2.0	0.0
,,group_6528	27.3793103448	1.6721068059e-07	2.0	0.0
,,group_35521	27.3793103448	1.6721068059e-07	2.0	0.0
,,group_9417	27.3793103448	1.6721068059e-07	2.0	0.0
,,group_6876	27.3793103448	1.6721068059e-07	2.0	0.0
,,group_36214	27.3793103448	1.6721068059e-07	2.0	0.0
,,group_35517	27.3793103448	1.6721068059e-07	2.0	0.0
,,group_36204	27.3793103448	1.6721068059e-07	2.0	0.0
,,group_36217	27.3793103448	1.6721068059e-07	2.0	0.0
,,group_35519	27.3793103448	1.6721068059e-07	2.0	0.0
PA14_10710,,ygcS	27.3793103448	1.6721068059e-07	2.0	0.0
,,group_36201	27.3793103448	1.6721068059e-07	2.0	0.0
,,group_6161	27.3793103448	1.6721068059e-07	2.0	0.0
,,group_36218	27.3793103448	1.6721068059e-07	2.0	0.0
,,group_35518	27.3793103448	1.6721068059e-07	2.0	0.0
,,group_20841	27.3793103448	1.6721068059e-07	2.0	0.0
,,group_36216	27.3793103448	1.6721068059e-07	2.0	0.0
,,group_36205	27.3793103448	1.6721068059e-07	2.0	0.0
,,group_35520	27.3793103448	1.6721068059e-07	2.0	0.0
,,group_22788	23.5254060627	1.23275137684e-06	4.0	4.0
,,group_17069	23.5254060627	1.23275137684e-06	4.0	4.0
,,group_17066	23.5254060627	1.23275137684e-06	4.0	4.0
,,bmaC	23.5254060627	1.23275137684e-06	4.0	4.0
,,group_22791	23.5254060627	1.23275137684e-06	4.0	4.0
,,group_23059	23.5254060627	1.23275137684e-06	4.0	4.0
,,group_11878	22.9850603665	1.63265241565e-06	5.0	7.0
,,group_14047	22.9850603665	1.63265241565e-06	5.0	7.0
,,group_22770	22.9850603665	1.63265241565e-06	5.0	7.0
,,group_22766	22.9850603665	1.63265241565e-06	5.0	7.0
,,group_17068	22.2998175975	2.33228760629e-06	3.0	2.0
,,group_24801	22.2998175975	2.33228760629e-06	3.0	2.0
,,group_30547	22.2998175975	2.33228760629e-06	3.0	2.0
,,group_14718	22.2998175975	2.33228760629e-06	3.0	2.0
,,group_627	22.2998175975	2.33228760629e-06	3.0	2.0
,,group_30151	22.2998175975	2.33228760629e-06	3.0	2.0
,,group_23229	22.2998175975	2.33228760629e-06	3.0	2.0
,,group_18541	22.2998175975	2.33228760629e-06	3.0	2.0
,,group_1937	17.644054547	2.66346571639e-05	3.0	3.0
,,group_17244	17.644054547	2.66346571639e-05	3.0	3.0
,,group_36232	17.644054547	2.66346571639e-05	3.0	3.0
,,cusS_5	17.644054547	2.66346571639e-05	3.0	3.0
,,group_12210	17.3664205681	3.08223665201e-05	4.0	6.0
,,group_17065	17.3664205681	3.08223665201e-05	4.0	6.0
,,group_17159	17.3664205681	3.08223665201e-05	4.0	6.0
,,group_14059	17.3664205681	3.08223665201e-05	4.0	6.0
,,group_8234	17.3664205681	3.08223665201e-05	4.0	6.0
,,group_30525	16.9438895162	3.85010449341e-05	2.0	1.0
,,group_36203	16.9438895162	3.85010449341e-05	2.0	1.0
,,group_31953	16.9438895162	3.85010449341e-05	2.0	1.0
,,group_19155	16.9438895162	3.85010449341e-05	2.0	1.0
,,group_29958	16.9438895162	3.85010449341e-05	2.0	1.0
,,group_8141	16.9438895162	3.85010449341e-05	2.0	1.0
,,group_33674	16.9438895162	3.85010449341e-05	2.0	1.0
,,group_8022	16.9438895162	3.85010449341e-05	2.0	1.0
,,group_386	16.9438895162	3.85010449341e-05	2.0	1.0
,,group_31948	16.9438895162	3.85010449341e-05	2.0	1.0
,,group_36167	16.9438895162	3.85010449341e-05	2.0	1.0
,,group_14046	16.9438895162	3.85010449341e-05	2.0	1.0
,,group_31952	16.9438895162	3.85010449341e-05	2.0	1.0
,,group_22024	16.9438895162	3.85010449341e-05	2.0	1.0
