feature	score	p-value	#I-out-of-9	#O-out-of-417
,,group_13878	92.6666666667	6.18872015574e-22	2.0	0.0
PA14_10820,,rpfG_2	92.6666666667	6.18872015574e-22	2.0	0.0
,,group_23521	92.6666666667	6.18872015574e-22	2.0	0.0
,,group_9583	66.5323741007	3.44194025926e-16	3.0	3.0
,,group_17331	60.451638689	7.5408562549e-15	2.0	1.0
,,group_14141	60.451638689	7.5408562549e-15	2.0	1.0
,,group_4913	60.451638689	7.5408562549e-15	2.0	1.0
,,group_30806	60.451638689	7.5408562549e-15	2.0	1.0
,,group_532	60.451638689	7.5408562549e-15	2.0	1.0
,,group_2425	60.451638689	7.5408562549e-15	2.0	1.0
,,group_23329	46.3333333333	9.97524114427e-12	1.0	0.0
,,group_26741	46.3333333333	9.97524114427e-12	1.0	0.0
,,group_23484	46.3333333333	9.97524114427e-12	1.0	0.0
,,group_26726	46.3333333333	9.97524114427e-12	1.0	0.0
,,group_23550	46.3333333333	9.97524114427e-12	1.0	0.0
,,group_23589	46.3333333333	9.97524114427e-12	1.0	0.0
,,group_35852	46.3333333333	9.97524114427e-12	1.0	0.0
,,group_14251	46.3333333333	9.97524114427e-12	1.0	0.0
,,group_38709	46.3333333333	9.97524114427e-12	1.0	0.0
,,group_38730	46.3333333333	9.97524114427e-12	1.0	0.0
,,group_30802	46.3333333333	9.97524114427e-12	1.0	0.0
,,group_26714	46.3333333333	9.97524114427e-12	1.0	0.0
,,group_23302	46.3333333333	9.97524114427e-12	1.0	0.0
,,group_23605	46.3333333333	9.97524114427e-12	1.0	0.0
,,group_551	46.3333333333	9.97524114427e-12	1.0	0.0
,,group_13237	46.3333333333	9.97524114427e-12	1.0	0.0
,,group_26728	46.3333333333	9.97524114427e-12	1.0	0.0
,,group_35851	46.3333333333	9.97524114427e-12	1.0	0.0
,,group_17350	46.3333333333	9.97524114427e-12	1.0	0.0
,,group_23464	46.3333333333	9.97524114427e-12	1.0	0.0
,,group_38700	46.3333333333	9.97524114427e-12	1.0	0.0
,,group_26735	46.3333333333	9.97524114427e-12	1.0	0.0
,,group_17332	46.3333333333	9.97524114427e-12	1.0	0.0
,,group_23322	46.3333333333	9.97524114427e-12	1.0	0.0
,,group_13412	46.3333333333	9.97524114427e-12	1.0	0.0
,,appB	46.3333333333	9.97524114427e-12	1.0	0.0
,,group_23574	46.3333333333	9.97524114427e-12	1.0	0.0
,,group_6013	46.3333333333	9.97524114427e-12	1.0	0.0
,,group_26692	46.3333333333	9.97524114427e-12	1.0	0.0
,,group_16797	46.3333333333	9.97524114427e-12	1.0	0.0
,,group_40977	46.3333333333	9.97524114427e-12	1.0	0.0
,,group_23293	46.3333333333	9.97524114427e-12	1.0	0.0
,,group_38710	46.3333333333	9.97524114427e-12	1.0	0.0
,,group_23599	46.3333333333	9.97524114427e-12	1.0	0.0
,,group_23496	46.3333333333	9.97524114427e-12	1.0	0.0
,,group_38705	46.3333333333	9.97524114427e-12	1.0	0.0
,,group_23551	46.3333333333	9.97524114427e-12	1.0	0.0
,,group_23600	46.3333333333	9.97524114427e-12	1.0	0.0
,,group_32364	46.3333333333	9.97524114427e-12	1.0	0.0
,,group_23606	46.3333333333	9.97524114427e-12	1.0	0.0
,,group_32361	46.3333333333	9.97524114427e-12	1.0	0.0
,,group_5237	46.3333333333	9.97524114427e-12	1.0	0.0
,,group_23413	46.3333333333	9.97524114427e-12	1.0	0.0
,,rclR_3	46.3333333333	9.97524114427e-12	1.0	0.0
,,group_2484	46.3333333333	9.97524114427e-12	1.0	0.0
,,group_17343	46.3333333333	9.97524114427e-12	1.0	0.0
,,group_38716	46.3333333333	9.97524114427e-12	1.0	0.0
,,group_276	46.3333333333	9.97524114427e-12	1.0	0.0
,,group_26729	46.3333333333	9.97524114427e-12	1.0	0.0
,,group_26668	46.3333333333	9.97524114427e-12	1.0	0.0
,,group_36164	46.3333333333	9.97524114427e-12	1.0	0.0
,,group_38701	46.3333333333	9.97524114427e-12	1.0	0.0
,,group_35850	46.3333333333	9.97524114427e-12	1.0	0.0
,,group_38717	46.3333333333	9.97524114427e-12	1.0	0.0
,,group_23590	46.3333333333	9.97524114427e-12	1.0	0.0
,,group_26897	46.3333333333	9.97524114427e-12	1.0	0.0
,,group_23462	46.3333333333	9.97524114427e-12	1.0	0.0
,,group_26700	46.3333333333	9.97524114427e-12	1.0	0.0
,,group_23374	46.3333333333	9.97524114427e-12	1.0	0.0
,,group_23535	46.3333333333	9.97524114427e-12	1.0	0.0
,,group_32358	46.3333333333	9.97524114427e-12	1.0	0.0
PA14_54170,putA,putA	46.3333333333	9.97524114427e-12	1.0	0.0
,,group_32303	46.3333333333	9.97524114427e-12	1.0	0.0
,,group_1748	46.3333333333	9.97524114427e-12	1.0	0.0
,,group_14242	46.3333333333	9.97524114427e-12	1.0	0.0
,,group_23389	46.3333333333	9.97524114427e-12	1.0	0.0
,,group_32319	46.3333333333	9.97524114427e-12	1.0	0.0
,,group_23434	46.3333333333	9.97524114427e-12	1.0	0.0
,,group_40986	46.3333333333	9.97524114427e-12	1.0	0.0
,,group_23372	46.3333333333	9.97524114427e-12	1.0	0.0
,,group_17282	46.3333333333	9.97524114427e-12	1.0	0.0
,,group_17353	46.3333333333	9.97524114427e-12	1.0	0.0
,,group_26732	46.3333333333	9.97524114427e-12	1.0	0.0
,,group_23560	46.3333333333	9.97524114427e-12	1.0	0.0
,,group_26667	46.3333333333	9.97524114427e-12	1.0	0.0
,,bigR_2	46.3333333333	9.97524114427e-12	1.0	0.0
,,group_23492	46.3333333333	9.97524114427e-12	1.0	0.0
,,group_23601	46.3333333333	9.97524114427e-12	1.0	0.0
,,group_23547	46.3333333333	9.97524114427e-12	1.0	0.0
,,group_12014	46.3333333333	9.97524114427e-12	1.0	0.0
,,group_8296	46.3333333333	9.97524114427e-12	1.0	0.0
,,group_26743	46.3333333333	9.97524114427e-12	1.0	0.0
,,group_251	46.3333333333	9.97524114427e-12	1.0	0.0
,,group_23578	46.3333333333	9.97524114427e-12	1.0	0.0
,,group_30822	46.3333333333	9.97524114427e-12	1.0	0.0
,,uvrA_1	46.3333333333	9.97524114427e-12	1.0	0.0
,,group_35853	46.3333333333	9.97524114427e-12	1.0	0.0
,,group_23300	46.3333333333	9.97524114427e-12	1.0	0.0
,,group_17296	46.3333333333	9.97524114427e-12	1.0	0.0
,,group_32308	46.3333333333	9.97524114427e-12	1.0	0.0
