feature	score	p-value	#I-out-of-1	#O-out-of-425
,,exbD_2	425.0	1.99137139773e-94	1.0	0.0
,,group_1436	425.0	1.99137139773e-94	1.0	0.0
,,group_1701	425.0	1.99137139773e-94	1.0	0.0
,,group_6452	425.0	1.99137139773e-94	1.0	0.0
,,group_3452	425.0	1.99137139773e-94	1.0	0.0
,,group_17001	211.501176471	6.46185297787e-48	1.0	1.0
,,group_16892	211.501176471	6.46185297787e-48	1.0	1.0
,,group_13943	211.501176471	6.46185297787e-48	1.0	1.0
,,group_8132	140.336470588	2.24717043132e-32	1.0	2.0
,,group_6454	140.336470588	2.24717043132e-32	1.0	2.0
,,group_14	140.336470588	2.24717043132e-32	1.0	2.0
,,group_13468	104.755294118	1.38190361248e-24	1.0	3.0
,,group_6856	104.755294118	1.38190361248e-24	1.0	3.0
,,group_756	104.755294118	1.38190361248e-24	1.0	3.0
,,group_952	83.4075294118	6.67672055823e-20	1.0	4.0
,,group_33660	83.4075294118	6.67672055823e-20	1.0	4.0
,,group_20959	83.4075294118	6.67672055823e-20	1.0	4.0
,,group_33657	83.4075294118	6.67672055823e-20	1.0	4.0
,,group_33656	83.4075294118	6.67672055823e-20	1.0	4.0
,,group_33658	83.4075294118	6.67672055823e-20	1.0	4.0
,,group_2197	83.4075294118	6.67672055823e-20	1.0	4.0
,,group_18925	83.4075294118	6.67672055823e-20	1.0	4.0
,,group_32524	69.1764705882	9.00358054148e-17	1.0	5.0
,,group_32523	69.1764705882	9.00358054148e-17	1.0	5.0
,,group_11768	69.1764705882	9.00358054148e-17	1.0	5.0
,,group_34075	69.1764705882	9.00358054148e-17	1.0	5.0
,,group_2927	69.1764705882	9.00358054148e-17	1.0	5.0
,,group_22701	69.1764705882	9.00358054148e-17	1.0	5.0
,,group_4624	59.0121008403	1.56705299416e-14	1.0	6.0
,,group_9620	59.0121008403	1.56705299416e-14	1.0	6.0
,,group_18435	59.0121008403	1.56705299416e-14	1.0	6.0
,,group_33659	59.0121008403	1.56705299416e-14	1.0	6.0
,,group_12875	51.3894117647	7.57459731405e-13	1.0	7.0
,,group_10912	51.3894117647	7.57459731405e-13	1.0	7.0
,,group_3733	51.3894117647	7.57459731405e-13	1.0	7.0
,,group_52	51.3894117647	7.57459731405e-13	1.0	7.0
,,group_14122	51.3894117647	7.57459731405e-13	1.0	7.0
,,group_14874	45.4611764706	1.55694558699e-11	1.0	8.0
,,group_3165	45.4611764706	1.55694558699e-11	1.0	8.0
,,group_4692	45.4611764706	1.55694558699e-11	1.0	8.0
,,group_33546	45.4611764706	1.55694558699e-11	1.0	8.0
,,group_3455	45.4611764706	1.55694558699e-11	1.0	8.0
,,group_33572	45.4611764706	1.55694558699e-11	1.0	8.0
,,group_33538	45.4611764706	1.55694558699e-11	1.0	8.0
,,group_33545	45.4611764706	1.55694558699e-11	1.0	8.0
,,group_10326	45.4611764706	1.55694558699e-11	1.0	8.0
,,group_33541	45.4611764706	1.55694558699e-11	1.0	8.0
,,group_18911	45.4611764706	1.55694558699e-11	1.0	8.0
,,group_33539	45.4611764706	1.55694558699e-11	1.0	8.0
,,group_33540	45.4611764706	1.55694558699e-11	1.0	8.0
,,group_33542	45.4611764706	1.55694558699e-11	1.0	8.0
,,group_33543	45.4611764706	1.55694558699e-11	1.0	8.0
,,group_752	45.4611764706	1.55694558699e-11	1.0	8.0
,,group_11974	45.4611764706	1.55694558699e-11	1.0	8.0
,,group_33571	45.4611764706	1.55694558699e-11	1.0	8.0
,,pao_2	45.4611764706	1.55694558699e-11	1.0	8.0
,,group_33537	45.4611764706	1.55694558699e-11	1.0	8.0
,,group_33536	45.4611764706	1.55694558699e-11	1.0	8.0
,,group_33547	45.4611764706	1.55694558699e-11	1.0	8.0
,,group_16893	45.4611764706	1.55694558699e-11	1.0	8.0
,,group_7959	40.7190588235	1.75764524096e-10	1.0	9.0
,,group_5474	40.7190588235	1.75764524096e-10	1.0	9.0
,,group_18910	40.7190588235	1.75764524096e-10	1.0	9.0
,,group_18882	40.7190588235	1.75764524096e-10	1.0	9.0
,,group_33544	40.7190588235	1.75764524096e-10	1.0	9.0
,,group_14895	40.7190588235	1.75764524096e-10	1.0	9.0
,,group_17776	40.7190588235	1.75764524096e-10	1.0	9.0
,,group_18794	40.7190588235	1.75764524096e-10	1.0	9.0
,,group_33570	40.7190588235	1.75764524096e-10	1.0	9.0
,,group_10288	36.8395721925	1.28260272404e-09	1.0	10.0
,,group_1786	36.8395721925	1.28260272404e-09	1.0	10.0
PA14_25160,lexA,lexA	36.8395721925	1.28260272404e-09	1.0	10.0
,,group_29994	36.8395721925	1.28260272404e-09	1.0	10.0
,,group_18418	36.8395721925	1.28260272404e-09	1.0	10.0
,,group_29989	36.8395721925	1.28260272404e-09	1.0	10.0
,,group_6258	33.6070588235	6.74475183563e-09	1.0	11.0
,,group_30422	33.6070588235	6.74475183563e-09	1.0	11.0
,,group_29992	33.6070588235	6.74475183563e-09	1.0	11.0
,,group_29986	33.6070588235	6.74475183563e-09	1.0	11.0
,,group_29984	33.6070588235	6.74475183563e-09	1.0	11.0
,,group_29990	33.6070588235	6.74475183563e-09	1.0	11.0
,,group_6771	33.6070588235	6.74475183563e-09	1.0	11.0
,,group_18915	33.6070588235	6.74475183563e-09	1.0	11.0
,,group_14849	30.8722171946	2.75588971261e-08	1.0	12.0
,,group_33655	30.8722171946	2.75588971261e-08	1.0	12.0
,,group_18554	30.8722171946	2.75588971261e-08	1.0	12.0
,,group_25009	30.8722171946	2.75588971261e-08	1.0	12.0
,,group_6941	30.8722171946	2.75588971261e-08	1.0	12.0
,,group_30435	30.8722171946	2.75588971261e-08	1.0	12.0
,,group_33662	30.8722171946	2.75588971261e-08	1.0	12.0
,,group_9626	30.8722171946	2.75588971261e-08	1.0	12.0
,,gst	28.5284033613	9.23339901108e-08	1.0	13.0
,,group_33533	28.5284033613	9.23339901108e-08	1.0	13.0
,,group_18420	28.5284033613	9.23339901108e-08	1.0	13.0
,,group_7454	26.4974117647	2.63891442273e-07	1.0	14.0
,,group_30705	26.4974117647	2.63891442273e-07	1.0	14.0
,,group_18715	26.4974117647	2.63891442273e-07	1.0	14.0
,,group_14695	26.4974117647	2.63891442273e-07	1.0	14.0
,,group_12023	26.4974117647	2.63891442273e-07	1.0	14.0
,,higA2	26.4974117647	2.63891442273e-07	1.0	14.0
