feature	score	p-value	#I-out-of-2	#O-out-of-424
,,group_29952	281.33490566	3.84325760478e-63	2.0	1.0
,,group_31494	212.0	5.02958444225e-48	1.0	0.0
,,group_29960	212.0	5.02958444225e-48	1.0	0.0
,,group_18411	212.0	5.02958444225e-48	1.0	0.0
,,group_31493	212.0	5.02958444225e-48	1.0	0.0
,,group_29979	212.0	5.02958444225e-48	1.0	0.0
,,group_31491	212.0	5.02958444225e-48	1.0	0.0
,,group_29978	212.0	5.02958444225e-48	1.0	0.0
,,group_29963	212.0	5.02958444225e-48	1.0	0.0
,,group_29980	212.0	5.02958444225e-48	1.0	0.0
,,group_29964	212.0	5.02958444225e-48	1.0	0.0
,,group_31497	212.0	5.02958444225e-48	1.0	0.0
,,group_18674	212.0	5.02958444225e-48	1.0	0.0
,,group_31492	212.0	5.02958444225e-48	1.0	0.0
,,group_29976	212.0	5.02958444225e-48	1.0	0.0
,,group_31489	212.0	5.02958444225e-48	1.0	0.0
,,group_29955	212.0	5.02958444225e-48	1.0	0.0
,,group_29931	212.0	5.02958444225e-48	1.0	0.0
,,group_29962	212.0	5.02958444225e-48	1.0	0.0
,,group_618	212.0	5.02958444225e-48	1.0	0.0
,,group_737	212.0	5.02958444225e-48	1.0	0.0
,,group_29981	212.0	5.02958444225e-48	1.0	0.0
,,group_29972	105.002358491	1.21990549728e-24	1.0	1.0
,,group_18410	105.002358491	1.21990549728e-24	1.0	1.0
,,group_29965	105.002358491	1.21990549728e-24	1.0	1.0
,,group_26159	105.002358491	1.21990549728e-24	1.0	1.0
,,group_16849	105.002358491	1.21990549728e-24	1.0	1.0
,,group_29971	105.002358491	1.21990549728e-24	1.0	1.0
,,group_29948	105.002358491	1.21990549728e-24	1.0	1.0
,,group_29961	105.002358491	1.21990549728e-24	1.0	1.0
,,group_29951	105.002358491	1.21990549728e-24	1.0	1.0
,,group_29954	105.002358491	1.21990549728e-24	1.0	1.0
,,group_18414	105.002358491	1.21990549728e-24	1.0	1.0
,,group_17760	105.002358491	1.21990549728e-24	1.0	1.0
,,group_4781	105.002358491	1.21990549728e-24	1.0	1.0
,,group_29969	105.002358491	1.21990549728e-24	1.0	1.0
,,group_31490	105.002358491	1.21990549728e-24	1.0	1.0
,,group_24996	105.002358491	1.21990549728e-24	1.0	1.0
,,group_7064	105.002358491	1.21990549728e-24	1.0	1.0
,,group_29977	105.002358491	1.21990549728e-24	1.0	1.0
,,group_29949	105.002358491	1.21990549728e-24	1.0	1.0
,,group_29950	105.002358491	1.21990549728e-24	1.0	1.0
,,group_5534	105.002358491	1.21990549728e-24	1.0	1.0
,,group_445	105.002358491	1.21990549728e-24	1.0	1.0
,,group_31495	105.002358491	1.21990549728e-24	1.0	1.0
,,group_13888	103.021226415	3.31576511817e-24	2.0	6.0
PA14_61580,hemH,hemH	69.3396226415	8.28875885491e-17	1.0	2.0
,,group_31477	69.3396226415	8.28875885491e-17	1.0	2.0
,,group_4958	69.3396226415	8.28875885491e-17	1.0	2.0
,,group_31481	69.3396226415	8.28875885491e-17	1.0	2.0
,,group_31486	69.3396226415	8.28875885491e-17	1.0	2.0
,,group_31464	69.3396226415	8.28875885491e-17	1.0	2.0
,,group_23862	69.3396226415	8.28875885491e-17	1.0	2.0
,,group_31465	69.3396226415	8.28875885491e-17	1.0	2.0
,,group_23998	69.3396226415	8.28875885491e-17	1.0	2.0
,,group_31475	69.3396226415	8.28875885491e-17	1.0	2.0
,,group_31483	69.3396226415	8.28875885491e-17	1.0	2.0
,,group_17462	69.3396226415	8.28875885491e-17	1.0	2.0
,,group_31471	69.3396226415	8.28875885491e-17	1.0	2.0
,,group_29967	69.3396226415	8.28875885491e-17	1.0	2.0
,,group_31463	69.3396226415	8.28875885491e-17	1.0	2.0
,,group_31488	69.3396226415	8.28875885491e-17	1.0	2.0
,,group_31462	69.3396226415	8.28875885491e-17	1.0	2.0
,,group_31468	69.3396226415	8.28875885491e-17	1.0	2.0
,,group_29958	69.3396226415	8.28875885491e-17	1.0	2.0
,,group_17461	69.3396226415	8.28875885491e-17	1.0	2.0
,,group_31474	69.3396226415	8.28875885491e-17	1.0	2.0
,,group_31466	69.3396226415	8.28875885491e-17	1.0	2.0
,,group_2099	69.3396226415	8.28875885491e-17	1.0	2.0
,,group_31485	69.3396226415	8.28875885491e-17	1.0	2.0
,,group_31470	69.3396226415	8.28875885491e-17	1.0	2.0
,,group_23864	69.3396226415	8.28875885491e-17	1.0	2.0
,,group_29968	69.3396226415	8.28875885491e-17	1.0	2.0
,,group_31484	69.3396226415	8.28875885491e-17	1.0	2.0
,,group_4091	69.3396226415	8.28875885491e-17	1.0	2.0
,,hemL1	69.3396226415	8.28875885491e-17	1.0	2.0
,,group_31487	69.3396226415	8.28875885491e-17	1.0	2.0
,,group_31498	69.3396226415	8.28875885491e-17	1.0	2.0
,,group_31478	69.3396226415	8.28875885491e-17	1.0	2.0
,,group_14	69.3396226415	8.28875885491e-17	1.0	2.0
,,group_31472	69.3396226415	8.28875885491e-17	1.0	2.0
,,group_31476	69.3396226415	8.28875885491e-17	1.0	2.0
,,group_18458	69.3396226415	8.28875885491e-17	1.0	2.0
,,group_31479	69.3396226415	8.28875885491e-17	1.0	2.0
,,group_31467	69.3396226415	8.28875885491e-17	1.0	2.0
,,group_31469	69.3396226415	8.28875885491e-17	1.0	2.0
,,group_31480	69.3396226415	8.28875885491e-17	1.0	2.0
,,group_9195	69.3396226415	8.28875885491e-17	1.0	2.0
,,kmo	69.3396226415	8.28875885491e-17	1.0	2.0
,,group_31499	69.3396226415	8.28875885491e-17	1.0	2.0
,,group_31506	69.3396226415	8.28875885491e-17	1.0	2.0
,,fdtB	69.3396226415	8.28875885491e-17	1.0	2.0
,,group_31482	69.3396226415	8.28875885491e-17	1.0	2.0
,,group_31473	69.3396226415	8.28875885491e-17	1.0	2.0
,,group_29946	69.3396226415	8.28875885491e-17	1.0	2.0
,,group_24965	51.5106132075	7.12110913933e-13	1.0	3.0
,,group_18672	51.5106132075	7.12110913933e-13	1.0	3.0
,,group_29975	51.5106132075	7.12110913933e-13	1.0	3.0
,,group_31507	51.5106132075	7.12110913933e-13	1.0	3.0
,,group_17753	51.5106132075	7.12110913933e-13	1.0	3.0
