feature	score	p-value	#I-out-of-7	#O-out-of-419
,,group_38636	59.8571428571	1.01998500165e-14	1.0	0.0
,,group_3776	59.8571428571	1.01998500165e-14	1.0	0.0
,,group_19269	59.8571428571	1.01998500165e-14	1.0	0.0
,,group_8642	59.8571428571	1.01998500165e-14	1.0	0.0
,,group_38661	59.8571428571	1.01998500165e-14	1.0	0.0
,,group_1830	59.8571428571	1.01998500165e-14	1.0	0.0
,,group_8240	59.8571428571	1.01998500165e-14	1.0	0.0
,,group_8629	59.8571428571	1.01998500165e-14	1.0	0.0
,,group_38650	59.8571428571	1.01998500165e-14	1.0	0.0
,,group_38643	59.8571428571	1.01998500165e-14	1.0	0.0
,,group_31924	59.8571428571	1.01998500165e-14	1.0	0.0
,,group_21978	59.8571428571	1.01998500165e-14	1.0	0.0
,,group_31041	59.8571428571	1.01998500165e-14	1.0	0.0
,,group_31923	59.8571428571	1.01998500165e-14	1.0	0.0
,,group_38627	59.8571428571	1.01998500165e-14	1.0	0.0
,,group_38617	59.8571428571	1.01998500165e-14	1.0	0.0
,,group_35728	59.8571428571	1.01998500165e-14	1.0	0.0
,,ssb_3	59.8571428571	1.01998500165e-14	1.0	0.0
,,group_38666	59.8571428571	1.01998500165e-14	1.0	0.0
,,group_38658	59.8571428571	1.01998500165e-14	1.0	0.0
,,group_38616	59.8571428571	1.01998500165e-14	1.0	0.0
,,group_11564	59.8571428571	1.01998500165e-14	1.0	0.0
,,group_35733	59.8571428571	1.01998500165e-14	1.0	0.0
,,group_5113	59.8571428571	1.01998500165e-14	1.0	0.0
,,group_38656	59.8571428571	1.01998500165e-14	1.0	0.0
,,group_8131	59.8571428571	1.01998500165e-14	1.0	0.0
,,group_4	59.8571428571	1.01998500165e-14	1.0	0.0
,,group_38610	59.8571428571	1.01998500165e-14	1.0	0.0
,,group_38611	59.8571428571	1.01998500165e-14	1.0	0.0
,,group_38614	59.8571428571	1.01998500165e-14	1.0	0.0
,,group_38626	59.8571428571	1.01998500165e-14	1.0	0.0
,,group_38648	59.8571428571	1.01998500165e-14	1.0	0.0
,,group_16733	59.8571428571	1.01998500165e-14	1.0	0.0
,,group_38638	59.8571428571	1.01998500165e-14	1.0	0.0
,,group_31047	59.8571428571	1.01998500165e-14	1.0	0.0
