feature	score	p-value	#I-out-of-50	#O-out-of-5
PA14_28830	105.703470113	8.56372778878e-25	56.9213948743	37.2409731491
PA14_10090	80.0735150001	3.60735432527e-19	13.7313634387	17.0805063184
PA14_10120	77.9527971141	1.05532551627e-18	15.6756611176	17.696615364
PA14_33300	73.6318481281	9.41335330633e-18	62.4609756412	32.7192893134
PA14_33340	72.9267633101	1.34551170347e-17	75.191330328	35.9944143997
PA14_08320	72.2566891061	1.88949139862e-17	44.810408391	27.3088763369
PA14_33330	68.2463222997	1.44295913772e-16	76.6678932903	35.3112554596
PA14_33310	66.8953917347	2.86303387576e-16	82.6284734517	36.4915180446
PA14_69510	65.5036515609	5.80063891416e-16	44.8833397701	26.0427209232
PA14_33320	63.4486636239	1.64601033256e-15	84.6349304564	36.1463604939
PA14_38180	62.2493760303	3.02604813409e-15	85.237484373	35.9948971264
PA14_10080	62.156449831	3.17226326177e-15	9.28656039789	12.5894148366
PA14_08200	60.8745119052	6.08313466409e-15	57.4965988883	28.6496887349
PA14_08250	60.8525746925	6.1513001672e-15	31.5969569636	21.060344818
PA14_03380	59.1304076476	1.47561275769e-14	67.2514834063	30.8043544408
PA14_33350	55.2517574206	1.06039455179e-13	53.1630458485	26.2651669554
PA14_28820	53.3451358515	2.79803191257e-13	94.4694681039	35.8093040644
PA14_15660	47.3892356151	5.82014174673e-12	41.4518558555	21.4040813096
PA14_69520	46.6352976995	8.55061005935e-12	63.115803673	26.7875950246
PA14_10050	45.6744096884	1.39635119186e-11	6.84587987526	9.26198360513
PA14_28840	41.0734534111	1.46614225091e-10	115.978956955	36.634600429
PA14_08280	40.6922391068	1.78193487469e-10	71.7026281187	27.2351576127
PA14_69540	40.3441299697	2.12944273681e-10	19.994976501	13.650182982
PA14_53650	39.5676913295	3.16882687502e-10	65.4782912703	25.523411564
PA14_53620	38.6761281631	5.00290458817e-10	55.4961197837	22.9702147553
PA14_08330	35.0581457561	3.20005512068e-09	56.3204077604	22.2263253932
PA14_10110	34.0665318202	5.3259483363e-09	9.45720044991	8.84101431048
PA14_08260	32.2180271761	1.37806202129e-08	58.705514652	21.9951135785
PA14_53660	31.9864726879	1.55249913009e-08	93.9220011016	29.2404558673
PA14_03250	31.2148739263	2.30989439049e-08	87.8184448899	27.7773955059
PA14_15650	30.5295267925	3.28823624511e-08	42.3120368739	17.7753520556
PA14_08240	30.4861190579	3.36263935921e-08	103.545214615	30.575340461
PA14_03265	28.4125505581	9.802774711e-08	76.6180931209	24.6220276153
PA14_03390	27.7548944376	1.37699387996e-07	33.0582093879	14.8352527845
PA14_35760	26.9039202503	2.13824727172e-07	153.373729345	38.0299003124
PA14_15630	26.5441271844	2.57586574247e-07	39.1510778939	16.0162135231
PA14_10070	26.1391267002	3.176809724e-07	10.686841001	8.07090608879
PA14_53670	25.9255331384	3.54844439534e-07	148.039831722	36.6881593119
PA14_59590	25.8868353641	3.62029744764e-07	7.94307271728	7.01750614294
PA14_53630	25.808347957	3.77054137984e-07	34.0869231514	14.6205595134
PA14_08230	25.5943133414	4.21279106075e-07	67.26564951	21.8271222843
PA14_08310	24.6353922934	6.92678185915e-07	133.26448262	33.6015832641
PA14_54970	23.4955768157	1.25201276318e-06	19.304117651	10.2656275359
PA14_49540	23.0168084109	1.60591189582e-06	71.7440513802	21.8518686793
PA14_35770	22.5127916802	2.08748886189e-06	157.22019688	36.6114715031
PA14_14420	22.0129697786	2.70814262801e-06	27.3923381177	12.0581525155
PA14_03285	21.411424314	3.70556641415e-06	69.8437864621	20.9253098789
PA14_15620	20.3333126889	6.50579862771e-06	28.1130698908	11.8225402474
PA14_03270	19.8349104856	8.44265591052e-06	121.402969726	29.4374229977
PA14_08270	18.9947735435	1.31076996038e-05	119.793504995	28.7784285472
PA14_63440	18.4401370945	1.75325897173e-05	22.4603135157	9.98044859367
PA14_35800	18.2763103146	1.91068542974e-05	174.502889545	37.1165614935
PA14_51530,exoU	17.6306051617	2.68236735641e-05	250.471806674	3.87120101091
PA14_35790	17.4739590662	2.91270129919e-05	222.765216297	43.8612861397
PA14_35810	17.3375256105	3.12945696512e-05	177.999396121	37.1118443356
PA14_51520,spcU	16.525632288	4.79968266705e-05	223.369570404	2.99573227355
PA14_08220	16.0759943706	6.08505339691e-05	127.430341265	28.5797554958
PA14_08300,JF1	15.6882781305	7.46855939648e-05	180.358957339	36.4799435167
PA14_14430	15.5016980352	8.24311719378e-05	38.5446168834	12.7736566031
PA14_35820,tnpS	15.4032490363	8.68388558579e-05	158.696857822	33.0557656515
PA14_49510,pyoS3I	14.078782868	0.000175310221284	198.303736989	2.99573227355
PA14_28760	13.8536823943	0.000197609124625	224.021333057	4.60517018599
PA14_59630	13.7673487815	0.000206901116267	151.848470713	0.69314718056
PA14_59610	13.7335935688	0.000210652756922	137.335935688	0.0
PA14_03190	13.6388646102	0.000221551369571	309.741582786	10.0884722267
PA14_03180	13.623682794	0.00022335012995	254.326115292	6.57925121201
PA14_35740,tpnA	13.2707434121	0.000269580282066	179.039872351	34.7477414714
PA14_10980	12.6864928527	0.000368306424047	126.864928527	0.0
PA14_35780	12.2150896559	0.000474045326546	196.399952425	36.5070640074
PA14_51550	12.20176554	0.000477443090336	157.201362454	1.79175946923
PA14_03200	12.1633470674	0.000487378376184	335.014926865	12.9292639474
PA14_22120	12.0950645477	0.000505554649558	135.078555629	0.69314718056
PA14_53640	12.038209891	0.000521210019985	26.5119775224	9.20873909061
PA14_22190	12.0260342682	0.000524625791561	134.38605772	0.69314718056
PA14_53570	11.939391696	0.000549594213729	141.440206236	1.09861228867
PA14_35750,tpnC	11.9115694339	0.00055786379502	66.5803903157	16.6127401841
PA14_22270	11.9011654439	0.000560988335041	179.044119368	3.17805383035
PA14_20960	11.8290996433	0.000583121837571	149.29161922	29.4708218259
PA14_59845	11.6228237696	0.000651474200663	294.647955322	10.6282060719
PA14_22140	11.5755320616	0.000668253123082	115.755320616	0.0
PA14_22080	11.501739518	0.000695310883473	150.086649064	1.79175946923
PA14_10960	11.4336632615	0.000721253449274	128.442539448	0.69314718056
PA14_59620	11.3775077883	0.000743387914418	141.257044835	1.38629436112
PA14_22100	11.0255967883	0.000898623439038	110.255967883	0.0
PA14_03210	10.8936164816	0.000964962377683	228.073043671	6.8112443786
PA14_10970	10.862382814	0.000981373423395	108.62382814	0.0
PA14_31370,tam	10.5593281461	0.00115603206442	196.107208092	5.03695260241
PA14_22110	10.554264342	0.00115920339747	119.61552036	0.69314718056
PA14_60140	10.4933736275	0.00119803422174	256.497812111	8.95982562387
PA14_22250	10.4905088962	0.00119989318147	104.905088962	0.0
PA14_31350	10.4209241981	0.00124595526816	191.979249592	4.8751973232
PA14_21000	10.4005081332	0.00125980641737	166.396551685	30.966830253
PA14_10830	10.3610573653	0.0012870146753	204.837464658	5.71373280551
PA14_21010	10.2511585317	0.00136598786559	156.74732948	29.4920007646
PA14_55070	10.1856942351	0.00141534423479	167.581981903	3.55534806149
PA14_22130	10.1559984061	0.00143832479686	101.559984061	0.0
PA14_22230	9.99535086718	0.00156935924831	114.002738959	0.69314718056
PA14_46570	9.95687665426	0.0016024969036	99.5687665426	0.0
PA14_22090	9.90184619018	0.00165113045903	120.892173612	1.09861228867
PA14_14400	9.75321330911	0.00179009538039	8.87738195465	4.49980967033
