feature	score	p-value	#I-out-of-1	#O-out-of-425
,,group_25831	425.0	1.99137139773e-94	1.0	0.0
,,group_25817	425.0	1.99137139773e-94	1.0	0.0
,,group_17954	425.0	1.99137139773e-94	1.0	0.0
,,group_25245	425.0	1.99137139773e-94	1.0	0.0
,,group_5899	425.0	1.99137139773e-94	1.0	0.0
,,group_25814	425.0	1.99137139773e-94	1.0	0.0
,,group_25821	425.0	1.99137139773e-94	1.0	0.0
,,group_17054	211.501176471	6.46185297787e-48	1.0	1.0
,,group_25815	211.501176471	6.46185297787e-48	1.0	1.0
,,group_9270	211.501176471	6.46185297787e-48	1.0	1.0
,,group_1407	211.501176471	6.46185297787e-48	1.0	1.0
,,group_25239	211.501176471	6.46185297787e-48	1.0	1.0
,,group_25819	211.501176471	6.46185297787e-48	1.0	1.0
,,group_17637	140.336470588	2.24717043132e-32	1.0	2.0
,,group_25816	140.336470588	2.24717043132e-32	1.0	2.0
,,group_25809	140.336470588	2.24717043132e-32	1.0	2.0
,,group_6441	140.336470588	2.24717043132e-32	1.0	2.0
,,group_25827	140.336470588	2.24717043132e-32	1.0	2.0
,,group_25826	140.336470588	2.24717043132e-32	1.0	2.0
,,group_10034	140.336470588	2.24717043132e-32	1.0	2.0
,,group_17950	140.336470588	2.24717043132e-32	1.0	2.0
,,group_4622	140.336470588	2.24717043132e-32	1.0	2.0
,,group_13929	104.755294118	1.38190361248e-24	1.0	3.0
,,group_13591	104.755294118	1.38190361248e-24	1.0	3.0
,,group_25719	104.755294118	1.38190361248e-24	1.0	3.0
,,group_17399	104.755294118	1.38190361248e-24	1.0	3.0
,,group_25728	104.755294118	1.38190361248e-24	1.0	3.0
,,group_25234	104.755294118	1.38190361248e-24	1.0	3.0
,,group_25729	104.755294118	1.38190361248e-24	1.0	3.0
,,group_25824	104.755294118	1.38190361248e-24	1.0	3.0
,,group_14478	83.4075294118	6.67672055823e-20	1.0	4.0
,,group_25810	83.4075294118	6.67672055823e-20	1.0	4.0
,,group_11697	83.4075294118	6.67672055823e-20	1.0	4.0
,,group_10226	83.4075294118	6.67672055823e-20	1.0	4.0
,,group_7448	83.4075294118	6.67672055823e-20	1.0	4.0
,,group_24759	83.4075294118	6.67672055823e-20	1.0	4.0
,,group_13809	83.4075294118	6.67672055823e-20	1.0	4.0
,,group_17801	83.4075294118	6.67672055823e-20	1.0	4.0
,,group_10248	83.4075294118	6.67672055823e-20	1.0	4.0
,,group_24760	83.4075294118	6.67672055823e-20	1.0	4.0
,,group_17951	69.1764705882	9.00358054148e-17	1.0	5.0
,,group_25818	69.1764705882	9.00358054148e-17	1.0	5.0
,,group_25828	69.1764705882	9.00358054148e-17	1.0	5.0
,,group_3868	59.0121008403	1.56705299416e-14	1.0	6.0
,,group_25721	59.0121008403	1.56705299416e-14	1.0	6.0
PA14_27050,,mltF_2	59.0121008403	1.56705299416e-14	1.0	6.0
,,group_17952	59.0121008403	1.56705299416e-14	1.0	6.0
,,group_25723	59.0121008403	1.56705299416e-14	1.0	6.0
,,group_25724	59.0121008403	1.56705299416e-14	1.0	6.0
,,group_25727	59.0121008403	1.56705299416e-14	1.0	6.0
,,group_25720	59.0121008403	1.56705299416e-14	1.0	6.0
,,group_25725	59.0121008403	1.56705299416e-14	1.0	6.0
,,group_25722	59.0121008403	1.56705299416e-14	1.0	6.0
,,group_13926	59.0121008403	1.56705299416e-14	1.0	6.0
,,group_17930	59.0121008403	1.56705299416e-14	1.0	6.0
,,group_1574	59.0121008403	1.56705299416e-14	1.0	6.0
,,group_17931	59.0121008403	1.56705299416e-14	1.0	6.0
,,group_17929	59.0121008403	1.56705299416e-14	1.0	6.0
,,group_14495	59.0121008403	1.56705299416e-14	1.0	6.0
,,group_17928	59.0121008403	1.56705299416e-14	1.0	6.0
,,group_22247	51.3894117647	7.57459731405e-13	1.0	7.0
,,fdhA_1	51.3894117647	7.57459731405e-13	1.0	7.0
,,group_14122	51.3894117647	7.57459731405e-13	1.0	7.0
,,group_25726	51.3894117647	7.57459731405e-13	1.0	7.0
,,group_11808	51.3894117647	7.57459731405e-13	1.0	7.0
,,group_17953	51.3894117647	7.57459731405e-13	1.0	7.0
,,group_5973	51.3894117647	7.57459731405e-13	1.0	7.0
,,group_16855	51.3894117647	7.57459731405e-13	1.0	7.0
,,group_938	45.4611764706	1.55694558699e-11	1.0	8.0
,,group_4735	45.4611764706	1.55694558699e-11	1.0	8.0
,,group_17947	45.4611764706	1.55694558699e-11	1.0	8.0
,,group_10228	45.4611764706	1.55694558699e-11	1.0	8.0
,,group_17948	45.4611764706	1.55694558699e-11	1.0	8.0
,,group_14432	45.4611764706	1.55694558699e-11	1.0	8.0
,,group_25761	45.4611764706	1.55694558699e-11	1.0	8.0
,,group_3084	45.4611764706	1.55694558699e-11	1.0	8.0
,,group_11203	45.4611764706	1.55694558699e-11	1.0	8.0
,,group_14492	45.4611764706	1.55694558699e-11	1.0	8.0
,,group_10227	45.4611764706	1.55694558699e-11	1.0	8.0
,,group_25291	40.7190588235	1.75764524096e-10	1.0	9.0
,,group_4321	40.7190588235	1.75764524096e-10	1.0	9.0
,,group_13019	40.7190588235	1.75764524096e-10	1.0	9.0
,,group_23895	40.7190588235	1.75764524096e-10	1.0	9.0
,,group_2905	40.7190588235	1.75764524096e-10	1.0	9.0
,,ftsH3	40.7190588235	1.75764524096e-10	1.0	9.0
PA14_34050,,ftsH_3	40.7190588235	1.75764524096e-10	1.0	9.0
,,group_25106	40.7190588235	1.75764524096e-10	1.0	9.0
,,group_25786	36.8395721925	1.28260272404e-09	1.0	10.0
,,group_25771	36.8395721925	1.28260272404e-09	1.0	10.0
,,group_25773	36.8395721925	1.28260272404e-09	1.0	10.0
,,group_25758	36.8395721925	1.28260272404e-09	1.0	10.0
,,group_25754	36.8395721925	1.28260272404e-09	1.0	10.0
,,group_25790	36.8395721925	1.28260272404e-09	1.0	10.0
,,group_25782	36.8395721925	1.28260272404e-09	1.0	10.0
,,group_22246	36.8395721925	1.28260272404e-09	1.0	10.0
,,group_25783	36.8395721925	1.28260272404e-09	1.0	10.0
,,group_25779	36.8395721925	1.28260272404e-09	1.0	10.0
,,group_22245	36.8395721925	1.28260272404e-09	1.0	10.0
,,group_25778	36.8395721925	1.28260272404e-09	1.0	10.0
,,group_25749	36.8395721925	1.28260272404e-09	1.0	10.0
