feature	score	p-value	#I-out-of-2	#O-out-of-424
,,group_24914	212.0	5.02958444225e-48	1.0	0.0
,,group_24911	212.0	5.02958444225e-48	1.0	0.0
,,group_24803	212.0	5.02958444225e-48	1.0	0.0
,,group_24817	212.0	5.02958444225e-48	1.0	0.0
,,group_24825	212.0	5.02958444225e-48	1.0	0.0
,,group_24919	212.0	5.02958444225e-48	1.0	0.0
,,group_24824	212.0	5.02958444225e-48	1.0	0.0
,,group_24715	212.0	5.02958444225e-48	1.0	0.0
,,group_24745	212.0	5.02958444225e-48	1.0	0.0
,,group_6724	212.0	5.02958444225e-48	1.0	0.0
,,group_24819	212.0	5.02958444225e-48	1.0	0.0
,,group_24846	212.0	5.02958444225e-48	1.0	0.0
,,group_24908	212.0	5.02958444225e-48	1.0	0.0
,,group_24818	212.0	5.02958444225e-48	1.0	0.0
,,group_24972	212.0	5.02958444225e-48	1.0	0.0
,,group_24915	212.0	5.02958444225e-48	1.0	0.0
,,group_24924	212.0	5.02958444225e-48	1.0	0.0
,,group_24766	212.0	5.02958444225e-48	1.0	0.0
,,group_24732	212.0	5.02958444225e-48	1.0	0.0
,,group_24921	212.0	5.02958444225e-48	1.0	0.0
,,group_24798	212.0	5.02958444225e-48	1.0	0.0
,,group_24981	212.0	5.02958444225e-48	1.0	0.0
,,group_24983	212.0	5.02958444225e-48	1.0	0.0
,,group_24714	212.0	5.02958444225e-48	1.0	0.0
,,group_24948	212.0	5.02958444225e-48	1.0	0.0
,,group_24722	212.0	5.02958444225e-48	1.0	0.0
,,group_24912	212.0	5.02958444225e-48	1.0	0.0
,,group_24735	212.0	5.02958444225e-48	1.0	0.0
,,group_24820	212.0	5.02958444225e-48	1.0	0.0
,,group_24724	212.0	5.02958444225e-48	1.0	0.0
,,group_24975	212.0	5.02958444225e-48	1.0	0.0
,,group_12638	212.0	5.02958444225e-48	1.0	0.0
,,group_24813	212.0	5.02958444225e-48	1.0	0.0
,,group_24923	212.0	5.02958444225e-48	1.0	0.0
,,group_6502	212.0	5.02958444225e-48	1.0	0.0
,,group_24974	212.0	5.02958444225e-48	1.0	0.0
,,group_8246	212.0	5.02958444225e-48	1.0	0.0
,,group_17727	212.0	5.02958444225e-48	1.0	0.0
,,group_24804	212.0	5.02958444225e-48	1.0	0.0
PA14_18140,mmsB,mmsB	212.0	5.02958444225e-48	1.0	0.0
PA14_54500,,rssA	212.0	5.02958444225e-48	1.0	0.0
,,group_24748	212.0	5.02958444225e-48	1.0	0.0
,,group_24744	212.0	5.02958444225e-48	1.0	0.0
,,group_6229	212.0	5.02958444225e-48	1.0	0.0
,,group_24917	212.0	5.02958444225e-48	1.0	0.0
,,group_24927	212.0	5.02958444225e-48	1.0	0.0
,,group_24728	212.0	5.02958444225e-48	1.0	0.0
,,group_24952	212.0	5.02958444225e-48	1.0	0.0
,,group_24734	212.0	5.02958444225e-48	1.0	0.0
,,group_24713	212.0	5.02958444225e-48	1.0	0.0
,,group_24739	212.0	5.02958444225e-48	1.0	0.0
PA14_38820,pqqB,pqqB	212.0	5.02958444225e-48	1.0	0.0
,,gloB_3	212.0	5.02958444225e-48	1.0	0.0
,,group_24736	212.0	5.02958444225e-48	1.0	0.0
,,group_24756	212.0	5.02958444225e-48	1.0	0.0
,,group_24907	212.0	5.02958444225e-48	1.0	0.0
,,group_24997	212.0	5.02958444225e-48	1.0	0.0
,,group_24955	212.0	5.02958444225e-48	1.0	0.0
,,group_24750	212.0	5.02958444225e-48	1.0	0.0
,,group_24710	212.0	5.02958444225e-48	1.0	0.0
,,group_24980	212.0	5.02958444225e-48	1.0	0.0
,,group_24742	212.0	5.02958444225e-48	1.0	0.0
,,group_24705	212.0	5.02958444225e-48	1.0	0.0
,,group_24810	212.0	5.02958444225e-48	1.0	0.0
,,group_3109	212.0	5.02958444225e-48	1.0	0.0
,,group_24953	212.0	5.02958444225e-48	1.0	0.0
,,group_24916	212.0	5.02958444225e-48	1.0	0.0
,,group_24708	212.0	5.02958444225e-48	1.0	0.0
,,group_24754	212.0	5.02958444225e-48	1.0	0.0
,,group_24984	212.0	5.02958444225e-48	1.0	0.0
,,group_24727	212.0	5.02958444225e-48	1.0	0.0
,,group_24721	212.0	5.02958444225e-48	1.0	0.0
,,group_24726	212.0	5.02958444225e-48	1.0	0.0
,,group_24950	212.0	5.02958444225e-48	1.0	0.0
,,group_14398	212.0	5.02958444225e-48	1.0	0.0
,,group_24959	212.0	5.02958444225e-48	1.0	0.0
,,group_17725	212.0	5.02958444225e-48	1.0	0.0
,,group_24926	212.0	5.02958444225e-48	1.0	0.0
,,group_24723	212.0	5.02958444225e-48	1.0	0.0
,,budB	212.0	5.02958444225e-48	1.0	0.0
,,group_24757	212.0	5.02958444225e-48	1.0	0.0
,,group_24910	212.0	5.02958444225e-48	1.0	0.0
,,group_24755	212.0	5.02958444225e-48	1.0	0.0
,,group_24815	212.0	5.02958444225e-48	1.0	0.0
,,group_24807	212.0	5.02958444225e-48	1.0	0.0
,,group_24707	212.0	5.02958444225e-48	1.0	0.0
,,group_24751	212.0	5.02958444225e-48	1.0	0.0
,,group_24976	212.0	5.02958444225e-48	1.0	0.0
,,group_24956	212.0	5.02958444225e-48	1.0	0.0
,,group_24711	212.0	5.02958444225e-48	1.0	0.0
,,group_24718	212.0	5.02958444225e-48	1.0	0.0
,,group_24743	212.0	5.02958444225e-48	1.0	0.0
,,group_24712	212.0	5.02958444225e-48	1.0	0.0
PA14_49080,lcaD,mmgC_1	212.0	5.02958444225e-48	1.0	0.0
,,group_24913	212.0	5.02958444225e-48	1.0	0.0
,,group_24741	212.0	5.02958444225e-48	1.0	0.0
,,group_4125	212.0	5.02958444225e-48	1.0	0.0
,,group_24729	212.0	5.02958444225e-48	1.0	0.0
,,group_24958	212.0	5.02958444225e-48	1.0	0.0
,,group_24985	212.0	5.02958444225e-48	1.0	0.0
