feature	score	p-value	#I-out-of-19	#O-out-of-407
PA14_20530	56.0321043579	7.12972267938e-14	45.0459358813	311.110111973
PA14_59800	44.3065753532	2.80771563197e-11	18.9492836041	87.7250748952
PA14_33310	34.9744757251	3.34055731038e-09	93.0528759723	1062.74604138
PA14_59790,pvrR	34.1122850655	5.20217950241e-09	16.9770487529	87.4409414014
PA14_33330	32.8054812582	1.01857229102e-08	84.0456925215	948.518678942
PA14_33300	32.5099809659	1.18581955479e-08	77.4263491628	853.420454964
PA14_33320	31.3526481037	2.1516502483e-08	87.5562094267	1015.02321509
PA14_33340	29.5458100688	5.46105789873e-08	84.9100327299	992.9285289
PA14_33350	27.9065960893	1.27315012131e-07	64.7590141028	707.680325913
PA14_59780,rcsC	27.8092834528	1.33882149915e-07	21.0390715853	140.484834762
PA14_59770,rcsB	26.4125863317	2.75737869049e-07	13.2118676446	68.282985098
PA14_59190	16.9050362402	3.92971814634e-05	32.8544478162	337.540765039
PA14_59710,cupD1	16.7057978214	4.36474033162e-05	7.16703787691	33.2545528705
PA14_22080	16.4363893305	5.03100995801e-05	2.99573227355	473.965189061
PA14_22100	15.0075599081	0.000107081346342	0.0	321.477730663
PA14_22110	14.9960543327	0.00010773620305	1.09861228867	367.751802596
PA14_08200	14.7557356786	0.000122374694999	91.0153248293	1289.15309847
PA14_22230	14.5984871723	0.000133021289288	0.69314718056	342.400029083
PA14_22190	14.5400056182	0.000137214595562	2.48490664979	412.933601976
PA14_59430	14.2952944181	0.000156254997225	109.072977208	1610.75423924
PA14_18960	14.278452693	0.000157659343956	15.5827150051	847.628110687
PA14_14540	14.1234542989	0.000171195839425	51.3039283966	641.246552491
PA14_22270	13.8080210765	0.000202469991128	8.55333223803	611.461217193
PA14_22220	13.4525309796	0.000244675879289	0.69314718056	317.79806317
PA14_22140	13.3124008748	0.000263656546695	1.79175946923	359.250081641
PA14_22210	13.2110347019	0.000278305685094	0.69314718056	312.612407038
PA14_60120,dcd2	12.9887250614	0.000313372274207	12.1119817221	90.4912702609
PA14_22120	12.9757229523	0.0003155559899	4.09434456222	438.414292382
PA14_43100	12.7662145737	0.000352936350603	26.4842799302	1129.59055239
PA14_15420	12.2700050568	0.000460297023663	11.3533199345	664.750396855
PA14_08040,gpI	12.2153181461	0.000473987272908	51.6588705826	1803.2728696
PA14_18970,pldA	12.0141357444	0.000527985656703	34.8766966384	1342.4667071
PA14_15435	11.956975396	0.000544431762526	18.8488668833	884.878577921
PA14_22250	11.8175957146	0.000586735764794	1.38629436112	310.82905865
PA14_59380	11.7638432035	0.000603924029821	115.635720995	1784.98115948
PA14_22090	11.7608011376	0.000604911846583	3.4657359028	388.467880002
PA14_08010,gpV	11.7430051624	0.000610723318165	51.2420209167	1775.53867679
PA14_08250	11.5915602298	0.000662518042919	62.4752178385	859.753319738
PA14_22260	11.4733544649	0.000706011316538	0.69314718056	275.285200602
PA14_22180	11.4183229429	0.000727233100635	0.0	244.592496725
PA14_03265	11.3861205439	0.000739949032214	7.41034709782	516.052371793
PA14_08060	11.3371947445	0.000759699961025	51.1637675117	1759.01245277
PA14_59400	11.3096966208	0.000771033693141	146.454167409	2358.22956384
PA14_14550	11.1439294331	0.000843071141787	59.2877328797	813.543540082
PA14_03350	11.1367574388	0.000846337066394	14.5296361449	733.743030746
PA14_08020,gpW	11.0738594224	0.000875532583544	44.1182635839	1562.37901646
PA14_07300	11.048997349	0.000887351741031	60.1206427745	829.089133545
PA14_08130,gpU	10.9325549793	0.000944890994278	43.9493791255	1552.98107974
PA14_08000	10.9313807278	0.000945490061256	47.5852646785	1649.76659634
PA14_08120	10.7775507358	0.00102738537815	68.2986784912	2184.15020695
PA14_03270	10.7702046082	0.00103147106425	16.4631736091	781.806651384
PA14_08030	10.7518552627	0.00104174833055	58.0209466783	1917.38222044
PA14_22130	10.7418884523	0.00104737397395	1.38629436112	287.536818658
PA14_22240	10.4948297904	0.00119709041694	2.48490664979	324.253662032
PA14_08070,gpFI	10.2929296434	0.00133540900604	74.6181057014	2325.91664
PA14_35850	10.2118932938	0.00139537850334	18.605350475	829.19112458
PA14_08050	10.058337027	0.00151660060333	74.46977461	2312.34222904
