feature	score	p-value	#I-out-of-3	#O-out-of-423
,,group_30750	141.0	1.60894878568e-32	1.0	0.0
,,group_30780	141.0	1.60894878568e-32	1.0	0.0
,,group_30763	141.0	1.60894878568e-32	1.0	0.0
,,catE	141.0	1.60894878568e-32	1.0	0.0
,,nadX	141.0	1.60894878568e-32	1.0	0.0
,,group_30786	141.0	1.60894878568e-32	1.0	0.0
,,group_9157	141.0	1.60894878568e-32	1.0	0.0
,,group_8803	141.0	1.60894878568e-32	1.0	0.0
,,group_30765	141.0	1.60894878568e-32	1.0	0.0
,,group_2587	141.0	1.60894878568e-32	1.0	0.0
,,group_32172	141.0	1.60894878568e-32	1.0	0.0
,,group_30722	141.0	1.60894878568e-32	1.0	0.0
,,group_30724	141.0	1.60894878568e-32	1.0	0.0
PA14_02460,,pntA	141.0	1.60894878568e-32	1.0	0.0
,,group_32174	141.0	1.60894878568e-32	1.0	0.0
,,group_30776	141.0	1.60894878568e-32	1.0	0.0
,,group_14745	141.0	1.60894878568e-32	1.0	0.0
PA14_62280,hmuV,hmuV	141.0	1.60894878568e-32	1.0	0.0
PA14_01470,,lldR_2	141.0	1.60894878568e-32	1.0	0.0
,,group_36285	141.0	1.60894878568e-32	1.0	0.0
,,group_30789	141.0	1.60894878568e-32	1.0	0.0
,,group_30757	141.0	1.60894878568e-32	1.0	0.0
,,group_30773	141.0	1.60894878568e-32	1.0	0.0
,,group_30749	141.0	1.60894878568e-32	1.0	0.0
PA14_02470,pntB,pntB	141.0	1.60894878568e-32	1.0	0.0
,,group_30737	141.0	1.60894878568e-32	1.0	0.0
,,ypeA_2	141.0	1.60894878568e-32	1.0	0.0
,,group_30739	141.0	1.60894878568e-32	1.0	0.0
,,griH_1	141.0	1.60894878568e-32	1.0	0.0
,,group_30736	141.0	1.60894878568e-32	1.0	0.0
,,group_30730	141.0	1.60894878568e-32	1.0	0.0
,,group_30748	141.0	1.60894878568e-32	1.0	0.0
,,group_30717	141.0	1.60894878568e-32	1.0	0.0
,,group_30743	141.0	1.60894878568e-32	1.0	0.0
,,group_32169	141.0	1.60894878568e-32	1.0	0.0
,,griH_2	141.0	1.60894878568e-32	1.0	0.0
,,group_4416	141.0	1.60894878568e-32	1.0	0.0
,,group_30772	141.0	1.60894878568e-32	1.0	0.0
,,group_30787	141.0	1.60894878568e-32	1.0	0.0
,,group_30759	141.0	1.60894878568e-32	1.0	0.0
,,group_32170	141.0	1.60894878568e-32	1.0	0.0
,,group_30718	141.0	1.60894878568e-32	1.0	0.0
,,group_30793	141.0	1.60894878568e-32	1.0	0.0
,,group_30726	141.0	1.60894878568e-32	1.0	0.0
,,group_30798	141.0	1.60894878568e-32	1.0	0.0
,,group_30788	141.0	1.60894878568e-32	1.0	0.0
PA14_02450,,pntAA	141.0	1.60894878568e-32	1.0	0.0
,,group_30764	141.0	1.60894878568e-32	1.0	0.0
,,group_7206	141.0	1.60894878568e-32	1.0	0.0
,,group_30728	141.0	1.60894878568e-32	1.0	0.0
,,group_30729	141.0	1.60894878568e-32	1.0	0.0
,,group_30740	141.0	1.60894878568e-32	1.0	0.0
,,group_30734	141.0	1.60894878568e-32	1.0	0.0
,,group_30795	141.0	1.60894878568e-32	1.0	0.0
,,group_4094	141.0	1.60894878568e-32	1.0	0.0
PA14_62300,phuT,hmuT	141.0	1.60894878568e-32	1.0	0.0
,,group_30782	141.0	1.60894878568e-32	1.0	0.0
,,group_30727	141.0	1.60894878568e-32	1.0	0.0
,,group_1569	141.0	1.60894878568e-32	1.0	0.0
,,group_30760	141.0	1.60894878568e-32	1.0	0.0
,,group_30779	141.0	1.60894878568e-32	1.0	0.0
,,group_1600	141.0	1.60894878568e-32	1.0	0.0
,,group_14743	141.0	1.60894878568e-32	1.0	0.0
,,group_30766	141.0	1.60894878568e-32	1.0	0.0
,,group_30771	141.0	1.60894878568e-32	1.0	0.0
,,group_30794	141.0	1.60894878568e-32	1.0	0.0
,,group_32163	141.0	1.60894878568e-32	1.0	0.0
,,group_32171	141.0	1.60894878568e-32	1.0	0.0
,,group_30778	141.0	1.60894878568e-32	1.0	0.0
,,group_30745	141.0	1.60894878568e-32	1.0	0.0
,,group_30781	141.0	1.60894878568e-32	1.0	0.0
,,group_30747	141.0	1.60894878568e-32	1.0	0.0
,,group_30735	141.0	1.60894878568e-32	1.0	0.0
PA14_47640,,smvA_2	141.0	1.60894878568e-32	1.0	0.0
,,group_30797	141.0	1.60894878568e-32	1.0	0.0
,,group_14744	141.0	1.60894878568e-32	1.0	0.0
,,group_30738	141.0	1.60894878568e-32	1.0	0.0
,,group_32168	141.0	1.60894878568e-32	1.0	0.0
,,group_30732	141.0	1.60894878568e-32	1.0	0.0
,,group_30762	141.0	1.60894878568e-32	1.0	0.0
,,group_30761	141.0	1.60894878568e-32	1.0	0.0
,,group_32166	141.0	1.60894878568e-32	1.0	0.0
,,group_30792	141.0	1.60894878568e-32	1.0	0.0
,,griI	141.0	1.60894878568e-32	1.0	0.0
,,group_30774	141.0	1.60894878568e-32	1.0	0.0
,,group_30741	141.0	1.60894878568e-32	1.0	0.0
,,mtnN	141.0	1.60894878568e-32	1.0	0.0
PA14_09490,phzM,mmcR	141.0	1.60894878568e-32	1.0	0.0
,,group_30725	141.0	1.60894878568e-32	1.0	0.0
,,group_7036	141.0	1.60894878568e-32	1.0	0.0
,,lutR_2	141.0	1.60894878568e-32	1.0	0.0
,,group_30731	141.0	1.60894878568e-32	1.0	0.0
,,group_30742	141.0	1.60894878568e-32	1.0	0.0
,,group_32175	141.0	1.60894878568e-32	1.0	0.0
,,group_30723	141.0	1.60894878568e-32	1.0	0.0
,,group_32167	141.0	1.60894878568e-32	1.0	0.0
,,group_14559	77.7396149949	1.17559742718e-18	2.0	5.0
,,group_21068	69.5035460993	7.62772525482e-17	1.0	1.0
,,radD	69.5035460993	7.62772525482e-17	1.0	1.0
,,group_30784	69.5035460993	7.62772525482e-17	1.0	1.0
