feature	score	p-value	#I-out-of-2	#O-out-of-424
,,group_37942	212.0	5.02958444225e-48	1.0	0.0
,,group_6717	212.0	5.02958444225e-48	1.0	0.0
,,group_20975	212.0	5.02958444225e-48	1.0	0.0
,,mhpA	212.0	5.02958444225e-48	1.0	0.0
,,group_3249	212.0	5.02958444225e-48	1.0	0.0
,,group_37939	212.0	5.02958444225e-48	1.0	0.0
,,group_9789	212.0	5.02958444225e-48	1.0	0.0
,,group_37938	212.0	5.02958444225e-48	1.0	0.0
,,rcsC_3	212.0	5.02958444225e-48	1.0	0.0
,,group_20979	212.0	5.02958444225e-48	1.0	0.0
,,group_6480	212.0	5.02958444225e-48	1.0	0.0
,,group_11961	212.0	5.02958444225e-48	1.0	0.0
,,group_4752	212.0	5.02958444225e-48	1.0	0.0
,,group_20978	212.0	5.02958444225e-48	1.0	0.0
,,group_5185	212.0	5.02958444225e-48	1.0	0.0
,,group_6219	212.0	5.02958444225e-48	1.0	0.0
,,group_2633	212.0	5.02958444225e-48	1.0	0.0
,,group_19239	212.0	5.02958444225e-48	1.0	0.0
,,group_695	212.0	5.02958444225e-48	1.0	0.0
,,group_20974	212.0	5.02958444225e-48	1.0	0.0
,,group_37940	212.0	5.02958444225e-48	1.0	0.0
,,group_20976	212.0	5.02958444225e-48	1.0	0.0
,,ybjJ_3	212.0	5.02958444225e-48	1.0	0.0
,,group_10994	212.0	5.02958444225e-48	1.0	0.0
,,group_10498	210.004716981	1.37036637648e-47	2.0	2.0
,,group_6038	210.004716981	1.37036637648e-47	2.0	2.0
,,group_4453	138.679245283	5.17656572877e-32	2.0	4.0
,,group_23620	105.002358491	1.21990549728e-24	1.0	1.0
,,group_9719	105.002358491	1.21990549728e-24	1.0	1.0
,,group_23633	105.002358491	1.21990549728e-24	1.0	1.0
,,group_4168	105.002358491	1.21990549728e-24	1.0	1.0
,,group_20977	105.002358491	1.21990549728e-24	1.0	1.0
,,group_23640	105.002358491	1.21990549728e-24	1.0	1.0
,,group_6632	105.002358491	1.21990549728e-24	1.0	1.0
,,group_23630	105.002358491	1.21990549728e-24	1.0	1.0
,,group_23642	105.002358491	1.21990549728e-24	1.0	1.0
,,group_23614	105.002358491	1.21990549728e-24	1.0	1.0
,,group_23637	105.002358491	1.21990549728e-24	1.0	1.0
,,group_9423	105.002358491	1.21990549728e-24	1.0	1.0
,,group_8383	105.002358491	1.21990549728e-24	1.0	1.0
,,group_1917	105.002358491	1.21990549728e-24	1.0	1.0
,,group_23631	105.002358491	1.21990549728e-24	1.0	1.0
,,group_534	105.002358491	1.21990549728e-24	1.0	1.0
,,group_23621	105.002358491	1.21990549728e-24	1.0	1.0
,,group_23638	105.002358491	1.21990549728e-24	1.0	1.0
,,group_23644	105.002358491	1.21990549728e-24	1.0	1.0
,,group_23615	105.002358491	1.21990549728e-24	1.0	1.0
,,group_20966	105.002358491	1.21990549728e-24	1.0	1.0
,,recD_3	105.002358491	1.21990549728e-24	1.0	1.0
,,group_23643	105.002358491	1.21990549728e-24	1.0	1.0
,,group_12838	105.002358491	1.21990549728e-24	1.0	1.0
,,group_23639	105.002358491	1.21990549728e-24	1.0	1.0
,,group_23641	105.002358491	1.21990549728e-24	1.0	1.0
,,group_23634	105.002358491	1.21990549728e-24	1.0	1.0
,,group_4542	105.002358491	1.21990549728e-24	1.0	1.0
,,group_23632	105.002358491	1.21990549728e-24	1.0	1.0
,,group_9260	105.002358491	1.21990549728e-24	1.0	1.0
PA14_03240,hcpC,group_41775	105.002358491	1.21990549728e-24	1.0	1.0
,,group_13465	105.002358491	1.21990549728e-24	1.0	1.0
,,group_23645	105.002358491	1.21990549728e-24	1.0	1.0
,,group_12387	91.1367924528	1.34075370452e-21	2.0	7.0
,,group_5251	81.6301886792	1.64088449461e-19	2.0	8.0
,,group_20897	69.3396226415	8.28875885491e-17	1.0	2.0
,,group_23613	69.3396226415	8.28875885491e-17	1.0	2.0
,,group_20868	69.3396226415	8.28875885491e-17	1.0	2.0
,,group_23618	69.3396226415	8.28875885491e-17	1.0	2.0
,,group_11415	69.3396226415	8.28875885491e-17	1.0	2.0
,,group_23619	69.3396226415	8.28875885491e-17	1.0	2.0
,,ybhS	69.3396226415	8.28875885491e-17	1.0	2.0
,,group_23624	69.3396226415	8.28875885491e-17	1.0	2.0
,,group_23622	69.3396226415	8.28875885491e-17	1.0	2.0
,,group_15560	69.3396226415	8.28875885491e-17	1.0	2.0
,,group_3926	69.3396226415	8.28875885491e-17	1.0	2.0
,,group_6200	69.3396226415	8.28875885491e-17	1.0	2.0
,,group_23623	69.3396226415	8.28875885491e-17	1.0	2.0
,,group_8784	69.3396226415	8.28875885491e-17	1.0	2.0
,,group_32560	69.3396226415	8.28875885491e-17	1.0	2.0
,,group_5102	69.3396226415	8.28875885491e-17	1.0	2.0
,,group_23625	69.3396226415	8.28875885491e-17	1.0	2.0
,,entA	69.3396226415	8.28875885491e-17	1.0	2.0
,,group_696	69.3396226415	8.28875885491e-17	1.0	2.0
,,group_5845	69.3396226415	8.28875885491e-17	1.0	2.0
,,group_5265	69.3396226415	8.28875885491e-17	1.0	2.0
,,group_2988	61.8900580552	3.63178570297e-15	2.0	11.0
,,group_6996	53.1198113208	3.13811417364e-13	2.0	13.0
,,group_8347	51.5106132075	7.12110913933e-13	1.0	3.0
,,group_6708	51.5106132075	7.12110913933e-13	1.0	3.0
,,group_801	51.5106132075	7.12110913933e-13	1.0	3.0
,,group_20857	51.5106132075	7.12110913933e-13	1.0	3.0
,,group_11419	51.5106132075	7.12110913933e-13	1.0	3.0
,,group_20847	51.5106132075	7.12110913933e-13	1.0	3.0
,,group_20853	51.5106132075	7.12110913933e-13	1.0	3.0
,,group_9110	51.5106132075	7.12110913933e-13	1.0	3.0
,,group_20854	51.5106132075	7.12110913933e-13	1.0	3.0
,,group_20855	51.5106132075	7.12110913933e-13	1.0	3.0
,,group_20861	51.5106132075	7.12110913933e-13	1.0	3.0
,,group_13389	51.5106132075	7.12110913933e-13	1.0	3.0
,,group_20848	51.5106132075	7.12110913933e-13	1.0	3.0
,,group_11399	51.5106132075	7.12110913933e-13	1.0	3.0
,,group_20859	51.5106132075	7.12110913933e-13	1.0	3.0
