feature	score	p-value	#I-out-of-2	#O-out-of-424
,,group_15579	212.0	5.02958444225e-48	1.0	0.0
,,group_21573	212.0	5.02958444225e-48	1.0	0.0
,,group_710	212.0	5.02958444225e-48	1.0	0.0
,,group_37967	212.0	5.02958444225e-48	1.0	0.0
PA14_67890,hisA,hisA	212.0	5.02958444225e-48	1.0	0.0
,,ecfA2_2	212.0	5.02958444225e-48	1.0	0.0
,,group_742	212.0	5.02958444225e-48	1.0	0.0
,,group_13700	212.0	5.02958444225e-48	1.0	0.0
,,group_7350	212.0	5.02958444225e-48	1.0	0.0
,,group_1054	212.0	5.02958444225e-48	1.0	0.0
,,group_37965	212.0	5.02958444225e-48	1.0	0.0
,,group_37957	212.0	5.02958444225e-48	1.0	0.0
,,group_11610	212.0	5.02958444225e-48	1.0	0.0
,,group_10116	212.0	5.02958444225e-48	1.0	0.0
,,group_6292	212.0	5.02958444225e-48	1.0	0.0
,,group_9939	212.0	5.02958444225e-48	1.0	0.0
,,group_3342	212.0	5.02958444225e-48	1.0	0.0
,,group_5346	212.0	5.02958444225e-48	1.0	0.0
,,group_11608	212.0	5.02958444225e-48	1.0	0.0
,,group_37974	212.0	5.02958444225e-48	1.0	0.0
,,group_6120	212.0	5.02958444225e-48	1.0	0.0
,,group_37964	212.0	5.02958444225e-48	1.0	0.0
,,group_6145	212.0	5.02958444225e-48	1.0	0.0
,,group_12059	212.0	5.02958444225e-48	1.0	0.0
,,group_5296	212.0	5.02958444225e-48	1.0	0.0
,,group_37971	212.0	5.02958444225e-48	1.0	0.0
,,group_37966	212.0	5.02958444225e-48	1.0	0.0
,,group_1624	212.0	5.02958444225e-48	1.0	0.0
,,group_28703	212.0	5.02958444225e-48	1.0	0.0
,,group_37955	212.0	5.02958444225e-48	1.0	0.0
,,group_37972	212.0	5.02958444225e-48	1.0	0.0
,,group_28647	212.0	5.02958444225e-48	1.0	0.0
,,group_741	212.0	5.02958444225e-48	1.0	0.0
,,group_37963	212.0	5.02958444225e-48	1.0	0.0
,,group_3025	212.0	5.02958444225e-48	1.0	0.0
,,group_11615	212.0	5.02958444225e-48	1.0	0.0
,,group_37973	212.0	5.02958444225e-48	1.0	0.0
