feature	score	p-value	#I-out-of-30	#O-out-of-396
,,group_36995	39.6	3.1168329914e-10	3.0	0.0
PA14_48880,intT,group_16571	35.8911616162	2.08653073721e-09	14.0	34.0
,,group_14901	32.5838383838	1.1416010622e-08	4.0	2.0
,,group_17905	28.2189393939	1.08339268474e-07	3.0	1.0
,,group_25614	28.2189393939	1.08339268474e-07	3.0	1.0
,,rarA_1	28.2189393939	1.08339268474e-07	3.0	1.0
,,group_25616	28.2189393939	1.08339268474e-07	3.0	1.0
,,group_25261	28.2189393939	1.08339268474e-07	3.0	1.0
,,group_25613	28.2189393939	1.08339268474e-07	3.0	1.0
,,group_25615	28.2189393939	1.08339268474e-07	3.0	1.0
,,group_19232	28.2189393939	1.08339268474e-07	3.0	1.0
,,group_33794	28.2189393939	1.08339268474e-07	3.0	1.0
,,group_25260	28.2189393939	1.08339268474e-07	3.0	1.0
,,group_14836	28.2189393939	1.08339268474e-07	3.0	1.0
,,group_25259	28.2189393939	1.08339268474e-07	3.0	1.0
,,group_25258	28.2189393939	1.08339268474e-07	3.0	1.0
,,group_25257	28.2189393939	1.08339268474e-07	3.0	1.0
,,group_25612	28.2189393939	1.08339268474e-07	3.0	1.0
,,group_11807	26.8402597403	2.20985320845e-07	4.0	3.0
PA14_59520,,group_1463	26.8402597403	2.20985320845e-07	4.0	3.0
,,group_25624	26.4	2.77540482413e-07	2.0	0.0
PA14_69710,xerC,xerC_1	26.4	2.77540482413e-07	2.0	0.0
,,group_37724	26.4	2.77540482413e-07	2.0	0.0
,,group_32233	26.4	2.77540482413e-07	2.0	0.0
,,group_36996	26.4	2.77540482413e-07	2.0	0.0
,,group_19205	26.4	2.77540482413e-07	2.0	0.0
,,group_21671	26.4	2.77540482413e-07	2.0	0.0
,,group_41034	26.4	2.77540482413e-07	2.0	0.0
,,group_18400	26.4	2.77540482413e-07	2.0	0.0
,,group_37780	26.4	2.77540482413e-07	2.0	0.0
,,group_23846	26.4	2.77540482413e-07	2.0	0.0
,,group_36994	26.4	2.77540482413e-07	2.0	0.0
,,group_14933	26.4	2.77540482413e-07	2.0	0.0
,,group_41031	26.4	2.77540482413e-07	2.0	0.0
,,group_19235	26.4	2.77540482413e-07	2.0	0.0
,,group_2757	26.4	2.77540482413e-07	2.0	0.0
,,group_8613	26.4	2.77540482413e-07	2.0	0.0
,,group_16200	26.4	2.77540482413e-07	2.0	0.0
,,group_37010	26.4	2.77540482413e-07	2.0	0.0
,,group_36993	26.4	2.77540482413e-07	2.0	0.0
,,group_19206	26.4	2.77540482413e-07	2.0	0.0
,,group_4618	26.4	2.77540482413e-07	2.0	0.0
,,group_7163	24.8890909091	6.07250860354e-07	6.0	9.0
,,group_16854	24.7933884298	6.38159859111e-07	5.0	6.0
,,group_915	24.7933884298	6.38159859111e-07	5.0	6.0
,,group_1677	23.7877575758	1.0756443954e-06	8.0	17.0
PA14_48890,,group_1605	22.8989247312	1.70747344133e-06	9.0	22.0
,,group_21304	22.6734848485	1.91999094952e-06	6.0	10.0
PA14_32840,,group_7254	22.5737100737	2.02233144141e-06	10.0	27.0
,,group_24695	22.5515151515	2.04583114374e-06	4.0	4.0
,,group_22247	22.5515151515	2.04583114374e-06	4.0	4.0
,,group_24697	22.5515151515	2.04583114374e-06	4.0	4.0
,,group_11808	22.5515151515	2.04583114374e-06	4.0	4.0
,,group_24696	22.5515151515	2.04583114374e-06	4.0	4.0
,,group_13564	22.5515151515	2.04583114374e-06	4.0	4.0
,,group_16855	22.5515151515	2.04583114374e-06	4.0	4.0
,,group_16380	21.4206060606	3.68786378203e-06	3.0	2.0
PA14_11120,rcsB,rcsB_3	21.4206060606	3.68786378203e-06	3.0	2.0
,,group_14900	21.4206060606	3.68786378203e-06	3.0	2.0
,,group_2203	21.4206060606	3.68786378203e-06	3.0	2.0
PA14_37060,cupA1,smf-1	21.4206060606	3.68786378203e-06	3.0	2.0
,,group_16381	21.4206060606	3.68786378203e-06	3.0	2.0
PA14_59680,,group_24699	21.4206060606	3.68786378203e-06	3.0	2.0
,,group_21675	21.4206060606	3.68786378203e-06	3.0	2.0
PA14_59650,,group_1479	21.4206060606	3.68786378203e-06	3.0	2.0
,,fimD_1	21.4206060606	3.68786378203e-06	3.0	2.0
PA14_59790,pvrR,dosP	21.4206060606	3.68786378203e-06	3.0	2.0
,,group_33790	21.4206060606	3.68786378203e-06	3.0	2.0
PA14_59800,,group_24689	21.4206060606	3.68786378203e-06	3.0	2.0
PA14_59200,,group_308	21.4206060606	3.68786378203e-06	3.0	2.0
,,group_33791	21.4206060606	3.68786378203e-06	3.0	2.0
PA14_59750,cupD4,group_24692	21.4206060606	3.68786378203e-06	3.0	2.0
PA14_69430,hemX,hemX	20.7274509804	5.29514370967e-06	6.0	11.0
,,group_16009	19.7045454545	9.03861191128e-06	10.0	30.0
,,group_17293	19.6037296037	9.52830183468e-06	5.0	8.0
,,group_6407	19.2326599327	1.15716646643e-05	4.0	5.0
,,group_10227	19.2326599327	1.15716646643e-05	4.0	5.0
,,wcaJ	19.0060606061	1.30303920508e-05	6.0	12.0
PA14_23410,orfJ,group_16441	19.0060606061	1.30303920508e-05	6.0	12.0
PA14_23450,orfM,group_13594	19.0060606061	1.30303920508e-05	6.0	12.0
PA14_23380,orfH,group_13593	19.0060606061	1.30303920508e-05	6.0	12.0
PA14_23460,orfN,group_9858	19.0060606061	1.30303920508e-05	6.0	12.0
,,group_21452	19.0060606061	1.30303920508e-05	6.0	12.0
,,group_21453	19.0060606061	1.30303920508e-05	6.0	12.0
