feature	score	p-value	#I-out-of-5	#O-out-of-421
,,group_26034	84.2	4.47170654816e-20	1.0	0.0
,,group_26016	84.2	4.47170654816e-20	1.0	0.0
,,group_1880	84.2	4.47170654816e-20	1.0	0.0
,,group_25998	84.2	4.47170654816e-20	1.0	0.0
,,group_26005	84.2	4.47170654816e-20	1.0	0.0
,,group_25965	84.2	4.47170654816e-20	1.0	0.0
,,group_26013	84.2	4.47170654816e-20	1.0	0.0
,,group_25930	84.2	4.47170654816e-20	1.0	0.0
,,group_1602	84.2	4.47170654816e-20	1.0	0.0
,,group_2778	84.2	4.47170654816e-20	1.0	0.0
,,group_13716	84.2	4.47170654816e-20	1.0	0.0
,,group_26015	84.2	4.47170654816e-20	1.0	0.0
,,group_25953	84.2	4.47170654816e-20	1.0	0.0
,,group_23679	84.2	4.47170654816e-20	1.0	0.0
,,group_25879	84.2	4.47170654816e-20	1.0	0.0
,,group_25865	84.2	4.47170654816e-20	1.0	0.0
,,group_26035	84.2	4.47170654816e-20	1.0	0.0
,,group_25835	84.2	4.47170654816e-20	1.0	0.0
,,group_8291	84.2	4.47170654816e-20	1.0	0.0
,,group_1474	84.2	4.47170654816e-20	1.0	0.0
,,group_25995	84.2	4.47170654816e-20	1.0	0.0
,,group_26002	84.2	4.47170654816e-20	1.0	0.0
,,group_25891	84.2	4.47170654816e-20	1.0	0.0
,,group_2246	84.2	4.47170654816e-20	1.0	0.0
,,group_25999	84.2	4.47170654816e-20	1.0	0.0
,,group_14690	84.2	4.47170654816e-20	1.0	0.0
,,group_25956	84.2	4.47170654816e-20	1.0	0.0
,,group_26000	84.2	4.47170654816e-20	1.0	0.0
,,group_3594	84.2	4.47170654816e-20	1.0	0.0
,,group_23647	84.2	4.47170654816e-20	1.0	0.0
,,group_25933	84.2	4.47170654816e-20	1.0	0.0
,,group_25883	84.2	4.47170654816e-20	1.0	0.0
,,group_5598	84.2	4.47170654816e-20	1.0	0.0
,,group_25934	84.2	4.47170654816e-20	1.0	0.0
,,group_26032	84.2	4.47170654816e-20	1.0	0.0
,,group_25920	84.2	4.47170654816e-20	1.0	0.0
,,group_26027	84.2	4.47170654816e-20	1.0	0.0
,,group_25918	84.2	4.47170654816e-20	1.0	0.0
,,group_25974	84.2	4.47170654816e-20	1.0	0.0
,,group_26006	84.2	4.47170654816e-20	1.0	0.0
,,group_26025	84.2	4.47170654816e-20	1.0	0.0
,,group_23676	84.2	4.47170654816e-20	1.0	0.0
,,group_25966	84.2	4.47170654816e-20	1.0	0.0
,,group_9877	84.2	4.47170654816e-20	1.0	0.0
,,group_25880	84.2	4.47170654816e-20	1.0	0.0
,,group_26004	84.2	4.47170654816e-20	1.0	0.0
,,group_23665	84.2	4.47170654816e-20	1.0	0.0
,,group_23664	84.2	4.47170654816e-20	1.0	0.0
,,group_25964	84.2	4.47170654816e-20	1.0	0.0
,,group_26021	84.2	4.47170654816e-20	1.0	0.0
,,group_38324	84.2	4.47170654816e-20	1.0	0.0
,,group_4648	84.2	4.47170654816e-20	1.0	0.0
,,group_17394	84.2	4.47170654816e-20	1.0	0.0
,,group_25855	84.2	4.47170654816e-20	1.0	0.0
,,group_25876	84.2	4.47170654816e-20	1.0	0.0
,,group_25887	84.2	4.47170654816e-20	1.0	0.0
,,group_25921	84.2	4.47170654816e-20	1.0	0.0
,,group_25710	84.2	4.47170654816e-20	1.0	0.0
,,group_25708	84.2	4.47170654816e-20	1.0	0.0
,,group_25976	84.2	4.47170654816e-20	1.0	0.0
,,group_25852	84.2	4.47170654816e-20	1.0	0.0
,,group_25939	84.2	4.47170654816e-20	1.0	0.0
,,group_25963	84.2	4.47170654816e-20	1.0	0.0
,,group_25913	84.2	4.47170654816e-20	1.0	0.0
,,group_25884	84.2	4.47170654816e-20	1.0	0.0
PA14_05820,,yfdE_3	84.2	4.47170654816e-20	1.0	0.0
,,group_25915	84.2	4.47170654816e-20	1.0	0.0
,,group_9785	84.2	4.47170654816e-20	1.0	0.0
,,group_25988	84.2	4.47170654816e-20	1.0	0.0
,,group_25960	84.2	4.47170654816e-20	1.0	0.0
,,group_25967	84.2	4.47170654816e-20	1.0	0.0
,,group_25888	84.2	4.47170654816e-20	1.0	0.0
,,group_25875	84.2	4.47170654816e-20	1.0	0.0
,,group_25994	84.2	4.47170654816e-20	1.0	0.0
,,group_25996	84.2	4.47170654816e-20	1.0	0.0
,,group_16899	84.2	4.47170654816e-20	1.0	0.0
,,group_820	84.2	4.47170654816e-20	1.0	0.0
,,group_25980	84.2	4.47170654816e-20	1.0	0.0
,,group_25836	84.2	4.47170654816e-20	1.0	0.0
,,group_6139	84.2	4.47170654816e-20	1.0	0.0
,,group_26020	84.2	4.47170654816e-20	1.0	0.0
,,group_12183	84.2	4.47170654816e-20	1.0	0.0
,,group_25881	84.2	4.47170654816e-20	1.0	0.0
,,group_25962	84.2	4.47170654816e-20	1.0	0.0
,,group_23677	84.2	4.47170654816e-20	1.0	0.0
,,group_26011	84.2	4.47170654816e-20	1.0	0.0
,,group_1532	84.2	4.47170654816e-20	1.0	0.0
,,group_17390	84.2	4.47170654816e-20	1.0	0.0
,,group_2974	84.2	4.47170654816e-20	1.0	0.0
,,group_25892	84.2	4.47170654816e-20	1.0	0.0
,,group_25853	84.2	4.47170654816e-20	1.0	0.0
,,group_23680	84.2	4.47170654816e-20	1.0	0.0
,,group_25975	84.2	4.47170654816e-20	1.0	0.0
,,group_25882	84.2	4.47170654816e-20	1.0	0.0
,,group_25989	84.2	4.47170654816e-20	1.0	0.0
,,group_14263	84.2	4.47170654816e-20	1.0	0.0
,,group_25922	84.2	4.47170654816e-20	1.0	0.0
,,group_14262	84.2	4.47170654816e-20	1.0	0.0
,,group_25863	84.2	4.47170654816e-20	1.0	0.0
,,group_25932	84.2	4.47170654816e-20	1.0	0.0
