feature	score	p-value	#I-out-of-20	#O-out-of-406
,,group_23893	45.8731527094	1.26163183565e-11	5.0	5.0
,,group_16703	44.1873152709	2.98408728153e-11	3.0	1.0
,,group_37978	44.1873152709	2.98408728153e-11	3.0	1.0
,,group_37976	44.1873152709	2.98408728153e-11	3.0	1.0
,,group_37977	44.1873152709	2.98408728153e-11	3.0	1.0
,,group_1598	43.0347642505	5.37757675455e-11	4.0	3.0
,,group_8399	40.6	1.86806663951e-10	2.0	0.0
,,group_11745	40.6	1.86806663951e-10	2.0	0.0
,,group_10563	40.6	1.86806663951e-10	2.0	0.0
,,group_38424	40.6	1.86806663951e-10	2.0	0.0
,,group_38423	40.6	1.86806663951e-10	2.0	0.0
,,group_38416	40.6	1.86806663951e-10	2.0	0.0
,,group_19257	40.6	1.86806663951e-10	2.0	0.0
,,group_38407	40.6	1.86806663951e-10	2.0	0.0
,,group_38421	40.6	1.86806663951e-10	2.0	0.0
,,group_38418	40.6	1.86806663951e-10	2.0	0.0
,,group_322	40.6	1.86806663951e-10	2.0	0.0
,,group_38410	40.6	1.86806663951e-10	2.0	0.0
,,group_25155	40.6	1.86806663951e-10	2.0	0.0
,,group_38419	40.6	1.86806663951e-10	2.0	0.0
,,group_19258	40.6	1.86806663951e-10	2.0	0.0
,,group_3666	40.6	1.86806663951e-10	2.0	0.0
,,cobN_1	40.6	1.86806663951e-10	2.0	0.0
,,group_38417	40.6	1.86806663951e-10	2.0	0.0
,,group_38420	40.6	1.86806663951e-10	2.0	0.0
,,group_38413	40.6	1.86806663951e-10	2.0	0.0
,,group_38406	40.6	1.86806663951e-10	2.0	0.0
,,group_38422	40.6	1.86806663951e-10	2.0	0.0
,,group_38425	40.6	1.86806663951e-10	2.0	0.0
,,group_38411	40.6	1.86806663951e-10	2.0	0.0
,,group_38408	40.6	1.86806663951e-10	2.0	0.0
,,group_38414	40.6	1.86806663951e-10	2.0	0.0
,,group_38412	40.6	1.86806663951e-10	2.0	0.0
,,group_38415	40.6	1.86806663951e-10	2.0	0.0
,,group_38409	40.6	1.86806663951e-10	2.0	0.0
,,group_37996	34.179408867	5.02579402066e-09	3.0	2.0
,,group_37982	34.179408867	5.02579402066e-09	3.0	2.0
,,group_37987	34.179408867	5.02579402066e-09	3.0	2.0
,,group_37979	34.179408867	5.02579402066e-09	3.0	2.0
,,group_37981	34.179408867	5.02579402066e-09	3.0	2.0
,,group_37995	34.179408867	5.02579402066e-09	3.0	2.0
,,group_37983	34.179408867	5.02579402066e-09	3.0	2.0
,,group_37998	34.179408867	5.02579402066e-09	3.0	2.0
,,group_37985	34.179408867	5.02579402066e-09	3.0	2.0
,,group_5359	34.179408867	5.02579402066e-09	3.0	2.0
,,group_37990	34.179408867	5.02579402066e-09	3.0	2.0
,,group_37994	34.179408867	5.02579402066e-09	3.0	2.0
,,group_13384	34.179408867	5.02579402066e-09	3.0	2.0
,,group_37984	34.179408867	5.02579402066e-09	3.0	2.0
,,group_37980	34.179408867	5.02579402066e-09	3.0	2.0
,,group_37992	34.179408867	5.02579402066e-09	3.0	2.0
,,group_37997	34.179408867	5.02579402066e-09	3.0	2.0
,,group_37993	34.179408867	5.02579402066e-09	3.0	2.0
,,group_41613	34.179408867	5.02579402066e-09	3.0	2.0
,,group_37986	34.179408867	5.02579402066e-09	3.0	2.0
,,group_37991	34.179408867	5.02579402066e-09	3.0	2.0
,,group_37988	34.179408867	5.02579402066e-09	3.0	2.0
,,group_37989	34.179408867	5.02579402066e-09	3.0	2.0
,,group_14084	28.6227586207	8.79424857831e-08	6.0	14.0
,,group_21462	27.8573399015	1.3059769201e-07	4.0	6.0
,,group_1010	27.8573399015	1.3059769201e-07	4.0	6.0
,,group_33378	27.5238916256	1.55165849643e-07	3.0	3.0
,,group_33395	27.5238916256	1.55165849643e-07	3.0	3.0
,,group_7391	27.5238916256	1.55165849643e-07	3.0	3.0
,,group_9097	27.5238916256	1.55165849643e-07	3.0	3.0
,,group_318	27.5238916256	1.55165849643e-07	3.0	3.0
,,group_25145	25.7497536946	3.88676616219e-07	2.0	1.0
,,group_392	25.7497536946	3.88676616219e-07	2.0	1.0
,,group_23843	25.7497536946	3.88676616219e-07	2.0	1.0
,,group_25160	25.7497536946	3.88676616219e-07	2.0	1.0
,,group_14736	25.7497536946	3.88676616219e-07	2.0	1.0
,,group_23860	25.7497536946	3.88676616219e-07	2.0	1.0
,,group_25161	25.7497536946	3.88676616219e-07	2.0	1.0
,,group_25151	25.7497536946	3.88676616219e-07	2.0	1.0
,,group_25220	25.7497536946	3.88676616219e-07	2.0	1.0
,,group_19256	25.7497536946	3.88676616219e-07	2.0	1.0
,,group_25148	25.7497536946	3.88676616219e-07	2.0	1.0
,,group_25149	25.7497536946	3.88676616219e-07	2.0	1.0
,,group_37086	25.7497536946	3.88676616219e-07	2.0	1.0
,,group_25147	25.7497536946	3.88676616219e-07	2.0	1.0
,,group_6585	25.7497536946	3.88676616219e-07	2.0	1.0
,,group_14257	25.7497536946	3.88676616219e-07	2.0	1.0
,,group_25146	25.7497536946	3.88676616219e-07	2.0	1.0
,,group_25157	25.7497536946	3.88676616219e-07	2.0	1.0
,,group_25164	25.7497536946	3.88676616219e-07	2.0	1.0
,,group_1139	25.7497536946	3.88676616219e-07	2.0	1.0
,,group_23844	25.7497536946	3.88676616219e-07	2.0	1.0
,,group_25158	25.7497536946	3.88676616219e-07	2.0	1.0
,,group_25154	25.7497536946	3.88676616219e-07	2.0	1.0
,,group_25159	25.7497536946	3.88676616219e-07	2.0	1.0
,,group_18826	25.7497536946	3.88676616219e-07	2.0	1.0
,,group_25165	25.7497536946	3.88676616219e-07	2.0	1.0
,,group_25163	25.7497536946	3.88676616219e-07	2.0	1.0
,,group_25144	25.7497536946	3.88676616219e-07	2.0	1.0
,,group_8858	25.7497536946	3.88676616219e-07	2.0	1.0
,,group_25162	25.7497536946	3.88676616219e-07	2.0	1.0
,,group_17163	25.2162869458	5.12475854689e-07	5.0	11.0
,,group_17162	25.2162869458	5.12475854689e-07	5.0	11.0
,,group_23894	25.2162869458	5.12475854689e-07	5.0	11.0
,,group_14154	25.2162869458	5.12475854689e-07	5.0	11.0
