feature	score	p-value	#I-out-of-2	#O-out-of-424
,,group_331	212.0	5.02958444225e-48	1.0	0.0
,,group_2244	212.0	5.02958444225e-48	1.0	0.0
,,group_5164	212.0	5.02958444225e-48	1.0	0.0
,,group_13461	212.0	5.02958444225e-48	1.0	0.0
,,group_36724	212.0	5.02958444225e-48	1.0	0.0
,,group_36729	212.0	5.02958444225e-48	1.0	0.0
,,group_17384	212.0	5.02958444225e-48	1.0	0.0
,,group_12152	212.0	5.02958444225e-48	1.0	0.0
,,cbdB_2	212.0	5.02958444225e-48	1.0	0.0
,,group_35877	212.0	5.02958444225e-48	1.0	0.0
,,group_35866	212.0	5.02958444225e-48	1.0	0.0
,,group_36720	212.0	5.02958444225e-48	1.0	0.0
,,group_36728	212.0	5.02958444225e-48	1.0	0.0
,,group_13208	212.0	5.02958444225e-48	1.0	0.0
,,group_36727	212.0	5.02958444225e-48	1.0	0.0
,,group_2541	212.0	5.02958444225e-48	1.0	0.0
,,group_36726	212.0	5.02958444225e-48	1.0	0.0
,,group_35867	212.0	5.02958444225e-48	1.0	0.0
,,group_2609	105.002358491	1.21990549728e-24	1.0	1.0
,,group_35035	105.002358491	1.21990549728e-24	1.0	1.0
,,group_35874	105.002358491	1.21990549728e-24	1.0	1.0
,,group_35873	105.002358491	1.21990549728e-24	1.0	1.0
,,group_35869	105.002358491	1.21990549728e-24	1.0	1.0
,,group_10277	105.002358491	1.21990549728e-24	1.0	1.0
,,group_35037	105.002358491	1.21990549728e-24	1.0	1.0
,,group_35036	105.002358491	1.21990549728e-24	1.0	1.0
,,group_12118	105.002358491	1.21990549728e-24	1.0	1.0
,,group_35872	105.002358491	1.21990549728e-24	1.0	1.0
,,group_2775	105.002358491	1.21990549728e-24	1.0	1.0
,,group_35876	105.002358491	1.21990549728e-24	1.0	1.0
,,group_2242	105.002358491	1.21990549728e-24	1.0	1.0
,,group_8382	105.002358491	1.21990549728e-24	1.0	1.0
,,group_8403	105.002358491	1.21990549728e-24	1.0	1.0
,,group_3877	105.002358491	1.21990549728e-24	1.0	1.0
,,glgB_2	105.002358491	1.21990549728e-24	1.0	1.0
,,group_35875	105.002358491	1.21990549728e-24	1.0	1.0
,,group_12552	105.002358491	1.21990549728e-24	1.0	1.0
,,group_19190	105.002358491	1.21990549728e-24	1.0	1.0
,,group_35868	105.002358491	1.21990549728e-24	1.0	1.0
,,group_762	105.002358491	1.21990549728e-24	1.0	1.0
,,group_3187	91.1367924528	1.34075370452e-21	2.0	7.0
,,group_2987	69.3396226415	8.28875885491e-17	1.0	2.0
,,group_6859	69.3396226415	8.28875885491e-17	1.0	2.0
,,group_2286	69.3396226415	8.28875885491e-17	1.0	2.0
,,group_35038	69.3396226415	8.28875885491e-17	1.0	2.0
