feature	score	p-value	#I-out-of-15	#O-out-of-411
PA14_28800	108.935744792	1.67632928521e-25	41.0696271134	228.425113676
PA14_28770	101.896344915	5.85043704802e-24	47.8636156729	310.790020162
PA14_15435	78.2208633362	9.21401937886e-19	80.8260036745	822.90144113
PA14_28790	74.9905999648	4.7296052815e-18	27.8606468906	153.288165042
PA14_22140	74.369259747	6.47900723597e-18	42.9145138315	318.127327279
PA14_22270	68.9703158552	9.99566615921e-17	59.9458896001	560.06865983
PA14_22120	68.3995726016	1.33506496367e-16	47.6472695815	394.861367362
PA14_22220	66.249401809	3.97328322362e-16	37.9874551715	280.503755179
PA14_22230	64.5007336699	9.64964113455e-16	39.499347731	303.593828533
PA14_22080	64.129159669	1.1652408447e-15	49.0292828613	427.931638473
PA14_22110	63.8349917963	1.35289096652e-15	41.269779558	327.580635326
PA14_15450,merD	63.7244055272	1.43100724521e-15	61.3690483823	603.811645617
PA14_28780	63.2896234814	1.78441837817e-15	40.9477861668	325.167377333
PA14_22100	62.4888751749	2.67953983708e-15	37.4432815126	284.034449151
PA14_22190	61.996134905	3.4413210832e-15	44.2063225382	371.212186088
PA14_15470,merP	61.9941166329	3.44484999268e-15	81.2296638771	920.952899477
PA14_22090	61.8964384673	3.6200370181e-15	42.5080227407	349.425593164
PA14_22250	61.8181784012	3.76680777438e-15	36.5995236804	275.615829331
PA14_22130	60.4035567672	7.72732193446e-15	34.5222487213	254.400864298
PA14_22210	58.5931983747	1.93885578246e-14	36.0045334407	277.301020778
PA14_10830	57.4360112905	3.49155652962e-14	78.4282381758	904.927163516
PA14_22240	57.045324979	4.25882577643e-14	36.6681546367	290.070414045
PA14_22160	54.1218085958	1.8843814396e-13	28.9653604808	204.832294627
PA14_22260	51.2393974558	8.17611390184e-13	31.6353219139	244.343025869
PA14_15420	51.1675048121	8.48110073028e-13	58.0880404351	618.015676355
PA14_15445,merE	51.1094926927	8.73548294159e-13	49.1203477442	482.811525396
PA14_15475,merT	51.0735829073	8.89675828934e-13	87.0567257142	1097.72159535
PA14_22180	50.5238877186	1.17723139601e-12	29.1017008066	215.490795919
PA14_03310	49.4005760508	2.08684357968e-12	36.3638621406	310.834273709
PA14_49510,pyoS3I	47.6570762922	5.07686535035e-12	61.2611117968	688.8551493
PA14_10840	39.3972321032	3.45786770163e-10	58.9729497627	706.713094681
PA14_53650	36.1044029585	1.87023792347e-09	2.77258872224	1138.53854428
PA14_15460,merA	35.6196161823	2.39859981103e-09	89.1130209675	1284.040844
PA14_28810	35.1434604311	3.062882443e-09	63.0365351863	810.208789063
