feature	score	p-value	#I-out-of-1	#O-out-of-425
PA14_20530	37.982334147	7.13881001519e-10	6.46458830369	349.691459551
PA14_60320,pilE	16.2933768697	5.42532481691e-05	5.598421959	502.880853199
PA14_14540	14.9661173088	0.000109459064059	6.55250788703	685.997973001
PA14_23370,orfK	14.0114103724	0.00018170462608	5.89164421183	601.744441306
PA14_14550	13.9923515859	0.000183555787114	7.39694860262	865.434324359
PA14_23350,orfA	11.1576234469	0.000836870609779	4.66343909411	474.532526083
PA14_23380,orfH	10.8534204234	0.000986134421862	5.43807930892	616.892017377
PA14_23360,wzz	10.8222644791	0.00100286755613	6.32614947316	783.105457853
PA14_48950	7.90452026943	0.00493114173351	6.09356977005	872.123315867
PA14_18580,algD	6.7637745855	0.00930267813113	9.08262063037	1665.8534612
PA14_18520,algK	6.35908141251	0.0116781988678	7.80261806344	1379.67204143
PA14_27990	5.59090761446	0.0180539391749	7.76514490294	1443.31642699
PA14_24360	5.52889831074	0.0187048793357	4.99043258678	770.784789512
PA14_32140,antC	5.30868938224	0.0212193135066	4.78749174278	739.137986862
PA14_18550,alg44	5.2076187547	0.0224881145578	7.32974968904	1369.50346379
PA14_46540	5.01021375157	0.0251981958099	1.94591014906	189.138066713
PA14_20180,nosF	5.00068747373	0.0253372527128	0.0	2125.29217634
PA14_18510,algE	4.96123057216	0.0259217544057	7.13886699995	1345.32217302
PA14_31350	4.85378483229	0.0275855387349	7.29573507275	1398.03988057
PA14_48940,coaB	4.81414237008	0.028227114726	4.48863636973	703.831004498
PA14_08030	4.64800745204	0.0310896153357	0.0	1975.40316712
PA14_51600	4.47749770185	0.034343969508	0.0	1902.93652329
PA14_23460,orfN	4.38567494735	0.0362421399892	0.0	1863.91185263
PA14_08040,gpI	4.36454527102	0.036694275468	0.0	1854.93174018
PA14_08070,gpFI	4.34422284641	0.0371347114166	0.69314718056	2399.84159852
PA14_18470,algL	4.34285585588	0.0371645354322	7.18916773842	1427.89615287
PA14_18410,algF	4.31398719624	0.0378002662076	8.15190987294	1696.62243215
PA14_08010,gpV	4.29830752401	0.0381503212937	0.0	1826.78069771
PA14_59540	4.26369560669	0.0389351306832	0.0	1812.07063284
PA14_08060	4.25923816537	0.0390374247658	0.0	1810.17622028
PA14_09460,phzC1	4.25893903741	0.0390442995553	7.86940171258	1625.20800472
PA14_37745	4.18432796894	0.0407993853341	7.32712329226	1484.97342677
PA14_18480,algX	4.18329442355	0.0408242710724	7.57147364885	1552.4661258
PA14_18430,algJ	4.18225409987	0.0408493361156	7.08254856936	1418.34353329
PA14_09450,phzD1	4.18142964776	0.0408692115338	6.96224346427	1385.7438362
PA14_20150,nosL	4.04645510115	0.0442642030757	0.0	1719.74341799
PA14_42480,pcrG	4.04553155708	0.0442884289146	0.0	1719.35091176
PA14_18380,algA	4.01796372299	0.0450180358337	9.02533521755	1988.75060631
PA14_08120	4.00140417637	0.0454623741049	0.69314718056	2251.75573826
