feature	score	p-value	#I-out-of-2	#O-out-of-424
,,group_38368	281.33490566	3.84325760478e-63	2.0	1.0
,,group_4733	281.33490566	3.84325760478e-63	2.0	1.0
,,group_38363	281.33490566	3.84325760478e-63	2.0	1.0
,,group_38372	281.33490566	3.84325760478e-63	2.0	1.0
,,group_19255	281.33490566	3.84325760478e-63	2.0	1.0
,,group_38365	281.33490566	3.84325760478e-63	2.0	1.0
,,group_38367	281.33490566	3.84325760478e-63	2.0	1.0
,,group_38370	281.33490566	3.84325760478e-63	2.0	1.0
,,group_38369	281.33490566	3.84325760478e-63	2.0	1.0
,,group_38366	281.33490566	3.84325760478e-63	2.0	1.0
,,group_38364	281.33490566	3.84325760478e-63	2.0	1.0
,,group_38371	281.33490566	3.84325760478e-63	2.0	1.0
,,group_8701	212.0	5.02958444225e-48	1.0	0.0
,,group_14972	210.004716981	1.37036637648e-47	2.0	2.0
,,group_30582	210.004716981	1.37036637648e-47	2.0	2.0
,,group_33476	210.004716981	1.37036637648e-47	2.0	2.0
,,group_37556	210.004716981	1.37036637648e-47	2.0	2.0
,,group_11674	210.004716981	1.37036637648e-47	2.0	2.0
,,group_30581	210.004716981	1.37036637648e-47	2.0	2.0
,,group_32023	210.004716981	1.37036637648e-47	2.0	2.0
,,group_37158	210.004716981	1.37036637648e-47	2.0	2.0
,,group_37546	210.004716981	1.37036637648e-47	2.0	2.0
,,group_37555	210.004716981	1.37036637648e-47	2.0	2.0
,,group_33477	210.004716981	1.37036637648e-47	2.0	2.0
,,group_25715	210.004716981	1.37036637648e-47	2.0	2.0
,,group_37157	210.004716981	1.37036637648e-47	2.0	2.0
,,group_32022	210.004716981	1.37036637648e-47	2.0	2.0
,,group_18955	167.208490566	3.0122354784e-38	2.0	3.0
,,group_34167	167.208490566	3.0122354784e-38	2.0	3.0
,,group_19104	138.679245283	5.17656572877e-32	2.0	4.0
,,group_14728	138.679245283	5.17656572877e-32	2.0	4.0
,,group_2284	138.679245283	5.17656572877e-32	2.0	4.0
,,group_30585	138.679245283	5.17656572877e-32	2.0	4.0
,,cdiA_2	138.679245283	5.17656572877e-32	2.0	4.0
,,group_30447	138.679245283	5.17656572877e-32	2.0	4.0
,,group_12199	138.679245283	5.17656572877e-32	2.0	4.0
,,group_30592	138.679245283	5.17656572877e-32	2.0	4.0
,,pezT	138.679245283	5.17656572877e-32	2.0	4.0
,,group_14729	138.679245283	5.17656572877e-32	2.0	4.0
,,group_18552	138.679245283	5.17656572877e-32	2.0	4.0
,,cdiA2	138.679245283	5.17656572877e-32	2.0	4.0
,,group_14974	138.679245283	5.17656572877e-32	2.0	4.0
,,group_18393	138.679245283	5.17656572877e-32	2.0	4.0
,,group_30584	138.679245283	5.17656572877e-32	2.0	4.0
,,htrA	138.679245283	5.17656572877e-32	2.0	4.0
,,group_31931	138.679245283	5.17656572877e-32	2.0	4.0
,,group_30591	138.679245283	5.17656572877e-32	2.0	4.0
,,group_31933	138.679245283	5.17656572877e-32	2.0	4.0
,,group_2036	138.679245283	5.17656572877e-32	2.0	4.0
PA14_55670,recB,recB	118.302560647	1.48857877506e-27	2.0	5.0
,,group_18513	118.302560647	1.48857877506e-27	2.0	5.0
,,group_22581	118.302560647	1.48857877506e-27	2.0	5.0
,,group_4005	118.302560647	1.48857877506e-27	2.0	5.0
,,group_30796	118.302560647	1.48857877506e-27	2.0	5.0
,,group_8716	118.302560647	1.48857877506e-27	2.0	5.0
,,group_22578	118.302560647	1.48857877506e-27	2.0	5.0
,,group_31932	118.302560647	1.48857877506e-27	2.0	5.0
,,group_18514	118.302560647	1.48857877506e-27	2.0	5.0
,,group_14726	118.302560647	1.48857877506e-27	2.0	5.0
,,group_18741	118.302560647	1.48857877506e-27	2.0	5.0
,,group_22582	118.302560647	1.48857877506e-27	2.0	5.0
,,exoX	118.302560647	1.48857877506e-27	2.0	5.0
PA14_31770,,yhdN_4	118.302560647	1.48857877506e-27	2.0	5.0
,,group_858	118.302560647	1.48857877506e-27	2.0	5.0
,,group_38360	105.002358491	1.21990549728e-24	1.0	1.0
,,group_38373	105.002358491	1.21990549728e-24	1.0	1.0
,,group_38374	105.002358491	1.21990549728e-24	1.0	1.0
,,group_38359	105.002358491	1.21990549728e-24	1.0	1.0
,,group_19254	105.002358491	1.21990549728e-24	1.0	1.0
,,group_19226	105.002358491	1.21990549728e-24	1.0	1.0
,,intQ_1	105.002358491	1.21990549728e-24	1.0	1.0
,,group_16027	105.002358491	1.21990549728e-24	1.0	1.0
,,group_38361	105.002358491	1.21990549728e-24	1.0	1.0
,,group_38362	105.002358491	1.21990549728e-24	1.0	1.0
,,group_14698	103.021226415	3.31576511817e-24	2.0	6.0
,,group_30443	103.021226415	3.31576511817e-24	2.0	6.0
,,group_18742	103.021226415	3.31576511817e-24	2.0	6.0
,,group_18517	103.021226415	3.31576511817e-24	2.0	6.0
,,group_18519	103.021226415	3.31576511817e-24	2.0	6.0
,,group_18515	103.021226415	3.31576511817e-24	2.0	6.0
,,group_12188	103.021226415	3.31576511817e-24	2.0	6.0
,,group_18516	103.021226415	3.31576511817e-24	2.0	6.0
,,group_14700	103.021226415	3.31576511817e-24	2.0	6.0
,,group_14712	103.021226415	3.31576511817e-24	2.0	6.0
,,group_12190	103.021226415	3.31576511817e-24	2.0	6.0
,,group_14701	103.021226415	3.31576511817e-24	2.0	6.0
,,group_30438	103.021226415	3.31576511817e-24	2.0	6.0
,,group_30445	103.021226415	3.31576511817e-24	2.0	6.0
,,group_14705	103.021226415	3.31576511817e-24	2.0	6.0
,,group_14702	103.021226415	3.31576511817e-24	2.0	6.0
,,group_14699	103.021226415	3.31576511817e-24	2.0	6.0
,,group_30446	103.021226415	3.31576511817e-24	2.0	6.0
PA14_24340,,qseC_1	103.021226415	3.31576511817e-24	2.0	6.0
,,group_37550	103.021226415	3.31576511817e-24	2.0	6.0
,,group_30437	103.021226415	3.31576511817e-24	2.0	6.0
,,group_10233	103.021226415	3.31576511817e-24	2.0	6.0
,,group_30444	103.021226415	3.31576511817e-24	2.0	6.0
,,group_14703	103.021226415	3.31576511817e-24	2.0	6.0
,,group_1206	103.021226415	3.31576511817e-24	2.0	6.0
,,group_8804	103.021226415	3.31576511817e-24	2.0	6.0
