feature	score	p-value	#I-out-of-7	#O-out-of-419
,,group_19297	78.4817592908	8.07403449822e-19	2.0	1.0
,,ribD_1	78.4817592908	8.07403449822e-19	2.0	1.0
,,group_19298	78.4817592908	8.07403449822e-19	2.0	1.0
,,group_38681	78.4817592908	8.07403449822e-19	2.0	1.0
,,group_38692	59.8571428571	1.01998500165e-14	1.0	0.0
,,add	59.8571428571	1.01998500165e-14	1.0	0.0
,,group_339	59.8571428571	1.01998500165e-14	1.0	0.0
,,group_41040	59.8571428571	1.01998500165e-14	1.0	0.0
,,group_33677	59.8571428571	1.01998500165e-14	1.0	0.0
,,group_1730	59.8571428571	1.01998500165e-14	1.0	0.0
,,group_18926	59.8571428571	1.01998500165e-14	1.0	0.0
,,group_33690	59.8571428571	1.01998500165e-14	1.0	0.0
,,group_33688	59.8571428571	1.01998500165e-14	1.0	0.0
,,group_33698	59.8571428571	1.01998500165e-14	1.0	0.0
,,group_33695	59.8571428571	1.01998500165e-14	1.0	0.0
,,group_41042	59.8571428571	1.01998500165e-14	1.0	0.0
,,group_4629	59.8571428571	1.01998500165e-14	1.0	0.0
,,group_4893	59.8571428571	1.01998500165e-14	1.0	0.0
,,group_33697	59.8571428571	1.01998500165e-14	1.0	0.0
,,group_41041	59.8571428571	1.01998500165e-14	1.0	0.0
,,group_33665	59.8571428571	1.01998500165e-14	1.0	0.0
,,group_33686	59.8571428571	1.01998500165e-14	1.0	0.0
,,group_33681	59.8571428571	1.01998500165e-14	1.0	0.0
,,group_38326	59.8571428571	1.01998500165e-14	1.0	0.0
,,group_4008	59.8571428571	1.01998500165e-14	1.0	0.0
,,group_38325	59.8571428571	1.01998500165e-14	1.0	0.0
,,group_38327	59.8571428571	1.01998500165e-14	1.0	0.0
,,group_11313	59.8571428571	1.01998500165e-14	1.0	0.0
,,group_33678	59.8571428571	1.01998500165e-14	1.0	0.0
,,group_33668	59.8571428571	1.01998500165e-14	1.0	0.0
,,group_33696	59.8571428571	1.01998500165e-14	1.0	0.0
,,group_3521	59.8571428571	1.01998500165e-14	1.0	0.0
,,group_6500	59.8571428571	1.01998500165e-14	1.0	0.0
,,group_2811	59.8571428571	1.01998500165e-14	1.0	0.0
,,group_33685	59.8571428571	1.01998500165e-14	1.0	0.0
,,group_10355	59.8571428571	1.01998500165e-14	1.0	0.0
,,group_33694	59.8571428571	1.01998500165e-14	1.0	0.0
,,group_33666	59.8571428571	1.01998500165e-14	1.0	0.0
,,group_33669	59.8571428571	1.01998500165e-14	1.0	0.0
,,group_41038	59.8571428571	1.01998500165e-14	1.0	0.0
,,group_13475	59.8571428571	1.01998500165e-14	1.0	0.0
,,group_6915	59.8571428571	1.01998500165e-14	1.0	0.0
,,group_33687	59.8571428571	1.01998500165e-14	1.0	0.0
,,group_38690	59.8571428571	1.01998500165e-14	1.0	0.0
,,group_8593	59.8571428571	1.01998500165e-14	1.0	0.0
,,group_41039	59.8571428571	1.01998500165e-14	1.0	0.0
,,group_5920	59.8571428571	1.01998500165e-14	1.0	0.0
,,group_9934	59.8571428571	1.01998500165e-14	1.0	0.0
,,group_41467	59.8571428571	1.01998500165e-14	1.0	0.0
,,group_17035	59.8571428571	1.01998500165e-14	1.0	0.0
,,group_33683	59.8571428571	1.01998500165e-14	1.0	0.0
,,group_33672	59.8571428571	1.01998500165e-14	1.0	0.0
,,group_41045	59.8571428571	1.01998500165e-14	1.0	0.0
,,group_33684	59.8571428571	1.01998500165e-14	1.0	0.0
,,group_41036	59.8571428571	1.01998500165e-14	1.0	0.0
,,group_33671	59.8571428571	1.01998500165e-14	1.0	0.0
,,group_71	59.8571428571	1.01998500165e-14	1.0	0.0
,,group_33673	59.8571428571	1.01998500165e-14	1.0	0.0
,,group_33693	59.8571428571	1.01998500165e-14	1.0	0.0
,,group_33680	59.8571428571	1.01998500165e-14	1.0	0.0
,,group_41035	59.8571428571	1.01998500165e-14	1.0	0.0
,,group_33689	59.8571428571	1.01998500165e-14	1.0	0.0
,,group_33667	59.8571428571	1.01998500165e-14	1.0	0.0
,,group_13597	59.8571428571	1.01998500165e-14	1.0	0.0
,,group_38328	59.8571428571	1.01998500165e-14	1.0	0.0
,,group_41044	59.8571428571	1.01998500165e-14	1.0	0.0
,,group_5756	59.8571428571	1.01998500165e-14	1.0	0.0
,,mdtC_2	59.8571428571	1.01998500165e-14	1.0	0.0
,,group_38329	59.8571428571	1.01998500165e-14	1.0	0.0
,,group_33679	59.8571428571	1.01998500165e-14	1.0	0.0
,,group_8380	59.8571428571	1.01998500165e-14	1.0	0.0
,,group_33670	59.8571428571	1.01998500165e-14	1.0	0.0
,,group_41043	59.8571428571	1.01998500165e-14	1.0	0.0
,,group_2630	59.8571428571	1.01998500165e-14	1.0	0.0
,,group_33676	59.8571428571	1.01998500165e-14	1.0	0.0
,,group_503	59.8571428571	1.01998500165e-14	1.0	0.0
,,group_38691	59.8571428571	1.01998500165e-14	1.0	0.0
,,group_33664	59.8571428571	1.01998500165e-14	1.0	0.0
,,group_33699	59.8571428571	1.01998500165e-14	1.0	0.0
,,group_2810	59.8571428571	1.01998500165e-14	1.0	0.0
,,group_6125	59.8571428571	1.01998500165e-14	1.0	0.0
,,ndvA_1	59.8571428571	1.01998500165e-14	1.0	0.0
,,group_33663	59.8571428571	1.01998500165e-14	1.0	0.0
,,group_19299	59.8571428571	1.01998500165e-14	1.0	0.0
,,group_9403	59.8571428571	1.01998500165e-14	1.0	0.0
,,group_41046	59.8571428571	1.01998500165e-14	1.0	0.0
,,group_36716	37.2826457552	1.02189931587e-09	2.0	4.0
,,group_17891	37.2826457552	1.02189931587e-09	2.0	4.0
,,group_5545	31.4066046466	2.09267835678e-08	2.0	5.0
,,group_22784	31.4066046466	2.09267835678e-08	2.0	5.0
,,group_10817	31.4066046466	2.09267835678e-08	2.0	5.0
,,group_16746	31.4066046466	2.09267835678e-08	2.0	5.0
,,group_17064	31.4066046466	2.09267835678e-08	2.0	5.0
,,group_4216	31.4066046466	2.09267835678e-08	2.0	5.0
,,group_19788	31.4066046466	2.09267835678e-08	2.0	5.0
,,group_38685	28.9369246505	7.47738454432e-08	1.0	1.0
,,group_30871	28.9369246505	7.47738454432e-08	1.0	1.0
,,group_22624	28.9369246505	7.47738454432e-08	1.0	1.0
,,group_33515	28.9369246505	7.47738454432e-08	1.0	1.0
,,group_33521	28.9369246505	7.47738454432e-08	1.0	1.0
