feature	score	p-value	#I-out-of-1	#O-out-of-425
,,group_33522	425.0	1.99137139773e-94	1.0	0.0
,,group_33515	211.501176471	6.46185297787e-48	1.0	1.0
,,group_33521	211.501176471	6.46185297787e-48	1.0	1.0
,,group_33488	211.501176471	6.46185297787e-48	1.0	1.0
,,group_33498	211.501176471	6.46185297787e-48	1.0	1.0
,,group_33485	211.501176471	6.46185297787e-48	1.0	1.0
,,group_33520	211.501176471	6.46185297787e-48	1.0	1.0
,,group_33491	211.501176471	6.46185297787e-48	1.0	1.0
,,group_33509	211.501176471	6.46185297787e-48	1.0	1.0
,,group_33512	211.501176471	6.46185297787e-48	1.0	1.0
,,group_33519	211.501176471	6.46185297787e-48	1.0	1.0
,,group_33494	211.501176471	6.46185297787e-48	1.0	1.0
,,group_33482	211.501176471	6.46185297787e-48	1.0	1.0
,,group_33511	211.501176471	6.46185297787e-48	1.0	1.0
,,group_33502	211.501176471	6.46185297787e-48	1.0	1.0
,,group_33513	211.501176471	6.46185297787e-48	1.0	1.0
,,group_33489	211.501176471	6.46185297787e-48	1.0	1.0
,,group_33510	211.501176471	6.46185297787e-48	1.0	1.0
,,group_33518	211.501176471	6.46185297787e-48	1.0	1.0
,,group_33506	211.501176471	6.46185297787e-48	1.0	1.0
,,group_33480	211.501176471	6.46185297787e-48	1.0	1.0
,,group_9831	211.501176471	6.46185297787e-48	1.0	1.0
,,group_33503	211.501176471	6.46185297787e-48	1.0	1.0
,,group_33514	211.501176471	6.46185297787e-48	1.0	1.0
,,group_33500	211.501176471	6.46185297787e-48	1.0	1.0
,,group_33501	211.501176471	6.46185297787e-48	1.0	1.0
,,group_33517	211.501176471	6.46185297787e-48	1.0	1.0
,,group_33483	211.501176471	6.46185297787e-48	1.0	1.0
PA14_32830,,rhsC_2	211.501176471	6.46185297787e-48	1.0	1.0
PA14_68000,,yggX	211.501176471	6.46185297787e-48	1.0	1.0
,,group_33507	211.501176471	6.46185297787e-48	1.0	1.0
,,group_33484	211.501176471	6.46185297787e-48	1.0	1.0
,,group_33516	211.501176471	6.46185297787e-48	1.0	1.0
,,group_33497	211.501176471	6.46185297787e-48	1.0	1.0
,,group_33495	211.501176471	6.46185297787e-48	1.0	1.0
,,group_33504	211.501176471	6.46185297787e-48	1.0	1.0
,,group_33508	211.501176471	6.46185297787e-48	1.0	1.0
,,group_33505	211.501176471	6.46185297787e-48	1.0	1.0
,,group_33487	211.501176471	6.46185297787e-48	1.0	1.0
,,group_33490	211.501176471	6.46185297787e-48	1.0	1.0
PA14_28100,,xynA	211.501176471	6.46185297787e-48	1.0	1.0
,,group_26017	140.336470588	2.24717043132e-32	1.0	2.0
,,group_30716	140.336470588	2.24717043132e-32	1.0	2.0
,,group_33492	140.336470588	2.24717043132e-32	1.0	2.0
,,group_18894	140.336470588	2.24717043132e-32	1.0	2.0
,,group_6338	140.336470588	2.24717043132e-32	1.0	2.0
,,group_29997	104.755294118	1.38190361248e-24	1.0	3.0
,,group_2722	104.755294118	1.38190361248e-24	1.0	3.0
,,group_5336	104.755294118	1.38190361248e-24	1.0	3.0
,,group_2097	104.755294118	1.38190361248e-24	1.0	3.0
,,group_11451	104.755294118	1.38190361248e-24	1.0	3.0
,,group_18422	83.4075294118	6.67672055823e-20	1.0	4.0
,,group_4982	69.1764705882	9.00358054148e-17	1.0	5.0
,,group_17767	69.1764705882	9.00358054148e-17	1.0	5.0
,,group_25015	69.1764705882	9.00358054148e-17	1.0	5.0
,,group_41784	69.1764705882	9.00358054148e-17	1.0	5.0
,,group_31349	59.0121008403	1.56705299416e-14	1.0	6.0
,,group_31348	59.0121008403	1.56705299416e-14	1.0	6.0
,,group_14392	59.0121008403	1.56705299416e-14	1.0	6.0
,,group_24832	59.0121008403	1.56705299416e-14	1.0	6.0
