feature	score	p-value	#I-out-of-206	#O-out-of-147
PA14_48950	89.9084414694	2.49440456519e-21	318.699886138	449.414187221
PA14_48940,coaB	76.3040040975	2.43190291286e-18	256.600514486	367.442338228
PA14_48970	62.0609371029	3.3299177444e-15	307.695818112	396.117398183
PA14_22270	61.1445843175	5.30334524144e-15	384.549629779	125.265970512
PA14_23370,orfK	59.9708522683	9.62726028477e-15	209.464412172	296.640937997
PA14_48910	58.6323438856	1.90066121966e-14	321.135141835	403.251588504
PA14_22080	57.4303928517	3.50154463202e-14	302.638296026	89.2336613895
PA14_23380,orfH	54.7476485191	1.37043077709e-13	221.133629456	300.562555042
PA14_49510,pyoS3I	53.3410735186	2.80382404528e-13	448.535478069	167.003658612
PA14_29330	51.7087300531	6.43758674003e-13	525.774362092	210.375963121
PA14_15435	50.2455674675	1.35660788851e-12	534.082616068	217.012375015
PA14_22120	49.7524974609	1.74416031197e-12	272.97096868	82.4567575833
PA14_53580	49.5753691823	1.90895345211e-12	82.103719777	149.009886318
PA14_22140	48.4768933534	3.34203575155e-12	226.347098661	61.6983010666
PA14_22190	48.4346734093	3.41476743631e-12	260.540589971	77.783835777
PA14_22230	48.308561408	3.64158826459e-12	220.634283363	59.2218685934
PA14_15430,tnpR	48.2343559263	3.78203535653e-12	594.675454885	253.494117213
PA14_48880,intT	48.2035376469	3.84194583917e-12	260.763250683	328.441835397
PA14_10790,ampC	46.7098385398	8.23147071164e-12	1366.13802828	711.696493043
PA14_15420	46.4172071233	9.5572526095e-12	402.98253895	151.984429965
PA14_48900	45.6594249476	1.40707414519e-11	63.126488521	122.899984047
PA14_31240	45.5231486175	1.50845483732e-11	302.082481833	362.494897664
PA14_22220	44.4845773533	2.56368846002e-11	204.076807236	54.9496422928
PA14_49020	43.8532187533	3.53948578725e-11	507.40803751	543.421754765
PA14_22100	43.4631728568	4.32013647152e-11	204.951728269	56.2461426524
PA14_49000	43.2512913458	4.81419885977e-11	61.7377300929	118.676348987
PA14_22240	43.2167851383	4.8998529129e-11	208.099849026	57.9229424772
PA14_22110	42.2577794538	8.00011439694e-11	231.010108447	69.6324091013
PA14_22090	42.1526259546	8.44205098084e-11	244.228143535	76.1166681245
PA14_23350,orfA	41.58742215	1.12716114185e-10	161.894506778	222.305372579
PA14_22210	41.5706590361	1.13686746881e-10	200.098507563	55.6819194773
PA14_23360,wzz	41.3777211378	1.25479345229e-10	299.922857015	352.85510146
PA14_60320,pilE	40.5220207141	1.94412594635e-10	184.062481303	242.392674296
PA14_31050	39.5789252365	3.15065057008e-10	323.962671654	371.308198311
PA14_48990	39.3500734825	3.54239535796e-10	168.744607079	225.650685977
PA14_22250	38.3802512026	5.82185789343e-10	195.404033953	56.3952011221
PA14_23420	38.0819444292	6.78349620756e-10	287.455441387	335.205991178
PA14_48930	37.3881589089	9.68081035651e-10	209.982123591	262.065410838
PA14_31010	37.1863036699	1.07365217834e-09	353.496515655	392.99619236
PA14_48920	36.9130553941	1.23516100745e-09	130.807855523	184.474158428
PA14_49010	36.852774661	1.27394657069e-09	86.2466666419	138.408057572
PA14_22130	36.6060390779	1.44583098914e-09	181.333357244	51.4235536848
PA14_15350	36.5544101697	1.48463688535e-09	196.418620625	247.808726858
PA14_48960	36.2733271407	1.71494962778e-09	165.780367315	217.963901802
PA14_53610	35.8311446386	2.15180452942e-09	33.1355482072	76.619981777
PA14_54880	35.8228746397	2.16095775719e-09	23.4203914292	63.9800499912
PA14_22260	35.050638164	3.21241673787e-09	173.904081397	49.3675023581
PA14_33680,fpvA	34.0540294997	5.36027893367e-09	492.97431698	507.723839784
PA14_20530	33.3918657669	7.53384108961e-09	125.999414419	174.536163877
PA14_15570	32.8606872086	9.9005284217e-09	123.468102437	171.235566715
PA14_59630	32.7883771115	1.02757417913e-08	356.840616997	146.154400589
PA14_31060	31.4897673669	2.00494040327e-08	393.201491877	415.379867262
PA14_14560	31.0969605748	2.45455438251e-08	36.0308944348	75.4485849783
PA14_13950	30.9016812569	2.71436529296e-08	347.410749076	374.039912424
PA14_69510	30.6707043043	3.05746603993e-08	329.725382812	357.972899964
