feature	score	p-value	#I-out-of-135	#O-out-of-291
PA14_15435	536.549773593	1.06176010046e-118	610.37945447	293.347990334
PA14_22270	469.196561453	4.79295261475e-104	447.430554612	172.583994819
PA14_22080	431.970019938	6.05502062695e-96	362.338922264	114.62199907
PA14_22190	397.692180119	1.75114302759e-88	320.759206394	94.6593022318
PA14_22120	386.839604555	4.03558284818e-86	332.731338585	109.777298359
PA14_22230	376.479097114	7.26986600245e-84	275.943643965	67.149532299
PA14_15450,merD	366.953416111	8.62059357602e-82	440.664988814	224.515705186
PA14_22090	362.849077883	6.74857596541e-81	299.662263989	92.2713519151
PA14_22110	356.764184221	1.42620601086e-79	285.668656215	83.1817586691
PA14_22220	349.966300572	4.31000857784e-78	256.263988637	62.2272217141
PA14_22100	348.128246475	1.08328700193e-77	257.526649895	63.9510807688
PA14_15470,merP	347.520167099	1.46948028518e-77	592.17199503	410.010568325
PA14_22210	347.382017541	1.57488341312e-77	252.781003015	60.5245512035
PA14_22140	346.955105084	1.95081811605e-77	279.086451096	81.9553900142
PA14_49510,pyoS3I	346.906925613	1.99852140334e-77	475.054876217	275.06138488
PA14_22250	326.942328407	4.45411655416e-73	247.592022295	64.6233307158
PA14_22240	318.013198048	3.92350193052e-71	253.521565556	73.2170031257
PA14_15420	303.114532912	6.90607075285e-68	424.885112882	251.218603908
PA14_15475,merT	299.025543372	5.37123039036e-67	652.392042728	532.386278341
PA14_22130	296.396508036	2.00847523892e-66	227.714473453	61.2086395663
PA14_15445,merE	281.615000416	3.33935905745e-63	348.647553441	183.2843197
PA14_22260	281.539152028	3.468897529e-63	217.149179435	58.8291683471
PA14_22180	261.148534617	9.64195509671e-59	195.101368525	49.4911281999
PA14_29330	256.113896727	1.20675186728e-57	493.5860855	372.483463924
PA14_27990	251.666766915	1.12479711692e-56	178.683906866	1272.39766503
PA14_15430,tnpR	242.002133229	1.4393238159e-54	556.598051878	468.513168763
PA14_59630	229.681389844	6.99562226668e-52	368.340251597	243.568479698
PA14_22160	218.908624617	1.56474302316e-49	179.348849235	54.4488058724
PA14_15460,merA	215.851281497	7.26713607874e-49	688.457605984	684.696258983
PA14_59610	211.213527097	7.46641520277e-48	332.891430359	217.144445626
PA14_59620	209.319269258	1.93367320815e-47	349.074547762	237.845119793
PA14_15410	208.667246517	2.68311414157e-47	413.718953677	318.073305528
PA14_15480,merR	200.333408746	1.76634259752e-45	699.655844993	724.054787296
PA14_08200	172.873676159	1.74404201734e-39	210.111427857	1170.05699544
PA14_43100	165.801230483	6.11343700241e-38	570.061554393	586.013277929
PA14_13950	154.809414188	1.54114246364e-35	101.827335094	753.855378435
PA14_10830	154.746093897	1.59103721049e-35	493.123473722	490.231927969
PA14_08320	150.680196674	1.2310823262e-34	139.400113066	874.282150641
PA14_31190	147.744250536	5.39556649746e-34	549.217772073	583.306336201
PA14_43090	147.233789041	6.97628224233e-34	263.233813818	188.694997547
PA14_08250	145.081496471	2.06131248703e-33	122.067468871	800.161068706
PA14_04710	140.817149411	1.76410990649e-32	397.914968567	373.753124534
PA14_14430	140.764078564	1.81188469516e-32	131.585887104	821.366930908
PA14_53620	137.311302895	1.0308823737e-31	160.329937137	907.894921928
PA14_10840	129.148707286	6.29230201115e-30	388.957042132	376.729002312
PA14_01130	117.241467658	2.54161514765e-27	402.083729487	412.886114058
PA14_13910	117.170625006	2.63403885381e-27	24.8351961711	368.870622143
PA14_53650	115.561628239	5.92876741004e-27	192.711927213	948.599205787
PA14_14420	114.023355679	1.2878264745e-26	94.6907021094	624.564670052
PA14_13890	112.261243194	3.13198660363e-26	33.5072637449	393.781934245
PA14_31260	112.235295978	3.17324497409e-26	252.259314066	209.517458991
PA14_08280	109.153190865	1.50215968885e-25	238.6345844	1069.08657638
PA14_30850,trbI	109.075696487	1.56205135924e-25	531.044499645	623.648868969
PA14_51520,spcU	107.006237406	4.4377049735e-25	541.489029157	644.239636608
PA14_53660	104.923769121	1.26926200164e-24	264.433861348	1131.9868354
PA14_23350,orfA	102.238607844	4.92212133091e-24	48.8743355348	430.321629643
PA14_08240	99.8118754688	1.67582398317e-23	330.584880566	1305.98015331
PA14_13880	97.3441811867	5.8265627228e-23	16.6565520058	289.265091682
PA14_13870	97.0136745289	6.88501806835e-23	103.116649872	607.862588408
PA14_13920	96.8226929917	7.5822079326e-23	14.5711140935	278.891317902
