feature	score	p-value	#I-out-of-334	#O-out-of-92
PA14_32850	61.6968538221	4.00619915767e-15	453.032438054	33.8266688271
PA14_23370,orfK	61.398125514	4.66254202353e-15	555.889334505	51.7467510137
PA14_41290	55.5349709741	9.18110809819e-14	715.810893982	323.24271302
PA14_20530	54.571557881	1.49889334819e-13	336.606552706	19.5494951489
PA14_23350,orfA	52.8627594011	3.57687490999e-13	441.199753166	37.996212011
PA14_15590	50.0805290326	1.47563994865e-12	438.319278517	39.5438385914
PA14_38180	49.6675616632	1.82132472299e-12	652.719830234	293.572068635
PA14_15600	48.6436416246	3.06961895271e-12	330.384080046	22.2647259511
PA14_31370,tam	43.7647130646	3.70322050811e-11	1248.03947523	211.142663833
PA14_31350	42.9809739678	5.52748086201e-11	1202.967231	202.36838464
PA14_23380,orfH	40.3022828763	2.17554615688e-10	553.09792676	69.232169926
PA14_29750	38.7762243766	4.75281775164e-10	828.961324002	340.079106367
PA14_31360	36.7130044239	1.36863398186e-09	945.661350221	154.981243584
PA14_63450	36.0820794957	1.89178623881e-09	155.885696134	3.17805383035
PA14_31260	35.5031275246	2.54641383992e-09	309.362918185	152.413854872
PA14_60320,pilE	35.1485637477	3.05486630622e-09	453.677650442	54.801624716
PA14_23420	32.5938269391	1.1357490702e-08	647.533223987	96.625010174
PA14_41280	32.5361604465	1.16995296659e-08	1580.42728376	574.290217885
PA14_03166	31.61662888	1.87814427765e-08	175.420682346	8.31776616672
PA14_23360,wzz	30.5079608563	3.32499292564e-08	682.802924311	106.628683015
PA14_08000	28.8966002294	7.63467996658e-08	1239.65645671	457.695404307
PA14_34170	28.5668126715	9.05204191201e-08	725.932439205	289.337863298
PA14_08030	27.8897504254	1.28428281719e-07	1452.20571009	523.197457029
PA14_08110	27.8155094587	1.33452004371e-07	1036.72243029	390.121081238
PA14_63220	27.7404365418	1.38732325258e-07	866.239441515	334.386268309
PA14_08010,gpV	27.5941905021	1.49627495329e-07	1339.87795094	486.902746767
PA14_08120	27.1040035752	1.92798243904e-07	1664.33243708	588.116448364
PA14_08150,gpD	26.2526004455	2.99551191838e-07	1469.42791453	524.84032808
PA14_63110	26.2307300048	3.0296287774e-07	1244.93973979	453.701444285
PA14_08090,gpFII	26.0998811233	3.24203976383e-07	1441.04118111	515.534476333
PA14_23410,orfJ	26.0842415247	3.26840693517e-07	246.363536658	23.8025702104
PA14_08130,gpU	25.9644993639	3.4775372231e-07	1168.26377934	428.666679532
PA14_63120	25.9014939866	3.5929096628e-07	1359.97741735	489.474010981
PA14_08070,gpFI	25.0840798995	5.48841130192e-07	1781.13515206	619.399593636
PA14_08100	24.9988525767	5.73644424875e-07	1218.75689204	442.665326397
PA14_03163	24.8383686287	6.23440903646e-07	412.865234732	57.0237759028
PA14_01220	24.5975610485	7.06410849877e-07	132.993049569	5.95064255259
PA14_08020,gpW	24.2706682989	8.37040497864e-07	1178.3013911	428.195888945
PA14_15360	24.2088993884	8.64319735269e-07	202.014347883	17.3943465485
PA14_08050	24.0096611435	9.58535232908e-07	1772.84494005	613.9670636
PA14_59190	24.0070548961	9.59833594904e-07	329.20625537	41.1889574851
PA14_59230	23.1141253329	1.52665051898e-06	271.191989918	124.918537312
PA14_48460	22.9640381361	1.65060419749e-06	627.869800476	104.866319451
PA14_28780	22.7139251671	1.8800052594e-06	324.572330534	41.5428329653
PA14_48500	22.6080730497	1.98648135376e-06	807.499668293	145.392498048
PA14_46460	22.4269814704	2.18285873147e-06	286.996019041	34.4885885046
PA14_23390,orfE	22.3819253612	2.23467204767e-06	287.723987496	34.6709100614
PA14_48450	22.0684835836	2.63094029726e-06	663.245528001	113.956045735
PA14_15570	21.8908271038	2.88610218992e-06	304.823999334	38.4665071421
PA14_51530,exoU	21.8289282371	2.98072063434e-06	1172.31710972	231.05437806
PA14_08060	21.7977905506	3.02948798216e-06	1337.50810571	472.668114568
