feature	score	p-value	#I-out-of-31	#O-out-of-395
,,group_16586	54.3779501837	1.65408503848e-13	6.0	2.0
,,meh_1	42.6946158782	6.39881717483e-11	5.0	2.0
,,group_21661	42.6946158782	6.39881717483e-11	5.0	2.0
,,group_21658	42.6946158782	6.39881717483e-11	5.0	2.0
,,pcaI	42.6946158782	6.39881717483e-11	5.0	2.0
,,group_21646	42.6946158782	6.39881717483e-11	5.0	2.0
,,group_21660	42.6946158782	6.39881717483e-11	5.0	2.0
PA14_46890,,ped	42.6946158782	6.39881717483e-11	5.0	2.0
,,group_21657	42.6946158782	6.39881717483e-11	5.0	2.0
,,group_21650	42.6946158782	6.39881717483e-11	5.0	2.0
,,group_21648	42.6946158782	6.39881717483e-11	5.0	2.0
,,citE_2	42.6946158782	6.39881717483e-11	5.0	2.0
,,catC_2	42.6946158782	6.39881717483e-11	5.0	2.0
PA14_12870,tesB,tesB	42.6946158782	6.39881717483e-11	5.0	2.0
,,group_21654	42.6946158782	6.39881717483e-11	5.0	2.0
,,pcaH_2	42.6946158782	6.39881717483e-11	5.0	2.0
PA14_02790,pcaF,pcaF_2	42.6946158782	6.39881717483e-11	5.0	2.0
,,group_21652	42.6946158782	6.39881717483e-11	5.0	2.0
,,cat1_2	42.6946158782	6.39881717483e-11	5.0	2.0
,,group_8202	41.7830888589	1.01981675381e-10	7.0	6.0
,,group_6356	39.1898897509	3.84526250867e-10	4.0	1.0
,,group_11223	37.8714577379	7.55626862122e-10	7.0	7.0
,,group_11230	34.491841568	4.2804167764e-09	7.0	8.0
,,group_3686	34.491841568	4.2804167764e-09	7.0	8.0
,,group_11646	31.0893425888	2.464206577e-08	5.0	4.0
PA14_19270,,naiP	29.1196343877	6.80438889785e-08	6.0	7.0
,,group_7032	29.1196343877	6.80438889785e-08	6.0	7.0
,,group_13718	29.1196343877	6.80438889785e-08	6.0	7.0
,,group_8671	27.1889750919	1.84507823743e-07	3.0	1.0
,,exoA_2	27.1889750919	1.84507823743e-07	3.0	1.0
,,group_849	27.1889750919	1.84507823743e-07	3.0	1.0
,,group_13696	27.1889750919	1.84507823743e-07	3.0	1.0
,,group_1760	27.1889750919	1.84507823743e-07	3.0	1.0
,,group_11233	25.788786905	3.80894910729e-07	8.0	15.0
,,group_24764	25.4838709677	4.46096685834e-07	2.0	0.0
,,group_24765	25.4838709677	4.46096685834e-07	2.0	0.0
,,group_5505	25.4838709677	4.46096685834e-07	2.0	0.0
,,group_987	25.4838709677	4.46096685834e-07	2.0	0.0
,,aguA_3	25.4838709677	4.46096685834e-07	2.0	0.0
,,group_1623	25.4838709677	4.46096685834e-07	2.0	0.0
,,group_5632	23.8044426296	1.06636053342e-06	6.0	9.0
,,group_23309	23.8044426296	1.06636053342e-06	6.0	9.0
,,group_23308	23.8044426296	1.06636053342e-06	6.0	9.0
,,group_23307	23.8044426296	1.06636053342e-06	6.0	9.0
,,group_12123	23.7612457775	1.09056304662e-06	5.0	6.0
,,group_21295	23.7612457775	1.09056304662e-06	5.0	6.0
,,group_11626	21.6598611678	3.25532164272e-06	6.0	10.0
,,group_38404	21.6408329931	3.287775284e-06	4.0	4.0
,,group_38403	21.6408329931	3.287775284e-06	4.0	4.0
,,group_38396	21.6408329931	3.287775284e-06	4.0	4.0
,,group_38399	21.6408329931	3.287775284e-06	4.0	4.0
,,group_38397	21.6408329931	3.287775284e-06	4.0	4.0
,,group_38401	21.6408329931	3.287775284e-06	4.0	4.0
,,group_38405	21.6408329931	3.287775284e-06	4.0	4.0
,,group_38400	21.6408329931	3.287775284e-06	4.0	4.0
,,group_15950	21.6408329931	3.287775284e-06	4.0	4.0
,,group_38398	21.6408329931	3.287775284e-06	4.0	4.0
,,group_18920	21.0328297264	4.51480635704e-06	5.0	7.0
,,group_3422	21.0328297264	4.51480635704e-06	5.0	7.0
,,group_14580	21.0328297264	4.51480635704e-06	5.0	7.0
,,group_17312	21.0328297264	4.51480635704e-06	5.0	7.0
,,group_21645	21.0328297264	4.51480635704e-06	5.0	7.0
,,group_30712	21.0328297264	4.51480635704e-06	5.0	7.0
,,group_6164	21.0328297264	4.51480635704e-06	5.0	7.0
,,exoA_1	20.5982686811	5.6647319878e-06	3.0	2.0
,,group_18749	20.5982686811	5.6647319878e-06	3.0	2.0
,,group_38402	20.5982686811	5.6647319878e-06	3.0	2.0
PA14_22990,gltF,ugpA	20.5982686811	5.6647319878e-06	3.0	2.0
,,group_16565	19.9931672792	7.77193833849e-06	8.0	19.0
,,group_176	19.7768164677	8.70319500946e-06	6.0	11.0
,,group_13228	19.7768164677	8.70319500946e-06	6.0	11.0
,,group_16566	18.8170098583	1.43878222302e-05	8.0	20.0
,,group_17293	18.7362439928	1.50102218242e-05	5.0	8.0
,,group_38170	18.7362439928	1.50102218242e-05	5.0	8.0
,,group_38171	18.7362439928	1.50102218242e-05	5.0	8.0
,,group_11309	18.7362439928	1.50102218242e-05	5.0	8.0
,,group_2084	18.4258881176	1.76641784747e-05	4.0	5.0
,,group_6864	18.4258881176	1.76641784747e-05	4.0	5.0
,,group_23334	18.4258881176	1.76641784747e-05	4.0	5.0
,,group_4557	18.4258881176	1.76641784747e-05	4.0	5.0
,,dsbD_3	18.4258881176	1.76641784747e-05	4.0	5.0
,,group_23335	18.4258881176	1.76641784747e-05	4.0	5.0
PA14_32600,,resA_2	18.4258881176	1.76641784747e-05	4.0	5.0
,,group_8215	18.4258881176	1.76641784747e-05	4.0	5.0
PA14_32570,,qseC_3	18.4258881176	1.76641784747e-05	4.0	5.0
,,group_23373	18.4258881176	1.76641784747e-05	4.0	5.0
,,group_2785	18.4258881176	1.76641784747e-05	4.0	5.0
,,group_30804	18.4258881176	1.76641784747e-05	4.0	5.0
PA14_32580,,qseB_3	18.4258881176	1.76641784747e-05	4.0	5.0
,,yejK_3	18.4258881176	1.76641784747e-05	4.0	5.0
,,group_30803	18.4258881176	1.76641784747e-05	4.0	5.0
,,gloC_3	18.4258881176	1.76641784747e-05	4.0	5.0
,,group_30645	18.4258881176	1.76641784747e-05	4.0	5.0
,,mdtE_2	18.4258881176	1.76641784747e-05	4.0	5.0
,,group_1008	18.4258881176	1.76641784747e-05	4.0	5.0
,,tsdA_1	18.4258881176	1.76641784747e-05	4.0	5.0
,,group_16557	17.7273792259	2.54930859319e-05	8.0	21.0
,,group_21579	17.7273792259	2.54930859319e-05	8.0	21.0
,,group_16558	17.7273792259	2.54930859319e-05	8.0	21.0
PA14_21790,rdgC,rdgC	17.4003062474	3.02777186623e-05	11.0	37.0
