feature	score	p-value	#I-out-of-20	#O-out-of-72
,,group_16328	14.4	0.000147802310334	4.0	0.0
,,group_13513	14.4	0.000147802310334	4.0	0.0
,,group_3446	12.1034188034	0.000503294578054	8.0	5.0
,,group_16175	11.2006944444	0.000817667259457	9.0	7.0
,,group_9455	10.8	0.00101500094711	3.0	0.0
,,bshA_2	10.8	0.00101500094711	3.0	0.0
,,group_12642	10.8	0.00101500094711	3.0	0.0
PA14_27960,tal,tal	10.8	0.00101500094711	3.0	0.0
,,pse1	10.8	0.00101500094711	3.0	0.0
,,group_12641	10.8	0.00101500094711	3.0	0.0
,,group_14342	10.8	0.00101500094711	3.0	0.0
,,pseC	10.8	0.00101500094711	3.0	0.0
,,group_6543	10.8	0.00101500094711	3.0	0.0
,,pseB	10.8	0.00101500094711	3.0	0.0
,,group_19687	10.8	0.00101500094711	3.0	0.0
,,group_19688	10.8	0.00101500094711	3.0	0.0
,,pseG	10.8	0.00101500094711	3.0	0.0
,,group_19683	10.8	0.00101500094711	3.0	0.0
,,group_3580	10.8	0.00101500094711	3.0	0.0
,,group_12640	10.8	0.00101500094711	3.0	0.0
,,group_12494	10.6777777778	0.00108430240875	6.0	3.0
,,group_4728	10.3142857143	0.00132004376756	8.0	6.0
,,group_10027	10.3142857143	0.00132004376756	8.0	6.0
,,group_22099	10.3142857143	0.00132004376756	8.0	6.0
,,group_4422	10.0081699346	0.0015584730933	15.0	19.0
,,group_80	9.97555555556	0.00158632124933	4.0	1.0
,,group_15218	9.72810457516	0.0018147153224	9.0	8.0
,,group_2331	9.72810457516	0.0018147153224	9.0	8.0
,,group_2940	9.72810457516	0.0018147153224	9.0	8.0
,,group_10539	9.38888888889	0.00218304473736	10.0	10.0
,,group_9014	9.38888888889	0.00218304473736	10.0	10.0
,,group_4940	9.38888888889	0.00218304473736	10.0	10.0
PA14_53670,,group_5392	9.38888888889	0.00218304473736	10.0	10.0
PA14_07900,,ydcV_4	9.38888888889	0.00218304473736	10.0	10.0
,,group_16306	8.80074074074	0.00301108266693	8.0	7.0
,,group_10798	8.60444444444	0.00335343645495	6.0	4.0
,,group_6972	8.45	0.00365043440444	9.0	9.0
,,group_153	8.45	0.00365043440444	9.0	9.0
,,group_5187	8.18935185185	0.00421369753001	11.0	13.0
,,group_7426	8.18935185185	0.00421369753001	11.0	13.0
,,group_6751	8.18935185185	0.00421369753001	11.0	13.0
,,group_10551	8.18148148148	0.00423201833518	12.0	15.0
,,group_5956	7.87692307692	0.00500695979055	7.0	6.0
,,group_16176	7.87692307692	0.00500695979055	7.0	6.0
,,group_14799	7.8125	0.00518860755232	5.0	3.0
,,group_18668	7.8125	0.00518860755232	5.0	3.0
,,group_403	7.8125	0.00518860755232	5.0	3.0
,,group_20203	7.8125	0.00518860755232	5.0	3.0
,,group_16322	7.51111111111	0.00613195330408	8.0	8.0
,,group_2782	7.51111111111	0.00613195330408	8.0	8.0
PA14_69520,,group_4614	7.51111111111	0.00613195330408	8.0	8.0
PA14_69540,,group_8211	7.51111111111	0.00613195330408	8.0	8.0
PA14_69510,,group_11193	7.51111111111	0.00613195330408	8.0	8.0
,,group_4450	7.43225806452	0.00640649022217	13.0	18.0
PA14_21910,,potA_6	7.33567251462	0.00675993833216	9.0	10.0
,,group_15221	7.33567251462	0.00675993833216	9.0	10.0
PA14_04240,,potB_2	7.33567251462	0.00675993833216	9.0	10.0
,,group_16213	7.33567251462	0.00675993833216	9.0	10.0
PA14_04220,,spuE_4	7.33567251462	0.00675993833216	9.0	10.0
,,gpFI_1	7.33567251462	0.00675993833216	9.0	10.0
,,group_3614	7.33567251462	0.00675993833216	9.0	10.0
,,group_7939	7.28177777778	0.00696575643946	11.0	14.0
,,group_1682	7.27272727273	0.00700094198945	10.0	12.0
PA14_60670,rtcA,rtcA	7.27272727273	0.00700094198945	10.0	12.0
PA14_56930,,ubiE_2	7.27272727273	0.00700094198945	10.0	12.0
PA14_15670,cumA,group_10199	7.20027100271	0.00728925725254	16.0	25.0
,,group_907	7.20027100271	0.00728925725254	16.0	25.0
,,group_7548	7.2	0.00729035809154	2.0	0.0
,,group_1872	7.2	0.00729035809154	2.0	0.0
PA14_06720,nirF,nirS_2	7.2	0.00729035809154	2.0	0.0
,,group_19561	7.2	0.00729035809154	2.0	0.0
,,group_3017	7.2	0.00729035809154	2.0	0.0
