feature	score	p-value	#I-out-of-130	#O-out-of-239
snp_PA14_36830_3282316	26.2134294895	3.05689247363e-07	2.0	57.0
snp_PA14_08160,lys_700869	26.0585786933	3.31213908467e-07	27.0	73.0
snp_PA14_31190_2711281	26.0585786933	3.31213908467e-07	21.0	4.0
snp_PA14_13990_1199882	25.9222252482	3.55453012093e-07	6.0	72.0
snp_PA14_31280_2720928	25.8347109941	3.71939156739e-07	16.0	1.0
snp_PA14_30860,trbG_2680050	25.7384615385	3.90957413587e-07	14.0	0.0
snp_PA14_37420_3331052	25.6302404708	4.13508058866e-07	3.0	60.0
snp_PA14_37410_3330107	25.0964050998	5.4534429281e-07	3.0	59.0
snp_PA14_55840_4986611	24.5837982781	7.11474146318e-07	7.0	73.0
snp_PA14_05650_502648	24.5629008004	7.19231951145e-07	3.0	58.0
snp_PA14_30460_2638143	24.5629008004	7.19231951145e-07	3.0	58.0
snp_PA14_37420_3331118	24.5629008004	7.19231951145e-07	3.0	58.0
gene_pa_group_11040	24.0829273848	9.22747855434e-07	4.0	61.0
snp_PA14_26930_2343869	24.0297441262	9.48589328138e-07	3.0	57.0
snp_PA14_02310,atsA_207590	24.0297441262	9.48589328138e-07	3.0	57.0
gene_pa_folP_2	23.6115412361	1.17878385996e-06	9.0	78.0
snp_PA14_02930_257991	23.5558496942	1.21339965205e-06	4.0	60.0
snp_PA14_68050_6072419	23.5558496942	1.21339965205e-06	4.0	60.0
snp_PA14_51420,pqsB_4569300	23.5558496942	1.21339965205e-06	4.0	60.0
snp_PA14_71580_6377396	23.5558496942	1.21339965205e-06	4.0	60.0
snp_PA14_26970_2347008	23.4969527529	1.25111768658e-06	3.0	56.0
gene_pa_group_5407	23.4550921881	1.27863829487e-06	18.0	3.0
snp_PA14_09270,pchE_788309	23.3410972131	1.35669998525e-06	6.0	67.0
snp_PA14_48640_4326208	23.3199871258	1.37167188865e-06	8.0	74.0
snp_PA14_29720_2573611	23.1592916375	1.49120906721e-06	5.0	63.0
snp_PA14_33610_2970539	23.0565789859	1.57303315317e-06	7.0	70.0
snp_PA14_01230_120577	23.0498919491	1.57851379702e-06	22.0	6.0
snp_PA14_23120_2005266	23.0293070946	1.59550550475e-06	4.0	59.0
snp_PA14_23120_2005282	23.0293070946	1.59550550475e-06	4.0	59.0
snp_PA14_00310_28735	23.0293070946	1.59550550475e-06	4.0	59.0
snp_PA14_36910,ligD_3289616	22.983466427	1.63400666067e-06	2.0	51.0
snp_PA14_12860_1104122	22.9645455756	1.65016854998e-06	3.0	55.0
snp_PA14_37420_3331031	22.9645455756	1.65016854998e-06	3.0	55.0
snp_PA14_06580_574469	22.9645455756	1.65016854998e-06	3.0	55.0
snp_PA14_26390_2299973	22.9645455756	1.65016854998e-06	3.0	55.0
snp_PA14_61000_5441540	22.9645455756	1.65016854998e-06	3.0	55.0
snp_PA14_55520,hxcU_4942104	22.9645455756	1.65016854998e-06	3.0	55.0
snp_PA14_73060,cynT_6505944	22.9645455756	1.65016854998e-06	3.0	55.0
snp_PA14_40640,cti_3628790	22.9645455756	1.65016854998e-06	3.0	55.0
snp_PA14_71180_6341992	22.9645455756	1.65016854998e-06	3.0	55.0
snp_PA14_36960_3292403	22.9645455756	1.65016854998e-06	3.0	55.0
snp_PA14_29940,nuoG_2592631	22.9645455756	1.65016854998e-06	3.0	55.0
snp_PA14_22840,ypuG_1983449	22.9645455756	1.65016854998e-06	3.0	55.0
