feature	score	p-value	#I-out-of-255	#O-out-of-114
gene_pa_group_6	38.07896558	6.7938605517e-10	141.0	12.0
snp_PA14_28880_2493534	21.5777089783	3.39777988677e-06	12.0	24.0
snp_PA14_31180_2710235	20.0263931889	7.63806233238e-06	9.0	8.0
snp_PA14_31260_2718335	19.7152152202	8.98828765215e-06	59.0	3.0
snp_PA14_63100_5630926	19.7066784609	9.02852895235e-06	2.0	12.0
gene_pa_group_16348	19.6878829935	9.11776733007e-06	9.0	20.0
snp_PA14_29490,hplR_2557422	19.0031153251	1.30505206602e-05	3.0	13.0
gene_pa_group_17454	18.9198491257	1.3632682925e-05	66.0	5.0
gene_pa_group_6680	18.9198491257	1.3632682925e-05	66.0	5.0
gene_pa_group_8088	18.9198491257	1.3632682925e-05	66.0	5.0
gene_pa_group_14448	18.9198491257	1.3632682925e-05	66.0	5.0
gene_pa_group_14265	18.9198491257	1.3632682925e-05	66.0	5.0
gene_pa_group_21822	18.9198491257	1.3632682925e-05	66.0	5.0
snp_PA14_31130_2707556	18.6353131698	1.58261734836e-05	61.0	4.0
snp_PA14_63920_5696365	18.5573881227	1.64864984291e-05	0.0	0.0
snp_PA14_63920_5696410	18.5573881227	1.64864984291e-05	1.0	10.0
snp_PA14_14530_1242210	18.5318885449	1.67085327486e-05	4.0	14.0
snp_PA14_33610_2966659	18.5318885449	1.67085327486e-05	4.0	14.0
gene_pa_group_18608	18.496351172	1.70229889642e-05	65.0	5.0
snp_PA14_31080_2703800	17.964027903	2.25119202562e-05	72.0	7.0
snp_PA14_58960_5255181	17.8980233389	2.33063048578e-05	8.0	18.0
snp_PA14_35420,pvcB_3149721	17.8947368421	2.33465868717e-05	0.0	8.0
snp_PA14_30910,trbE_2685270	17.8660134059	2.37016358003e-05	91.0	12.0
snp_PA14_31180_2710269	17.7777974348	2.48263498369e-05	59.0	4.0
snp_PA14_31090_2704228	17.7777974348	2.48263498369e-05	6.0	2.0
snp_PA14_31110_2706940	17.5542152894	2.7923108395e-05	45.0	14.0
gene_pa_group_8271	17.3791294846	3.06169503378e-05	49.0	2.0
snp_PA14_31200_2713215	17.3722160161	3.0728522561e-05	86.0	11.0
snp_PA14_31090_2704229	17.3499250974	3.10910523855e-05	58.0	4.0
snp_PA14_36590,malQ_3258262	17.2300771683	3.31151907299e-05	62.0	5.0
snp_PA14_31100_2705139	17.2300771683	3.31151907299e-05	62.0	5.0
snp_PA14_31180_2710230	17.1616099071	3.43304674752e-05	1.0	0.0
snp_PA14_31080_2703653	17.1057109686	3.5355829875e-05	53.0	3.0
gene_pa_group_16225	16.5000063183	4.86499120641e-05	47.0	2.0
gene_pa_group_23335	16.5000063183	4.86499120641e-05	47.0	2.0
snp_PA14_31190_2711150	16.4984520124	4.86898102054e-05	1.0	1.0
snp_PA14_31180_2710583	16.4960990712	4.8750271464e-05	4.0	0.0
