feature	score	p-value	#I-out-of-171	#O-out-of-130
snp_PA14_37420_3331052	29.6761557493	5.10590172402e-08	49.0	3.0
snp_PA14_36830_3282316	29.0369196313	7.10119600157e-08	45.0	2.0
snp_PA14_37410_3330107	28.1839037337	1.10318196304e-07	47.0	3.0
snp_PA14_37420_3331118	28.1839037337	1.10318196304e-07	47.0	3.0
snp_PA14_55840_4986611	27.8443191806	1.31479544732e-07	58.0	7.0
snp_PA14_33610_2970539	27.8443191806	1.31479544732e-07	58.0	7.0
snp_PA14_71580_6377396	27.4409017221	1.61969076598e-07	49.0	4.0
snp_PA14_30460_2638143	27.4386414755	1.62158487505e-07	46.0	3.0
snp_PA14_31180_2710235	26.9420469737	2.09648025674e-07	3.0	14.0
snp_PA14_23120_2005266	26.7043288695	2.37089763782e-07	48.0	4.0
gene_pa_group_11040	26.7043288695	2.37089763782e-07	48.0	4.0
snp_PA14_23120_2005282	26.7043288695	2.37089763782e-07	48.0	4.0
snp_PA14_00310_28735	26.7043288695	2.37089763782e-07	48.0	4.0
snp_PA14_05650_502648	26.6940030364	2.38360152466e-07	45.0	3.0
snp_PA14_26930_2343869	26.6940030364	2.38360152466e-07	45.0	3.0
snp_PA14_26970_2347008	26.6940030364	2.38360152466e-07	45.0	3.0
snp_PA14_02310,atsA_207590	26.6940030364	2.38360152466e-07	45.0	3.0
snp_PA14_29720_2573611	26.0630801947	3.30442585567e-07	50.0	5.0
snp_PA14_68050_6072419	25.9686839018	3.47000754431e-07	47.0	4.0
snp_PA14_02930_257991	25.9686839018	3.47000754431e-07	47.0	4.0
snp_PA14_22680,yrbE_1972882	25.963810848	3.47877771038e-07	58.0	8.0
snp_PA14_12860_1104122	25.9500282348	3.50370313276e-07	44.0	3.0
snp_PA14_37420_3331031	25.9500282348	3.50370313276e-07	44.0	3.0
snp_PA14_06580_574469	25.9500282348	3.50370313276e-07	44.0	3.0
snp_PA14_26390_2299973	25.9500282348	3.50370313276e-07	44.0	3.0
snp_PA14_61000_5441540	25.9500282348	3.50370313276e-07	44.0	3.0
snp_PA14_73060,cynT_6505944	25.9500282348	3.50370313276e-07	44.0	3.0
snp_PA14_40640,cti_3628790	25.9500282348	3.50370313276e-07	44.0	3.0
snp_PA14_71180_6341992	25.9500282348	3.50370313276e-07	44.0	3.0
snp_PA14_36960_3292403	25.9500282348	3.50370313276e-07	44.0	3.0
snp_PA14_29940,nuoG_2592631	25.9500282348	3.50370313276e-07	44.0	3.0
snp_PA14_55520,hxcU_4942104	25.9500282348	3.50370313276e-07	44.0	3.0
snp_PA14_22840,ypuG_1983449	25.9500282348	3.50370313276e-07	44.0	3.0
gene_pa_folP_2	25.5563515813	4.29649385204e-07	60.0	9.0
snp_PA14_30360_2631242	25.5004544961	4.42278718513e-07	52.0	6.0
snp_PA14_13990_1199882	25.5004544961	4.42278718513e-07	52.0	6.0
snp_PA14_36910,ligD_3289616	25.2770430349	4.96584082811e-07	40.0	2.0
snp_PA14_03770,speB1_338673	25.2340224921	5.07784843056e-07	46.0	4.0
snp_PA14_21940_1908910	25.2067603513	5.15013528781e-07	43.0	3.0
snp_PA14_28880_2493687	25.2067603513	5.15013528781e-07	43.0	3.0
snp_PA14_30910,trbE_2685746	25.1927450392	5.18769816848e-07	2.0	2.0
snp_PA14_33610_2965042	25.1926327036	5.18800034982e-07	7.0	33.0
snp_PA14_51680_4592038	24.7846011791	6.41075756088e-07	51.0	6.0
snp_PA14_09270,pchE_788309	24.7846011791	6.41075756088e-07	51.0	6.0
snp_PA14_31070_2701241	24.7312301871	6.59075205009e-07	0.0	0.0
gene_pa_group_4471	24.6125200519	7.00948429555e-07	48.0	5.0
snp_PA14_48640_4326208	24.5668466037	7.17760676486e-07	56.0	8.0
snp_PA14_20900_1801194	24.5004048583	7.42942245736e-07	45.0	4.0
snp_PA14_21190_1833985	24.5004048583	7.42942245736e-07	1.0	2.0
snp_PA14_15230,xseA_1290560	24.5004048583	7.42942245736e-07	45.0	4.0
snp_PA14_20890,rfaD_1801119	24.5004048583	7.42942245736e-07	45.0	4.0
snp_PA14_51420,pqsB_4569300	24.5004048583	7.42942245736e-07	45.0	4.0
snp_PA14_51420,pqsB_4569081	24.4642465137	7.57016624101e-07	42.0	3.0
snp_PA14_55610,dnaE2_4949272	24.3163165114	8.17436968499e-07	68.0	13.0
snp_PA14_48500_4311631	24.2991820363	8.24740774909e-07	53.0	7.0
snp_PA14_35050_3120637	24.2751758884	8.35083927663e-07	2.0	23.0
snp_PA14_37850,yejE_3377417	24.1963508042	8.69969639257e-07	63.0	11.0
snp_PA14_39640,cobN_3531528	23.8713050432	1.02995630329e-06	55.0	8.0
snp_PA14_45060_4019810	23.775982906	1.08224477593e-06	38.0	2.0
snp_PA14_36540_3251312	23.775982906	1.08224477593e-06	38.0	2.0
snp_PA14_36560_3252991	23.775982906	1.08224477593e-06	38.0	2.0
snp_PA14_36910,ligD_3289778	23.775982906	1.08224477593e-06	38.0	2.0
snp_PA14_02490,tonB2_224617	23.775982906	1.08224477593e-06	38.0	2.0
snp_PA14_36670_3266371	23.775982906	1.08224477593e-06	1.0	0.0
snp_PA14_41990_3747242	23.775982906	1.08224477593e-06	38.0	2.0
snp_PA14_32790_2863277	23.775982906	1.08224477593e-06	10.0	5.0
snp_PA14_37200_3314306	23.775982906	1.08224477593e-06	38.0	2.0
snp_PA14_50380,flgJ_4478955	23.7678962363	1.08680133173e-06	44.0	4.0
snp_PA14_17650_1517271	23.7678962363	1.08680133173e-06	44.0	4.0
snp_PA14_71350_6356469	23.7678962363	1.08680133173e-06	44.0	4.0
snp_PA14_63080,lldP_5628545	23.7678962363	1.08680133173e-06	44.0	4.0
snp_PA14_18040_1549391	23.7678962363	1.08680133173e-06	44.0	4.0
snp_PA14_30490_2640312	23.7225381344	1.1127179665e-06	41.0	3.0
snp_PA14_07500_646091	23.7225381344	1.1127179665e-06	41.0	3.0
snp_PA14_03170_280277	23.7225381344	1.1127179665e-06	41.0	3.0
snp_PA14_46260_4114670	23.7225381344	1.1127179665e-06	41.0	3.0
snp_PA14_13520_1164131	23.7225381344	1.1127179665e-06	41.0	3.0
snp_PA14_71220,cls_6345695	23.7225381344	1.1127179665e-06	41.0	3.0
snp_PA14_53340_4729395	23.7225381344	1.1127179665e-06	41.0	3.0
snp_PA14_31070_2701313	23.662375731	1.14805225761e-06	2.0	3.0
snp_PA14_16410_1404920	23.4931235431	1.25361026319e-06	1.0	0.0
snp_PA14_31200_2713383	23.4372176967	1.29057382367e-06	69.0	14.0
snp_PA14_26140,cifR_2282153	23.1674428656	1.48490136322e-06	46.0	5.0
snp_PA14_26130,morB_2281979	23.1674428656	1.48490136322e-06	46.0	5.0
snp_PA14_32100,xylY_2792796	23.1674428656	1.48490136322e-06	46.0	5.0
snp_PA14_51670_4591650	23.1674428656	1.48490136322e-06	46.0	5.0
snp_PA14_42080,fadB_3753662	23.1674428656	1.48490136322e-06	46.0	5.0
snp_PA14_21160_1830118	23.1674428656	1.48490136322e-06	46.0	5.0
snp_PA14_40220_3583809	23.0365674142	1.58949165427e-06	43.0	4.0
gene_pa_group_24045	23.0365674142	1.58949165427e-06	43.0	4.0
snp_PA14_10600,hpaX_912802	23.0365674142	1.58949165427e-06	43.0	4.0
snp_PA14_39670_3535939	23.0365674142	1.58949165427e-06	1.0	5.0
snp_PA14_36870_3286329	23.0261992918	1.59808672291e-06	37.0	2.0
snp_PA14_13450,fecR_1156988	22.981691408	1.63551608068e-06	40.0	3.0
snp_PA14_13370_1150548	22.981691408	1.63551608068e-06	40.0	3.0
snp_PA14_47360_4218579	22.981691408	1.63551608068e-06	40.0	3.0
snp_PA14_47720,cobC_4246829	22.981691408	1.63551608068e-06	40.0	3.0
gene_pa_group_14971	22.981691408	1.63551608068e-06	40.0	3.0
snp_PA14_48810_4339424	22.981691408	1.63551608068e-06	40.0	3.0
snp_PA14_14400_1228939	22.981691408	1.63551608068e-06	0.0	1.0
