feature	score	p-value	#I-out-of-122	#O-out-of-247
snp_PA14_37490_3336619	143.173237968	5.38707984546e-33	80.0	5.0
snp_PA14_59990_5342403	132.221680548	1.33810720971e-30	71.0	3.0
gene_pa_group_501	131.069868381	2.39042886301e-30	79.0	8.0
gene_pa_group_8507	129.881151808	4.35062337553e-30	68.0	2.0
gene_pa_group_5712	129.881151808	4.35062337553e-30	68.0	2.0
gene_pa_group_8508	129.881151808	4.35062337553e-30	68.0	2.0
gene_pa_soj_6	129.881151808	4.35062337553e-30	68.0	2.0
gene_pa_group_1881	129.881151808	4.35062337553e-30	68.0	2.0
gene_pa_intS_4	129.881151808	4.35062337553e-30	68.0	2.0
gene_pa_group_8509	129.881151808	4.35062337553e-30	68.0	2.0
gene_pa_group_8510	127.860303687	1.20427972443e-29	67.0	2.0
gene_pa_group_1763	127.860303687	1.20427972443e-29	67.0	2.0
gene_pa_group_6954	127.860303687	1.20427972443e-29	67.0	2.0
gene_pa_group_6955	127.860303687	1.20427972443e-29	67.0	2.0
gene_pa_group_16953	127.860303687	1.20427972443e-29	67.0	2.0
gene_pa_yhaV	127.860303687	1.20427972443e-29	67.0	2.0
gene_pa_group_4067	127.860303687	1.20427972443e-29	67.0	2.0
gene_pa_group_1878	127.860303687	1.20427972443e-29	67.0	2.0
gene_pa_group_8513	127.860303687	1.20427972443e-29	67.0	2.0
gene_pa_group_11044	127.860303687	1.20427972443e-29	67.0	2.0
gene_pa_group_6953	127.860303687	1.20427972443e-29	67.0	2.0
gene_pa_group_8511	127.860303687	1.20427972443e-29	67.0	2.0
gene_pa_group_194	126.171130453	2.82079009245e-29	68.0	3.0
gene_pa_folP_2	125.903616719	3.22785854043e-29	78.0	9.0
snp_PA14_13990_1199882	123.708420338	9.7578898397e-29	72.0	6.0
gene_pa_group_1752	121.798439697	2.55522278083e-28	64.0	2.0
gene_pa_group_8505	121.100296603	3.63293074157e-28	69.0	5.0
gene_pa_group_211	120.744592992	4.34636085908e-28	80.0	12.0
gene_pa_group_8514	120.122629217	5.94685070608e-28	65.0	3.0
gene_pa_group_81	119.778062602	7.0749358487e-28	63.0	2.0
gene_pa_group_12683	119.778062602	7.0749358487e-28	63.0	2.0
gene_pa_group_8512	118.106965009	1.64285167831e-27	64.0	3.0
gene_pa_group_21646	117.757817167	1.95905785e-27	62.0	2.0
gene_pa_group_13247	117.757817167	1.95905785e-27	62.0	2.0
gene_pa_group_15869	117.757817167	1.95905785e-27	62.0	2.0
gene_pa_group_2275	117.757817167	1.95905785e-27	62.0	2.0
gene_pa_group_12888	117.757817167	1.95905785e-27	62.0	2.0
gene_pa_group_17945	117.757817167	1.95905785e-27	62.0	2.0
gene_pa_group_15418	117.757817167	1.95905785e-27	62.0	2.0
gene_pa_group_14320	117.757817167	1.95905785e-27	62.0	2.0
gene_pa_group_5696	117.757817167	1.95905785e-27	62.0	2.0
gene_pa_group_19188	117.757817167	1.95905785e-27	62.0	2.0
gene_pa_group_19363	117.757817167	1.95905785e-27	62.0	2.0
gene_pa_group_23439	117.757817167	1.95905785e-27	62.0	2.0
