feature	score	p-value	#I-out-of-17	#O-out-of-285
snp_PA14_17980,glpF_1544837	69.6749976546	6.99268853338e-17	7.0	4.0
snp_PA14_33360_2936920	67.0588235294	2.63525481013e-16	4.0	0.0
snp_PA14_17760,ada_1526056	63.1184726522	1.94640112992e-15	6.0	3.0
snp_PA14_71650,aspA_6382375	63.1184726522	1.94640112992e-15	6.0	3.0
snp_PA14_02050_186553	63.1184726522	1.94640112992e-15	6.0	3.0
snp_PA14_20860_1797056	63.1184726522	1.94640112992e-15	6.0	3.0
snp_PA14_41300_3686584	63.1184726522	1.94640112992e-15	6.0	3.0
snp_PA14_17650_1517229	63.1184726522	1.94640112992e-15	6.0	3.0
snp_PA14_73160_6515176	63.1184726522	1.94640112992e-15	6.0	3.0
snp_PA14_18150,acsL_1558182	63.1184726522	1.94640112992e-15	6.0	3.0
snp_PA14_17730_1523519	63.1184726522	1.94640112992e-15	6.0	3.0
snp_PA14_02110_191872	63.1184726522	1.94640112992e-15	6.0	3.0
snp_PA14_69270_6179805	63.1184726522	1.94640112992e-15	6.0	3.0
snp_PA14_20860_1796456	63.1184726522	1.94640112992e-15	6.0	3.0
snp_PA14_18350,fmt_1575601	63.1184726522	1.94640112992e-15	6.0	3.0
snp_PA14_57480_5122593	63.1184726522	1.94640112992e-15	6.0	3.0
snp_PA14_18370,arnB_1577746	63.1184726522	1.94640112992e-15	6.0	3.0
snp_PA14_18340_1573508	63.1184726522	1.94640112992e-15	6.0	3.0
snp_PA14_17910,lipG_1538701	63.1184726522	1.94640112992e-15	6.0	3.0
gene_pa_group_18725	57.0508919357	4.2467873956e-14	5.0	2.0
snp_PA14_27980,yjbN_2420805	56.8936889736	4.60019760237e-14	7.0	6.0
snp_PA14_17860,paaH_1534346	55.648379773	8.66643278134e-14	6.0	4.0
snp_PA14_40440_3614212	55.648379773	8.66643278134e-14	6.0	4.0
snp_PA14_58900_5248589	55.648379773	8.66643278134e-14	6.0	4.0
snp_PA14_55440,hxcR_4933809	55.648379773	8.66643278134e-14	6.0	4.0
snp_PA14_17630,potB_1514952	55.648379773	8.66643278134e-14	6.0	4.0
snp_PA14_01910,pcaG_174742	55.648379773	8.66643278134e-14	6.0	4.0
snp_PA14_36590,malQ_3257768	55.648379773	8.66643278134e-14	6.0	4.0
snp_PA14_46640_4157450	55.648379773	8.66643278134e-14	6.0	4.0
snp_PA14_31190_2711016	52.0589886481	5.38581213798e-13	4.0	1.0
snp_PA14_31130_2707403	52.0589886481	5.38581213798e-13	4.0	1.0
snp_PA14_03380_311330	52.0589886481	5.38581213798e-13	4.0	1.0
snp_PA14_03380_311063	52.0589886481	5.38581213798e-13	4.0	1.0
snp_PA14_03380_311555	52.0589886481	5.38581213798e-13	4.0	1.0
snp_PA14_17640,potA_1516677	52.0589886481	5.38581213798e-13	4.0	1.0
snp_PA14_28820_2486560	52.0589886481	5.38581213798e-13	4.0	1.0
snp_PA14_03380_311583	52.0589886481	5.38581213798e-13	4.0	1.0
snp_PA14_20860_1795972	51.8852425181	5.88410018202e-13	7.0	7.0
snp_PA14_46800_4167735	50.2941176471	1.32345658344e-12	3.0	0.0
snp_PA14_33890,aldG_3011499	50.2941176471	1.32345658344e-12	3.0	0.0
snp_PA14_33890,aldG_3011414	50.2941176471	1.32345658344e-12	3.0	0.0
gene_pa_group_1899	50.2941176471	1.32345658344e-12	3.0	0.0
snp_PA14_59540_5297726	50.2941176471	1.32345658344e-12	0.0	18.0
snp_PA14_33610_2963729	50.2941176471	1.32345658344e-12	3.0	19.0
snp_PA14_59540_5297717	49.5473308941	1.93643133596e-12	0.0	11.0
snp_PA14_18310_1570877	49.5473308941	1.93643133596e-12	6.0	5.0
snp_PA14_01890,pcaQ_172941	48.7068111455	2.9723237643e-12	5.0	3.0
snp_PA14_72010_6419628	48.7068111455	2.9723237643e-12	5.0	3.0
snp_PA14_71430_6361615	48.7068111455	2.9723237643e-12	5.0	3.0
snp_PA14_71850_6401728	48.7068111455	2.9723237643e-12	5.0	3.0
snp_PA14_16100_1371578	48.7068111455	2.9723237643e-12	5.0	3.0
