feature	score	p-value	#I-out-of-171	#O-out-of-198
snp_PA14_31180_2710373	30.8971638583	2.72069085389e-08	55.0	14.0
snp_PA14_31070_2701241	29.4450009968	5.75262318346e-08	0.0	1.0
snp_PA14_31130_2707197	29.4277511962	5.80405425393e-08	39.0	6.0
snp_PA14_31180_2710292	29.2421394395	6.38748253724e-08	4.0	6.0
snp_PA14_31180_2710530	29.2421394395	6.38748253724e-08	55.0	15.0
snp_PA14_31190_2712484	28.6193555622	8.80971725349e-08	51.0	13.0
gene_pa_group_6945	28.271583108	1.05432458039e-07	54.0	15.0
gene_pa_group_4926	27.9427287226	1.24959644676e-07	52.0	14.0
snp_PA14_31180_2710520	27.9427287226	1.24959644676e-07	6.0	15.0
snp_PA14_31090_2704228	27.6300220248	1.46881251327e-07	3.0	5.0
snp_PA14_31090_2704868	27.3065367295	1.73623469489e-07	1.0	5.0
snp_PA14_31080_2704086	26.9685682738	2.06790991194e-07	0.0	1.0
snp_PA14_31180_2710536	26.9685682738	2.06790991194e-07	51.0	14.0
snp_PA14_31090_2704733	26.9685682738	2.06790991194e-07	3.0	2.0
gene_pa_group_8805	26.7073137389	2.36723800885e-07	54.0	16.0
snp_PA14_31090_2704229	26.6461259454	2.44340219598e-07	49.0	13.0
snp_PA14_31260_2718335	26.6461259454	2.44340219598e-07	49.0	13.0
snp_PA14_31070_2701472	26.5309090909	2.59355056642e-07	57.0	18.0
snp_PA14_31130_2707431	26.3693779904	2.81975648902e-07	2.0	0.0
snp_PA14_31110_2705917	26.3472470185	2.8522516961e-07	52.0	15.0
gene_pa_spo0C	26.3472470185	2.8522516961e-07	52.0	15.0
snp_PA14_31180_2709739	26.3472470185	2.8522516961e-07	2.0	3.0
snp_PA14_31080_2704170	26.3472470185	2.8522516961e-07	1.0	1.0
gene_pa_group_8803	26.3472470185	2.8522516961e-07	52.0	15.0
gene_pa_group_11685	26.3472470185	2.8522516961e-07	52.0	15.0
gene_pa_group_17153	26.3472470185	2.8522516961e-07	52.0	15.0
snp_PA14_31180_2709596	26.3472470185	2.8522516961e-07	52.0	15.0
gene_pa_group_13259	26.3472470185	2.8522516961e-07	52.0	15.0
gene_pa_group_1716	26.3472470185	2.8522516961e-07	52.0	15.0
gene_pa_group_20854	26.3472470185	2.8522516961e-07	52.0	15.0
gene_pa_group_8807	26.3472470185	2.8522516961e-07	52.0	15.0
