feature	score	p-value	#I-out-of-285	#O-out-of-84
gene_pa_group_8868	37.7145005371	8.18935384063e-10	8.0	20.0
snp_PA14_67710,trmH_6048573	36.1759398496	1.80282688746e-09	11.0	22.0
snp_PA14_00800_78409	35.6685059423	2.33915193931e-09	10.0	21.0
snp_PA14_60350_5378896	34.8891514501	3.49020157105e-09	29.0	34.0
snp_PA14_31180_2710620	34.7616366498	3.72644643233e-09	17.0	26.0
snp_PA14_54480_4830034	34.5956766917	4.05806567451e-09	41.0	41.0
snp_PA14_49610_4414434	34.0172047766	5.46269047344e-09	1.0	0.0
snp_PA14_66350_5918132	31.5434586466	1.95026243091e-08	16.0	24.0
snp_PA14_03550,cynX_323079	30.1086466165	4.08505759337e-08	14.0	22.0
snp_PA14_13000_1116086	29.7560914999	4.89964327968e-08	28.0	31.0
snp_PA14_31180_2710616	29.1437854841	6.72009496399e-08	22.0	27.0
gene_pa_group_15622	29.0959548872	6.88806537253e-08	8.0	17.0
snp_PA14_18040_1549368	28.6768796992	8.55186644355e-08	43.0	39.0
snp_PA14_27980,yjbN_2420805	28.2858754028	1.0465686296e-07	6.0	15.0
snp_PA14_32290_2806595	28.0828195489	1.16233135587e-07	11.0	19.0
snp_PA14_59540_5297717	28.0193905817	1.20105910132e-07	11.0	2.0
snp_PA14_03270_296296	27.9482706767	1.24602265668e-07	3.0	12.0
snp_PA14_08300,JF1_711031	26.8773752563	2.1678182394e-07	13.0	20.0
snp_PA14_63700_5679364	26.8260002685	2.22621906276e-07	27.0	29.0
snp_PA14_03620_327245	26.7136212625	2.35952321945e-07	19.0	24.0
snp_PA14_37915_3386013	26.7136212625	2.35952321945e-07	19.0	24.0
snp_PA14_42410_3778443	26.4651714031	2.68332700877e-07	29.0	30.0
snp_PA14_41430,miaE_3694491	26.169791414	3.1267588015e-07	12.0	19.0
snp_PA14_18660_1607114	26.169791414	3.1267588015e-07	12.0	19.0
snp_PA14_41910_3742195	25.8106801094	3.76598822579e-07	7.0	15.0
snp_PA14_60000_5343602	25.7116165414	3.96433593193e-07	1.0	9.0
snp_PA14_28810_2481895	25.7116165414	3.96433593193e-07	1.0	9.0
snp_PA14_08070,gpFI_694768	25.6507810789	4.09129855597e-07	58.0	45.0
snp_PA14_46490,fabF2_4137217	25.6222200237	4.15230329524e-07	10.0	2.0
snp_PA14_31110_2706660	25.4878534364	4.4517681217e-07	37.0	34.0
snp_PA14_02490,tonB2_224398	25.4809955924	4.46762026577e-07	11.0	18.0
gene_pa_group_20217	25.3805263158	4.70645283666e-07	6.0	14.0
gene_pa_queC_3	25.3805263158	4.70645283666e-07	6.0	14.0
snp_PA14_37730_3363525	25.3805263158	4.70645283666e-07	6.0	14.0
gene_pa_ycfH_2	25.3805263158	4.70645283666e-07	6.0	14.0
snp_PA14_25400,ugpQ_2221188	25.3805263158	4.70645283666e-07	6.0	14.0
snp_PA14_25330,nqrD_2215656	25.3805263158	4.70645283666e-07	6.0	14.0
gene_pa_group_16073	25.3805263158	4.70645283666e-07	6.0	14.0
gene_pa_group_23188	25.3805263158	4.70645283666e-07	6.0	14.0
snp_PA14_35420,pvcB_3149701	25.2768284347	4.96639336484e-07	20.0	24.0
snp_PA14_35620,pslK_3166023	25.1444493587	5.31925362038e-07	14.0	20.0
snp_PA14_59690_5311549	25.0387218045	5.61904590955e-07	2.0	10.0
snp_PA14_49700_4422242	24.9489464941	5.88686896831e-07	47.0	39.0
snp_PA14_03270_296739	24.8304511278	6.26006852448e-07	4.0	12.0
snp_PA14_00090,glyS_12145	24.8151629073	6.30991548145e-07	10.0	17.0
snp_PA14_38020_3392444	24.8151629073	6.30991548145e-07	10.0	17.0
gene_pa_bcr_3	24.8151629073	6.30991548145e-07	10.0	17.0
snp_PA14_03285_297612	24.7991675618	6.36249406613e-07	3.0	11.0
snp_PA14_03285_297322	24.7991675618	6.36249406613e-07	3.0	11.0
snp_PA14_03270_295805	24.7991675618	6.36249406613e-07	3.0	11.0
snp_PA14_03270_296252	24.7991675618	6.36249406613e-07	3.0	11.0
snp_PA14_03270_297149	24.7991675618	6.36249406613e-07	1.0	2.0
snp_PA14_73160_6515176	24.7991675618	6.36249406613e-07	3.0	11.0
snp_PA14_03285_297492	24.7991675618	6.36249406613e-07	3.0	11.0
snp_PA14_03285_297418	24.7991675618	6.36249406613e-07	3.0	11.0
gene_pa_group_12704	24.7991675618	6.36249406613e-07	3.0	11.0
snp_PA14_03270_296195	24.7991675618	6.36249406613e-07	3.0	11.0
gene_pa_group_10778	24.7991675618	6.36249406613e-07	3.0	11.0
snp_PA14_03270_296103	24.7991675618	6.36249406613e-07	3.0	11.0
snp_PA14_03270_295850	24.7991675618	6.36249406613e-07	3.0	11.0
snp_PA14_57480_5122593	24.7991675618	6.36249406613e-07	3.0	11.0
snp_PA14_03270_295918	24.7991675618	6.36249406613e-07	3.0	11.0
snp_PA14_31130_2707541	24.470112782	7.54715184179e-07	29.0	29.0
snp_PA14_31110_2707164	24.470112782	7.54715184179e-07	37.0	8.0
gene_pa_group_6636	24.4576530612	7.59611751875e-07	19.0	23.0
gene_pa_group_734	24.4576530612	7.59611751875e-07	19.0	23.0
snp_PA14_22290,vacJ_1942429	24.4576530612	7.59611751875e-07	19.0	23.0
snp_PA14_44660,ligA_3978116	24.1778045113	8.78387853897e-07	9.0	16.0
snp_PA14_23080,pgl_2001949	24.1778045113	8.78387853897e-07	9.0	16.0
snp_PA14_59540_5298461	24.1778045113	8.78387853897e-07	9.0	16.0
snp_PA14_58500_5210020	23.9169924812	1.00580042164e-06	21.0	24.0
snp_PA14_59540_5297726	23.75	1.09695375495e-06	18.0	2.0
snp_PA14_05390,chpA_469164	23.657593985	1.15090846028e-06	12.0	18.0
snp_PA14_73390_6533039	23.6409398496	1.16091195207e-06	18.0	22.0
snp_PA14_31130_2707196	23.6409398496	1.16091195207e-06	18.0	22.0
snp_PA14_30940,trbB_2687634	23.6263157895	1.16976793589e-06	28.0	28.0
snp_PA14_30850,trbI_2679037	23.6263157895	1.16976793589e-06	15.0	0.0
snp_PA14_31080_2703653	23.6263157895	1.16976793589e-06	28.0	28.0
snp_PA14_42900_3815561	23.5763484799	1.20054136768e-06	8.0	15.0
snp_PA14_03410_313019	23.5763484799	1.20054136768e-06	8.0	15.0
snp_PA14_26130,morB_2281925	23.5763484799	1.20054136768e-06	8.0	15.0
snp_PA14_55450,hxcQ_4937085	23.5763484799	1.20054136768e-06	8.0	15.0
snp_PA14_41520,ppkB_3704906	23.5273899033	1.23148095857e-06	15.0	20.0
snp_PA14_23640_2057179	23.5273899033	1.23148095857e-06	15.0	20.0
gene_pa_group_11832	23.5273899033	1.23148095857e-06	15.0	20.0
snp_PA14_72980_6499631	23.5273899033	1.23148095857e-06	15.0	20.0
snp_PA14_30960,traG_2689078	23.4434556787	1.28639582774e-06	41.0	35.0
snp_PA14_30960,traG_2689066	23.2522599111	1.42083392418e-06	49.0	39.0
snp_PA14_31190_2711409	23.151321853	1.49740234718e-06	3.0	0.0
snp_PA14_31090_2704229	23.151321853	1.49740234718e-06	32.0	30.0
snp_PA14_26420_2302000	23.0864224515	1.54880540373e-06	20.0	23.0
snp_PA14_45030,ttuD_4016164	23.0210526316	1.60237055045e-06	7.0	14.0
gene_pa_group_15560	23.0210526316	1.60237055045e-06	7.0	14.0
snp_PA14_30350,yqjG_2630695	23.0210526316	1.60237055045e-06	7.0	14.0
snp_PA14_58870,ndh_5242542	23.0210526316	1.60237055045e-06	53.0	16.0
snp_PA14_45070_4020850	23.0210526316	1.60237055045e-06	7.0	14.0
snp_PA14_28500_2459100	23.0210526316	1.60237055045e-06	7.0	14.0
snp_PA14_32570_2828060	23.0210526316	1.60237055045e-06	7.0	14.0
snp_PA14_45050,pykF_4018748	23.0210526316	1.60237055045e-06	7.0	14.0
gene_pa_group_19550	23.0210526316	1.60237055045e-06	7.0	14.0
