feature	score	p-value	#I-out-of-1	#O-out-of-368
snp_PA14_60010_5344184	368.0	5.10104606883e-82	1.0	0.0
snp_PA14_60010_5344187	368.0	5.10104606883e-82	1.0	0.0
snp_PA14_35740,tpnA_3180308	368.0	5.10104606883e-82	1.0	0.0
gene_pa_group_8038	368.0	5.10104606883e-82	1.0	0.0
gene_pa_group_6624	368.0	5.10104606883e-82	1.0	0.0
gene_pa_group_16432	368.0	5.10104606883e-82	1.0	0.0
snp_PA14_60010_5344396	368.0	5.10104606883e-82	0.0	7.0
gene_pa_group_22512	368.0	5.10104606883e-82	1.0	0.0
gene_pa_group_19638	368.0	5.10104606883e-82	1.0	0.0
snp_PA14_60140_5358575	368.0	5.10104606883e-82	0.0	7.0
snp_PA14_33630,pvdJ_2976455	368.0	5.10104606883e-82	1.0	0.0
snp_PA14_35730_3177258	368.0	5.10104606883e-82	1.0	0.0
snp_PA14_28850_2491977	368.0	5.10104606883e-82	1.0	0.0
gene_pa_group_17197	368.0	5.10104606883e-82	1.0	0.0
snp_PA14_33610_2968393	368.0	5.10104606883e-82	1.0	0.0
gene_pa_group_23407	368.0	5.10104606883e-82	1.0	0.0
gene_pa_group_4178	368.0	5.10104606883e-82	1.0	0.0
gene_pa_group_4611	368.0	5.10104606883e-82	1.0	0.0
gene_pa_group_2004	368.0	5.10104606883e-82	1.0	0.0
gene_pa_group_2461	368.0	5.10104606883e-82	1.0	0.0
snp_PA14_34190,msuD_3040236	368.0	5.10104606883e-82	0.0	0.0
gene_pa_group_10506	368.0	5.10104606883e-82	1.0	0.0
snp_PA14_60040_5346479	368.0	5.10104606883e-82	1.0	0.0
gene_pa_clpP_4	368.0	5.10104606883e-82	1.0	0.0
snp_PA14_33650,pvdD_2982110	368.0	5.10104606883e-82	1.0	0.0
gene_pa_group_4608	368.0	5.10104606883e-82	1.0	0.0
snp_PA14_35830,tnpT_3188630	368.0	5.10104606883e-82	1.0	0.0
gene_pa_group_13866	368.0	5.10104606883e-82	1.0	0.0
gene_pa_group_13985	368.0	5.10104606883e-82	1.0	0.0
gene_pa_group_22513	368.0	5.10104606883e-82	1.0	0.0
gene_pa_group_6627	368.0	5.10104606883e-82	1.0	0.0
snp_PA14_60030_5346288	368.0	5.10104606883e-82	0.0	114.0
snp_PA14_56790_5058908	368.0	5.10104606883e-82	1.0	0.0
snp_PA14_30870,trbF_2681364	183.001358696	1.07184299934e-41	0.0	9.0
snp_PA14_60010_5344382	183.001358696	1.07184299934e-41	1.0	1.0
snp_PA14_60140_5358270	183.001358696	1.07184299934e-41	1.0	1.0
snp_PA14_31850_2771155	183.001358696	1.07184299934e-41	1.0	1.0
gene_pa_group_14454	183.001358696	1.07184299934e-41	1.0	1.0
gene_pa_group_1277	183.001358696	1.07184299934e-41	1.0	1.0
snp_PA14_23170,hutG_2008667	183.001358696	1.07184299934e-41	1.0	1.0
snp_PA14_60010_5344460	183.001358696	1.07184299934e-41	1.0	1.0
gene_pa_group_17077	183.001358696	1.07184299934e-41	1.0	1.0
snp_PA14_51610_4587533	183.001358696	1.07184299934e-41	1.0	1.0
snp_PA14_60020_5344911	183.001358696	1.07184299934e-41	1.0	1.0
snp_PA14_60020_5345619	183.001358696	1.07184299934e-41	1.0	1.0
snp_PA14_60050_5346902	183.001358696	1.07184299934e-41	1.0	1.0
snp_PA14_60020_5344972	183.001358696	1.07184299934e-41	1.0	1.0
snp_PA14_60020_5345175	183.001358696	1.07184299934e-41	1.0	1.0
snp_PA14_60020_5345079	183.001358696	1.07184299934e-41	1.0	1.0
snp_PA14_60020_5345781	183.001358696	1.07184299934e-41	1.0	1.0
snp_PA14_33630,pvdJ_2973857	183.001358696	1.07184299934e-41	0.0	8.0
snp_PA14_51650_4589503	183.001358696	1.07184299934e-41	1.0	1.0
snp_PA14_31110_2706981	183.001358696	1.07184299934e-41	1.0	1.0
snp_PA14_31070_2703370	183.001358696	1.07184299934e-41	1.0	1.0
