feature	score	p-value	#I-out-of-7	#O-out-of-362
snp_PA14_00510_46261	103.428571429	2.69953435485e-24	2.0	0.0
gene_pa_ribD_2	67.6254932912	1.97694783342e-16	2.0	1.0
snp_PA14_55070_4892212	67.6254932912	1.97694783342e-16	2.0	1.0
gene_pa_group_12847	67.6254932912	1.97694783342e-16	2.0	1.0
snp_PA14_08300,JF1_710838	67.6254932912	1.97694783342e-16	2.0	1.0
snp_PA14_15600_1323843	67.6254932912	1.97694783342e-16	2.0	1.0
gene_pa_group_23758	67.6254932912	1.97694783342e-16	2.0	1.0
snp_PA14_32270,oprD3_2804726	67.6254932912	1.97694783342e-16	2.0	1.0
snp_PA14_03170_279863	67.6254932912	1.97694783342e-16	0.0	48.0
gene_pa_group_12846	67.6254932912	1.97694783342e-16	2.0	1.0
snp_PA14_69500,argH_6197041	63.1054233848	1.95933879236e-15	3.0	4.0
snp_PA14_00510_46270	63.1054233848	1.95933879236e-15	3.0	4.0
snp_PA14_15740,purL_1341486	54.4889996054	1.56320419657e-13	3.0	5.0
snp_PA14_21540,fabH-2_1868069	54.4889996054	1.56320419657e-13	3.0	5.0
snp_PA14_44100_3925725	54.4889996054	1.56320419657e-13	3.0	5.0
snp_PA14_61400,mqoB_5481034	54.4889996054	1.56320419657e-13	3.0	5.0
snp_PA14_49710,yedU_4422930	54.4889996054	1.56320419657e-13	3.0	5.0
snp_PA14_31310_2723273	54.1813056714	1.82817894291e-13	5.0	16.0
snp_PA14_32270,oprD3_2804565	51.7142857143	6.41939638802e-13	1.0	0.0
snp_PA14_43100_3838283	51.7142857143	6.41939638802e-13	1.0	0.0
gene_pa_group_768	51.7142857143	6.41939638802e-13	1.0	0.0
snp_PA14_57160,apbA_5090763	51.7142857143	6.41939638802e-13	1.0	0.0
snp_PA14_32270,oprD3_2804234	51.7142857143	6.41939638802e-13	1.0	0.0
snp_PA14_32905_2878621	51.7142857143	6.41939638802e-13	1.0	0.0
snp_PA14_49000_4352881	51.7142857143	6.41939638802e-13	0.0	2.0
snp_PA14_44900_4001491	51.7142857143	6.41939638802e-13	1.0	0.0
