feature	score	std	#I-out-of-1	#O-out-of-368
snp_PA14_34330_3053554	0.006	0.0772269383052	1.0	0.0
snp_PA14_15540,trbL_1314744	0.00532970027248	0.0696824633772	1.0	1.0
snp_PA14_48930_4350079	0.004	0.0631189353522	0.0	1.0
snp_PA14_31070_2701932	0.004	0.0631189353522	0.0	122.0
snp_PA14_40020_3566076	0.004	0.0631189353522	1.0	0.0
snp_PA14_35100,arsC_3124433	0.004	0.0631189353522	1.0	0.0
snp_PA14_15530,trbK_1314277	0.004	0.0631189353522	1.0	1.0
snp_PA14_15520,trbJ_1313701	0.004	0.0631189353522	1.0	2.0
snp_PA14_30970,bphR_2691499	0.004	0.0631189353522	1.0	0.0
snp_PA14_35100,arsC_3124484	0.004	0.0631189353522	0.0	1.0
snp_PA14_30970,bphR_2691073	0.004	0.0631189353522	1.0	0.0
snp_PA14_31180_2709821	0.004	0.0631189353522	1.0	1.0
snp_PA14_31240_2716733	0.004	0.0631189353522	1.0	0.0
gene_pa_group_12038	0.00399456521739	0.0545766987856	1.0	1.0
gene_pa_group_8172	0.00389988558352	0.0615595119188	1.0	0.0
snp_PA14_15540,trbL_1314834	0.00375475543478	0.0593757958227	1.0	2.0
gene_pa_group_12147	0.00365668315365	0.0474554294444	1.0	1.0
snp_PA14_59690_5310518	0.00351229508197	0.0559569655247	1.0	0.0
gene_pa_group_12151	0.00349590163934	0.0557372364674	1.0	1.0
snp_PA14_30940,trbB_2686983	0.00334059945504	0.0537349406319	1.0	0.0
snp_PA14_15510,traJ_1312748	0.00332970027248	0.0536000420094	1.0	1.0
snp_PA14_43100_3838289	0.00332970027248	0.0536000420094	1.0	1.0
snp_PA14_31190_2711687	0.00316166997394	0.0447659113434	1.0	3.0
snp_PA14_24370_2120987	0.0029972826087	0.0498828888274	1.0	1.0
snp_PA14_15510,traJ_1312671	0.0029972826087	0.0498828888274	1.0	1.0
snp_PA14_47800,btuB_4251404	0.0029972826087	0.0498828888274	1.0	2.0
gene_pa_group_2102	0.0029972826087	0.0498828888274	1.0	1.0
snp_PA14_15540,trbL_1314811	0.0029972826087	0.0498828888274	1.0	1.0
gene_pa_group_22315	0.00291008914821	0.0481480229163	1.0	1.0
snp_PA14_15520,trbJ_1314036	0.00266304347826	0.0470395740464	1.0	1.0
snp_PA14_15540,trbL_1314737	0.00249592391304	0.0460080495955	1.0	1.0
snp_PA14_59930_5336961	0.00222282608696	0.0429275478907	1.0	6.0
gene_pa_group_2089	0.00216711956522	0.03669113459	1.0	4.0
gene_pa_group_12035	0.00215894511761	0.0365241446212	1.0	1.0
snp_PA14_15560_1316751	0.002	0.0446766158074	1.0	0.0
snp_PA14_45720,flhB_4067087	0.002	0.0446766158074	1.0	0.0
snp_PA14_30950_2688032	0.002	0.0446766158074	1.0	0.0
snp_PA14_15510,traJ_1312728	0.002	0.0446766158074	1.0	0.0
snp_PA14_30860,trbG_2680495	0.002	0.0446766158074	1.0	0.0
snp_PA14_15510,traJ_1312840	0.002	0.0446766158074	1.0	1.0
snp_PA14_30850,trbI_2679503	0.002	0.0446766158074	0.0	1.0
snp_PA14_34330_3053140	0.002	0.0446766158074	1.0	0.0
snp_PA14_31240_2716154	0.002	0.0446766158074	0.0	55.0
gene_pa_group_22714	0.002	0.0446766158074	1.0	2.0
snp_PA14_47410,ycgN_4224995	0.002	0.0446766158074	1.0	1.0
snp_PA14_34330_3053514	0.002	0.0446766158074	1.0	0.0
snp_PA14_31190_2711312	0.002	0.0446766158074	1.0	0.0
snp_PA14_34330_3053474	0.002	0.0446766158074	1.0	2.0
snp_PA14_18780,mexF_1618488	0.002	0.0446766158074	0.0	10.0
snp_PA14_30970,bphR_2691774	0.002	0.0446766158074	1.0	0.0
snp_PA14_31240_2716485	0.002	0.0446766158074	1.0	0.0
snp_PA14_34330_3053515	0.002	0.0446766158074	1.0	0.0
snp_PA14_59690_5310691	0.002	0.0446766158074	1.0	0.0
snp_PA14_49160,yegE_4367528	0.002	0.0446766158074	1.0	0.0
snp_PA14_18780,mexF_1618545	0.002	0.0446766158074	1.0	1.0
snp_PA14_31070_2701304	0.002	0.0446766158074	1.0	1.0
snp_PA14_43970,lpdG_3913944	0.002	0.0446766158074	1.0	0.0
snp_PA14_15540,trbL_1315140	0.002	0.0446766158074	1.0	1.0
snp_PA14_15540,trbL_1314805	0.002	0.0446766158074	1.0	1.0
gene_pa_group_12152	0.002	0.0446766158074	1.0	1.0
snp_PA14_30910,trbE_2685456	0.002	0.0446766158074	1.0	0.0
snp_PA14_64060,ctpL_5710331	0.002	0.0446766158074	1.0	0.0
gene_pa_group_12039	0.002	0.0446766158074	1.0	1.0
snp_PA14_14060_1205181	0.002	0.0446766158074	1.0	1.0
snp_PA14_15520,trbJ_1313739	0.002	0.0446766158074	1.0	1.0
snp_PA14_41260_3682883	0.002	0.0446766158074	1.0	0.0
snp_PA14_29030_2510212	0.002	0.0446766158074	1.0	0.0
snp_PA14_26350_2298221	0.002	0.0446766158074	1.0	2.0
snp_PA14_30850,trbI_2678758	0.002	0.0446766158074	1.0	0.0
snp_PA14_15510,traJ_1313007	0.002	0.0446766158074	1.0	1.0
snp_PA14_30880,trbL_2681582	0.002	0.0446766158074	1.0	0.0
snp_PA14_30860,trbG_2680479	0.002	0.0446766158074	0.0	44.0
snp_PA14_15510,traJ_1312730	0.002	0.0446766158074	0.0	1.0
snp_PA14_35080,arsH_3123906	0.002	0.0446766158074	1.0	5.0
snp_PA14_31200_2713571	0.002	0.0446766158074	1.0	0.0
gene_pa_group_12616	0.002	0.0446766158074	1.0	1.0
snp_PA14_08370,vfr_717016	0.002	0.0446766158074	1.0	0.0
gene_pa_group_12036	0.002	0.0446766158074	1.0	1.0
snp_PA14_30850,trbI_2679695	0.002	0.0446766158074	1.0	0.0
snp_PA14_15540,trbL_1314738	0.002	0.0446766158074	0.0	1.0
gene_pa_group_15773	0.002	0.0446766158074	1.0	1.0
snp_PA14_15540,trbL_1314526	0.002	0.0446766158074	1.0	1.0
snp_PA14_36100,pdxA_3217340	0.002	0.0446766158074	1.0	0.0
snp_PA14_31130_2707460	0.002	0.0446766158074	1.0	0.0
snp_PA14_15520,trbJ_1314037	0.002	0.0446766158074	1.0	1.0
snp_PA14_36590,malQ_3256894	0.002	0.0446766158074	1.0	0.0
snp_PA14_40060_3570952	0.002	0.0446766158074	1.0	1.0
snp_PA14_45720,flhB_4067678	0.002	0.0446766158074	1.0	0.0
gene_pa_group_15129	0.002	0.0446766158074	1.0	2.0
snp_PA14_15530,trbK_1314230	0.002	0.0446766158074	1.0	1.0
snp_PA14_30950_2688029	0.002	0.0446766158074	1.0	0.0
snp_PA14_30850,trbI_2678811	0.002	0.0446766158074	1.0	0.0
snp_PA14_15520,trbJ_1313469	0.002	0.0446766158074	1.0	0.0
gene_pa_group_19382	0.0019817687747	0.0405034779067	0.0	359.0
gene_pa_group_5278	0.00195906667672	0.0366884281864	1.0	7.0
snp_PA14_03940,spuF_355539	0.00191427865613	0.042761746034	1.0	16.0
snp_PA14_31230_2715493	0.00190516304348	0.0425581186719	0.0	4.0
gene_pa_bkdA2	0.00188746803069	0.0421628420279	0.0	356.0
snp_PA14_59690_5310576	0.00188746803069	0.0421628420279	1.0	55.0
snp_PA14_03940,spuF_355566	0.0018800951087	0.0419981434263	1.0	12.0
