feature	score	std	#I-out-of-2	#O-out-of-367
snp_PA14_72380,algB_6446982	0.004	0.0631189353522	1.0	0.0
snp_PA14_59270,pilO2_5281220	0.00398732389819	0.0524848993544	1.0	1.0
snp_PA14_03290_298819	0.00345988991461	0.0547305615348	0.0	33.0
snp_PA14_30570,potF_2647032	0.00341347091453	0.0482651990899	1.0	1.0
snp_PA14_59940_5337151	0.00338417119565	0.0537312630772	1.0	83.0
snp_PA14_30570,potF_2647139	0.00319035403554	0.0466158087958	1.0	4.0
snp_PA14_43460,paaH_3871274	0.0029972826087	0.0498828888274	1.0	0.0
snp_PA14_50290,fliC_4466291	0.0029721025647	0.0476456939665	1.0	12.0
snp_PA14_31070_2701811	0.00290490463215	0.0489998747521	1.0	3.0
snp_PA14_59700_5313012	0.00287737086838	0.046857691522	1.0	39.0
gene_pa_group_2430	0.00283914906848	0.0388383415091	1.0	0.0
snp_PA14_02470,pntB_222926	0.00274591760838	0.0334635383143	0.0	0.0
snp_PA14_15740,purL_1339539	0.00273468379447	0.0454959487576	1.0	1.0
snp_PA14_31090_2704973	0.00267641756012	0.0442396953384	2.0	119.0
snp_PA14_50290,fliC_4465763	0.00266738514174	0.0436309604394	1.0	5.0
snp_PA14_51410,pqsC_4568661	0.00258128544423	0.0453097827461	1.0	1.0
gene_pa_group_3531	0.00255096404454	0.0421537216444	1.0	26.0
snp_PA14_28840_2489625	0.00246128237689	0.0322929077292	1.0	7.0
snp_PA14_39560_3521955	0.00245429706905	0.0387284892445	1.0	165.0
gene_pa_group_16088	0.00240035845167	0.0415822472306	1.0	3.0
snp_PA14_13130_1127756	0.00236465002389	0.0396283247159	0.0	33.0
snp_PA14_31240_2715764	0.00234013674473	0.0425099966188	0.0	72.0
snp_PA14_35740,tpnA_3178771	0.00220584579355	0.0412065470712	0.0	74.0
snp_PA14_59290,pilQ2_5283496	0.00218524590164	0.0346296725265	1.0	0.0
snp_PA14_51570_4585676	0.00215589326484	0.0432381331255	0.0	0.0
snp_PA14_49520,pyoS3A_4403854	0.00215101366227	0.0341466972785	1.0	2.0
snp_PA14_28840_2489653	0.00214950743305	0.0340070131227	1.0	2.0
snp_PA14_59310,pilR2_5284529	0.0021340599455	0.0346842102009	1.0	1.0
snp_PA14_67180_5996053	0.00212043554189	0.033586169368	1.0	217.0
snp_PA14_46950_4181061	0.00207487600976	0.0234859748408	1.0	13.0
snp_PA14_34000_3024592	0.00204004264898	0.0371176398613	1.0	317.0
gene_pa_group_16965	0.00202929391187	0.0417578576484	1.0	2.0
snp_PA14_31040_2698721	0.00201119045313	0.0363184427206	0.0	10.0
