feature	score	std	#I-out-of-7	#O-out-of-362
gene_pa_group_15494	0.00409798989698	0.0444303818771	2.0	0.0
gene_pa_group_22265	0.0035487470209	0.0403252591259	2.0	0.0
snp_PA14_30880,trbL_2682344	0.00298066570971	0.0339136905	2.0	208.0
snp_PA14_72390,kinB_6448196	0.00290316674297	0.0435166909499	2.0	0.0
snp_PA14_06070,creC_536935	0.00290114444543	0.0363246999033	2.0	1.0
gene_pa_group_15727	0.00289387445774	0.036732028277	2.0	0.0
snp_PA14_04870_430599	0.00265358481443	0.0381968754559	2.0	1.0
snp_PA14_60130_5356076	0.00249621749198	0.0317184579122	2.0	0.0
snp_PA14_41270_3683363	0.00242757452038	0.0328584154625	4.0	1.0
gene_pa_group_17094	0.002403896053	0.0283921549255	2.0	0.0
snp_PA14_69070,yhiH_6161360	0.0023690981167	0.0338472448948	2.0	1.0
snp_PA14_37560,asnB_3342852	0.00232511436487	0.0305108663123	1.0	0.0
snp_PA14_33360_2936746	0.00231783067595	0.0369545513017	0.0	2.0
snp_PA14_53520,oruR_4745310	0.00230506482618	0.0302630770672	2.0	0.0
snp_PA14_33270,pvdG_2911315	0.0022785300508	0.0280615715525	2.0	0.0
gene_pa_group_16661	0.00221785862558	0.0288295775139	2.0	0.0
gene_pa_group_19643	0.00221366885051	0.0356810635273	2.0	0.0
snp_PA14_03265_293484	0.00215093793849	0.029458171907	2.0	1.0
snp_PA14_30940,trbB_2687007	0.00210905983309	0.0275935276613	0.0	94.0
snp_PA14_30860,trbG_2679778	0.00208330503393	0.0267897678823	2.0	0.0
gene_pa_group_13511	0.00204391925536	0.0235035837312	2.0	0.0
gene_pa_group_8956	0.00201905547774	0.0318601901871	2.0	2.0
snp_PA14_31130_2707337	0.002	0.0446766158074	2.0	1.0
snp_PA14_30590_2648762	0.002	0.0446766158074	1.0	5.0
snp_PA14_28810_2481874	0.00199723777585	0.0315161431192	2.0	0.0
snp_PA14_70770_6301984	0.00199445284837	0.0314724023461	2.0	0.0
snp_PA14_48990_4352547	0.00199268419148	0.0331273177226	1.0	0.0
snp_PA14_32690,gtdA_2838384	0.00199089225991	0.0378333267284	1.0	0.0
gene_pa_group_14217	0.00198218768932	0.025985113844	2.0	0.0
gene_pa_group_21045	0.00194752981641	0.0315068805568	2.0	0.0
gene_pa_group_23474	0.00191390712719	0.026449856943	2.0	0.0
gene_pa_pilQ	0.0019035181233	0.0301231569835	5.0	346.0
snp_PA14_59690_5310375	0.00190047377352	0.0271421694886	1.0	0.0
snp_PA14_31000_2693428	0.00189611604679	0.0345080280321	2.0	0.0
snp_PA14_70560_6285194	0.00184547895233	0.0268578535297	2.0	1.0
snp_PA14_08390,speD_718977	0.00180636308315	0.0239278843338	0.0	1.0
snp_PA14_03270_296741	0.00178413192376	0.0283490581218	1.0	0.0
gene_pa_group_20354	0.00178250158635	0.0282968833573	2.0	2.0
snp_PA14_55510,hxcP_4941259	0.0017551348218	0.024339315567	2.0	2.0
snp_PA14_15430,tnpR_1306433	0.00173725324127	0.0241288003866	2.0	1.0
snp_PA14_31150_2708460	0.0017306221267	0.0230179375947	0.0	2.0
snp_PA14_18970,pldA_1638274	0.00168816765023	0.022635798702	2.0	0.0
gene_pa_group_22952	0.00166575542221	0.0267613130575	2.0	0.0
snp_PA14_33810,pvdA_3004330	0.00161852806459	0.0219350522077	2.0	0.0
snp_PA14_51050,pcd_4536175	0.00160475518249	0.0288527906214	0.0	6.0
gene_pa_group_12735	0.00160388920275	0.0240738569204	2.0	0.0
snp_PA14_28895_2497913	0.00159561643836	0.0356433712962	2.0	0.0
snp_PA14_03265_293623	0.00159561643836	0.0356433712962	2.0	1.0
snp_PA14_48880,intT_4346029	0.00159561643836	0.0356433712962	1.0	0.0
gene_pa_group_12270	0.00159561643836	0.0356433712962	2.0	1.0
snp_PA14_28810_2483601	0.00159561643836	0.0356433712962	2.0	1.0
snp_PA14_31380,sfpA_2728675	0.00159273866399	0.0258816870395	2.0	1.0
gene_pa_group_22129	0.0015862629231	0.0253131854677	2.0	1.0
gene_pa_group_419	0.0015734515622	0.0218551682594	1.0	0.0
snp_PA14_34150,sfnR_3037985	0.00153131033026	0.0300338110084	2.0	0.0
snp_PA14_03250_292483	0.00151021305785	0.0266656960992	2.0	1.0
snp_PA14_13450,fecR_1157077	0.00150407608696	0.033598514741	2.0	1.0
snp_PA14_32690,gtdA_2838844	0.00149590163934	0.0248596875333	1.0	0.0
snp_PA14_03250_292546	0.00149590163934	0.0334159114133	1.0	0.0
gene_pa_group_1451	0.00149590163934	0.0334159114133	2.0	3.0
snp_PA14_31070_2701661	0.00149590163934	0.0334159114133	1.0	0.0
snp_PA14_52300_4642375	0.00149590163934	0.0334159114133	2.0	1.0
snp_PA14_03450,gabT_316226	0.00149590163934	0.0334159114133	2.0	3.0
snp_PA14_40210_3582839	0.00149590163934	0.0334159114133	2.0	1.0
gene_pa_group_15564	0.00148772719173	0.0247506323834	2.0	0.0
snp_PA14_40510,ccoN-2_3618285	0.00147163822098	0.016892144059	2.0	1.0
gene_pa_group_1160	0.0014709303189	0.0232213964371	2.0	1.0
gene_pa_cmpB_3	0.00146796676247	0.0190643482926	2.0	1.0
snp_PA14_34150,sfnR_3038104	0.00145720557069	0.0208240589059	2.0	0.0
snp_PA14_32690,gtdA_2838533	0.00144507842928	0.0201471379507	1.0	0.0
snp_PA14_28810_2483718	0.00142850413836	0.0269515084464	2.0	1.0
snp_PA14_30880,trbL_2682086	0.00142282212508	0.023037719028	2.0	3.0
