feature	score	std	#I-out-of-2	#O-out-of-367
snp_PA14_28020_2425703	0.00553246261935	0.0659793136769	1.0	1.0
snp_PA14_28760_2475601	0.00406173841569	0.0532141334663	1.0	7.0
snp_PA14_53370,plcR_4732795	0.004	0.0631189353522	1.0	0.0
snp_PA14_36280_3231405	0.00399274375074	0.0555690807166	0.0	10.0
snp_PA14_15030,leuA_1274625	0.00337867063423	0.0533822186878	1.0	7.0
snp_PA14_33360_2936067	0.00332970027248	0.0536000420094	1.0	0.0
snp_PA14_53800,mntH2_4771114	0.00327963430013	0.0529903384579	1.0	1.0
snp_PA14_33360_2936441	0.00319315124506	0.0510516397171	1.0	0.0
snp_PA14_55400_4919143	0.00300815217391	0.0477611227352	0.0	155.0
snp_PA14_42900_3813340	0.00282560191182	0.0446646195377	1.0	1.0
snp_PA14_36710,glgB_3270062	0.00279346049046	0.0480310977748	1.0	1.0
snp_PA14_60130_5357084	0.0026932272534	0.0350568648864	1.0	1.0
snp_PA14_36370_3239291	0.0024535222143	0.0331634372282	0.0	124.0
snp_PA14_29590_2565585	0.00244649610659	0.0387515487647	1.0	1.0
snp_PA14_03290_298670	0.00239885919605	0.0455388823281	1.0	1.0
gene_pa_group_15654	0.00238610945761	0.0318057864365	1.0	1.0
snp_PA14_28400,oprQ_2452700	0.00234486873747	0.0381570091622	1.0	12.0
snp_PA14_71170_6340107	0.00233604005561	0.0400364431049	1.0	1.0
snp_PA14_47140,pfuA_4200725	0.00233241766378	0.0452748338422	1.0	1.0
snp_PA14_42920_3817095	0.00232961019659	0.038186743056	1.0	1.0
snp_PA14_63830_5689673	0.00232879937114	0.0323265452819	1.0	1.0
snp_PA14_10630,hpcC_916170	0.00232698288118	0.0370934341736	1.0	0.0
snp_PA14_40180_3580015	0.00232698288118	0.0370934341736	1.0	1.0
snp_PA14_10200_876403	0.00232698288118	0.0370934341736	1.0	1.0
snp_PA14_33730_2995083	0.0023242506812	0.037056909259	0.0	1.0
snp_PA14_49020_4353410	0.00227647897363	0.0388286460846	1.0	0.0
snp_PA14_33320_2929170	0.00225135485082	0.0450168971815	1.0	1.0
snp_PA14_09380_805035	0.00222220729195	0.0449416269738	1.0	1.0
snp_PA14_59070_5262128	0.00218799303167	0.0346688706388	1.0	1.0
snp_PA14_14170_1212492	0.00215894511761	0.0365241446212	1.0	1.0
snp_PA14_55400_4928300	0.0020910437152	0.0342589791786	1.0	103.0
snp_PA14_09790_843712	0.00205324606089	0.0280790506739	1.0	3.0
snp_PA14_09970,fpvB_856766	0.002	0.0446766158074	1.0	1.0
snp_PA14_51250,yycJ_4554436	0.002	0.0446766158074	1.0	1.0
snp_PA14_02380_213957	0.002	0.0446766158074	1.0	1.0
snp_PA14_60870,morA_5431300	0.002	0.0446766158074	0.0	0.0
snp_PA14_33360_2937152	0.002	0.0446766158074	1.0	3.0
snp_PA14_52600,alaS_4663237	0.002	0.0446766158074	1.0	1.0
snp_PA14_54730_4852491	0.002	0.0446766158074	1.0	2.0
gene_pa_group_16732	0.002	0.0446766158074	1.0	1.0
snp_PA14_65520_5835830	0.002	0.0446766158074	1.0	1.0
snp_PA14_44560_3967416	0.002	0.0446766158074	1.0	1.0
gene_pa_group_23293	0.002	0.0446766158074	1.0	1.0
snp_PA14_62270,phuW_5556704	0.002	0.0446766158074	1.0	1.0
snp_PA14_59640_5307715	0.002	0.0446766158074	1.0	1.0
