feature	score	std	#I-out-of-11	#O-out-of-358
snp_PA14_55470,hxcY_4938846	0.00273613555398	0.0362639681475	5.0	5.0
snp_PA14_71560,fdhA_6375360	0.00256541008624	0.0257884699025	8.0	13.0
snp_PA14_52920_4691337	0.0021861521937	0.0277692958419	0.0	3.0
gene_pa_group_237	0.00209689523884	0.0237970280002	4.0	1.0
snp_PA14_35820,tnpS_3187922	0.00172006724074	0.0226637354029	7.0	19.0
snp_PA14_37270_3319626	0.00170691013423	0.0222405240949	1.0	0.0
snp_PA14_36710,glgB_3271020	0.00169454661647	0.0223080759603	6.0	12.0
gene_pa_group_20330	0.00154800026726	0.0168884244241	6.0	5.0
snp_PA14_32660_2836688	0.00153509302705	0.025107081887	5.0	5.0
gene_pa_group_21212	0.00151529723778	0.019407859047	6.0	4.0
snp_PA14_59600_5304022	0.00148978384131	0.0190740165954	3.0	2.0
gene_pa_group_13237	0.00147839004254	0.0203956362461	5.0	5.0
snp_PA14_28750_2475003	0.00146875434093	0.0284961270381	4.0	12.0
snp_PA14_40260_3593044	0.00142190500977	0.018550057016	6.0	7.0
snp_PA14_51630_4588912	0.00140959285336	0.0187920970337	3.0	3.0
gene_pa_group_9089	0.00137281713407	0.0184216492569	6.0	15.0
snp_PA14_15310,guaB_1298255	0.00137150025821	0.0173308351077	1.0	0.0
snp_PA14_33360_2936905	0.00133411926216	0.0212997719934	0.0	4.0
snp_PA14_26130,morB_2281228	0.00131857494591	0.0186670216886	6.0	14.0
gene_pa_group_16555	0.00131550840396	0.0239202944441	6.0	10.0
snp_PA14_31110_2707023	0.00131384055386	0.015222677048	0.0	21.0
gene_pa_group_17280	0.00131358039371	0.0177122435647	6.0	5.0
snp_PA14_30690_2660062	0.0012978474657	0.0177484505949	1.0	0.0
snp_PA14_51620_4588123	0.00125464821026	0.0175273217279	3.0	3.0
gene_pa_group_3493	0.00123815648346	0.0169638979364	2.0	4.0
snp_PA14_08760,rpoB_749284	0.00121612163323	0.0151862472504	1.0	0.0
snp_PA14_67220_5999557	0.00121301533788	0.0162700467582	6.0	17.0
snp_PA14_35820,tnpS_3187919	0.00120144505378	0.0234036427707	7.0	22.0
gene_pa_group_12062	0.00119682768059	0.0177596274611	5.0	12.0
snp_PA14_28810_2480424	0.00119208586831	0.0228318702838	1.0	0.0
snp_PA14_55400_4926916	0.00117990585138	0.0160408845537	1.0	0.0
snp_PA14_17260,dnaE_1479819	0.00117356609293	0.0174598028583	6.0	15.0
snp_PA14_51040_4534490	0.0011440211517	0.0182653325518	0.0	81.0
snp_PA14_17370,yedE_1491334	0.00113842468553	0.0181712222673	1.0	0.0
snp_PA14_46400,yqhC_4128175	0.00113794578979	0.0168576451738	6.0	9.0
snp_PA14_21790,rdgC_1895300	0.00112958094344	0.0152376535876	1.0	0.0
snp_PA14_66320_5912446	0.0011240566876	0.0191878397509	1.0	0.0
snp_PA14_47310,phnR_4214938	0.00111884992444	0.018438464459	1.0	0.0
snp_PA14_28850_2491968	0.00111330504761	0.0132822245014	0.0	40.0
snp_PA14_31090_2704903	0.00111303152264	0.0179722810005	1.0	0.0
gene_pa_group_22481	0.00111046370319	0.0151066813319	5.0	4.0
snp_PA14_40260_3594029	0.00110137664935	0.0174931846707	3.0	1.0
snp_PA14_13970_1198560	0.00109498116437	0.0164395335365	0.0	1.0
gene_pa_group_8336	0.00108826578011	0.015729049502	6.0	9.0
snp_PA14_23170,hutG_2008433	0.00105790532045	0.0170529099137	6.0	15.0
snp_PA14_33360_2937034	0.00105465545549	0.0174168463815	0.0	1.0
snp_PA14_30700_2663968	0.0010451494602	0.017536071873	6.0	9.0
snp_PA14_36910,ligD_3289549	0.00103131509464	0.0133528227928	6.0	9.0
snp_PA14_66875,phaF_5972330	0.00102921289379	0.0149733762781	4.0	2.0
gene_pa_group_18707	0.00102388155609	0.0161861673305	6.0	6.0
snp_PA14_31030_2698260	0.0010212951953	0.0168532400225	1.0	0.0
snp_PA14_06720,nirF_586525	0.00101983696263	0.0160927731986	6.0	12.0
snp_PA14_11060,cupB1_957266	0.0010161725613	0.0161723967543	0.0	1.0
snp_PA14_56130_5012405	0.00101213152381	0.0181048702158	5.0	5.0
snp_PA14_28760_2475872	0.00100841554854	0.0166477356655	6.0	25.0
