feature	score	std	#I-out-of-14	#O-out-of-355
gene_pa_group_23165	0.0022784798972	0.0284345243603	4.0	1.0
gene_pa_group_16354	0.00161739791617	0.0255240494222	7.0	7.0
gene_pa_group_13710	0.0015971710935	0.0180624756017	7.0	13.0
snp_PA14_49650,ylbA_4418156	0.00142466771283	0.0179137672091	7.0	15.0
snp_PA14_08220_702952	0.00142316908639	0.0161617747788	11.0	43.0
snp_PA14_61040,katB_5443754	0.00142135032576	0.0136598763823	3.0	1.0
gene_pa_group_17909	0.0013876021346	0.0189481228638	7.0	14.0
gene_pa_group_17033	0.0013690808425	0.0166061619121	2.0	1.0
snp_PA14_33610_2962315	0.00132654504432	0.0170860427118	0.0	2.0
gene_pa_group_360	0.00131233201623	0.0182061095699	7.0	13.0
snp_PA14_56000,pctA_4999384	0.00130020738133	0.0208475891299	6.0	13.0
snp_PA14_08220_702949	0.00129770358102	0.0127180210094	12.0	43.0
gene_pa_group_11101	0.0012766386152	0.0171688407948	4.0	1.0
snp_PA14_34000_3024291	0.0012660197638	0.0122399332473	4.0	2.0
snp_PA14_60310,pilY1_5373775	0.00124291708327	0.020768594331	3.0	132.0
gene_pa_group_3456	0.00122545506679	0.0159409702016	2.0	1.0
snp_PA14_15050_1276178	0.00120537033157	0.0160693455761	5.0	8.0
snp_PA14_12230,leuS_1056831	0.00119791975408	0.0165605857949	4.0	4.0
snp_PA14_05390,chpA_468921	0.00119036456268	0.0173254251469	3.0	1.0
gene_pa_group_22557	0.00118606154809	0.0187192329956	7.0	12.0
gene_pa_group_8762	0.00118006992804	0.0226869385021	2.0	2.0
snp_PA14_10270,acoX_885176	0.00116796610081	0.0151086120466	7.0	14.0
gene_pa_group_17471	0.00115060056404	0.0157476092288	7.0	14.0
snp_PA14_60310,pilY1_5373764	0.00113938523858	0.0140304364889	3.0	128.0
snp_PA14_44400,ccoP_3953397	0.00113748202044	0.0154620886629	7.0	15.0
snp_PA14_46320,pyc_4121470	0.00110955031301	0.0178195617241	7.0	15.0
gene_pa_inaZ_1	0.00110894258275	0.0176475692852	6.0	6.0
snp_PA14_47270_4211523	0.00107299661259	0.0157704627993	2.0	2.0
snp_PA14_01730_158935	0.00104622393118	0.0129601142027	3.0	223.0
snp_PA14_55240_4906551	0.0010406168991	0.0164666654789	7.0	14.0
gene_pa_group_4185	0.0010401982606	0.014108225788	7.0	14.0
snp_PA14_60490_5392494	0.00100773336577	0.0165496230254	4.0	2.0
gene_pa_group_12448	0.00100306514598	0.0158423858797	7.0	7.0
snp_PA14_60030_5346174	0.000998780562764	0.0138694184419	2.0	4.0
snp_PA14_08220_702976	0.00099774355651	0.0139620387486	3.0	4.0
snp_PA14_55400_4922362	0.000985156875207	0.0166318425769	7.0	15.0
gene_pa_group_537	0.000981655570517	0.0122835720282	1.0	1.0
gene_pa_group_14252	0.000978647171007	0.0109952202281	6.0	46.0
snp_PA14_59940_5339413	0.000975841943357	0.0128464437647	8.0	72.0
snp_PA14_50250,fliS_4463268	0.000973501193792	0.0163447660301	12.0	239.0
snp_PA14_53750_4765430	0.000971438270704	0.0157708067992	7.0	15.0
snp_PA14_59200_5270804	0.000966142060607	0.0117457787187	3.0	5.0
gene_pa_group_1999	0.000963645676092	0.0153327482651	2.0	0.0
snp_PA14_54790_4855736	0.000958641477455	0.0214144284926	7.0	15.0
snp_PA14_32220,catB_2800615	0.000957830720287	0.0128360659755	1.0	0.0
snp_PA14_34210,sfnR_3043342	0.000954138282911	0.0150618665105	7.0	15.0
gene_pa_group_14482	0.000944351901748	0.0114618148772	3.0	4.0
snp_PA14_21300_1846004	0.000941544083554	0.0153046264341	7.0	17.0
gene_pa_group_21467	0.000936770042214	0.0136417394946	2.0	2.0
snp_PA14_51650_4589986	0.000933839169471	0.0208603869002	5.0	8.0
snp_PA14_53720_4763160	0.000923263438879	0.0127422045682	7.0	15.0
snp_PA14_72030_6421649	0.000922999230344	0.0182292559304	7.0	15.0
gene_pa_group_18592	0.000920103110882	0.0156646351128	8.0	34.0
snp_PA14_46670_4159906	0.000918014246389	0.010815326069	0.0	33.0
snp_PA14_60020_5345478	0.000908704926359	0.0150258972931	10.0	76.0
snp_PA14_65520_5836243	0.000905289525687	0.0143734902936	7.0	14.0
snp_PA14_08220_702809	0.000897906602254	0.0200577141499	10.0	32.0
snp_PA14_05690,codA_505309	0.000893963533421	0.0195176954107	0.0	30.0
snp_PA14_65130,dnaB_5805712	0.000892766713333	0.0146463921625	2.0	2.0
gene_pa_group_19224	0.000882644724556	0.0197167896267	4.0	10.0
snp_PA14_34230_3043698	0.000879324858163	0.0103969997911	4.0	195.0
snp_PA14_59940_5338935	0.000875593229934	0.0103624816461	7.0	40.0
gene_pa_group_4667	0.000873082373447	0.0114877740408	1.0	0.0
gene_pa_group_19942	0.0008594945519	0.0117509274733	4.0	5.0
gene_pa_group_8345	0.000855288049299	0.012034380088	8.0	18.0
snp_PA14_53750_4765148	0.000850528588249	0.0142279597094	7.0	15.0
snp_PA14_00560,exoT_57500	0.000837600273433	0.00945962817976	4.0	95.0
gene_pa_group_22064	0.000836915327736	0.0109210762206	8.0	20.0
snp_PA14_36810,katE_3279712	0.000836055902194	0.01379099137	7.0	15.0
gene_pa_group_11048	0.000835794835867	0.011575235537	12.0	53.0
gene_pa_group_1866	0.000835680637408	0.0140697702797	2.0	2.0
gene_pa_group_4786	0.000831607883067	0.011744125446	1.0	0.0
gene_pa_group_13373	0.00082834806345	0.0109752700974	3.0	4.0
snp_PA14_43350,kdpD_3862591	0.000818435981522	0.0109914015217	4.0	6.0
snp_PA14_31030_2697144	0.000815115450716	0.0106277995294	6.0	14.0
snp_PA14_32660_2836787	0.000815075624674	0.0130249651592	7.0	15.0
snp_PA14_39020_3479428	0.000814761136999	0.010815636018	3.0	4.0
snp_PA14_59110_5264362	0.000814642822352	0.0119040093029	5.0	17.0
snp_PA14_55230_4905265	0.000809444998867	0.0128383441357	7.0	14.0
snp_PA14_26720,mccB_2327952	0.000806733520616	0.0131318651563	7.0	15.0
snp_PA14_50290,fliC_4465502	0.000800451012575	0.010559269991	7.0	187.0
snp_PA14_33650,pvdD_2981562	0.00079939648454	0.00939671203988	1.0	4.0
snp_PA14_29590_2565609	0.000795699692216	0.0126171038234	2.0	2.0
gene_pa_group_15698	0.000795280019923	0.0177652099547	3.0	9.0
snp_PA14_31280_2720532	0.000794940321443	0.0126813740594	1.0	12.0
snp_PA14_58950_5254277	0.000790643694758	0.0098918888121	10.0	93.0
snp_PA14_33720,pvdN_2992657	0.000789734874391	0.0126213945371	7.0	15.0
gene_pa_group_10877	0.000778839391268	0.013696308929	8.0	14.0
snp_PA14_59540_5297520	0.000773328915942	0.0122840044975	9.0	67.0
snp_PA14_59540_5297354	0.000767458093885	0.0103128367185	1.0	36.0
snp_PA14_37340_3322611	0.000764168938208	0.0170702410321	7.0	15.0
gene_pa_group_13242	0.000762393145231	0.0121306507651	7.0	11.0
snp_PA14_64810,vanB_5776151	0.000752212178933	0.0119720691493	7.0	16.0
snp_PA14_58570,piuA_5219019	0.000749539992357	0.0111233234888	12.0	172.0
gene_pa_group_10566	0.000748475911864	0.0101276008455	2.0	8.0
snp_PA14_08230_703158	0.000747884274813	0.0102346064741	12.0	44.0
snp_PA14_08210_702705	0.000747574827521	0.00971401589908	12.0	49.0
snp_PA14_00730_72026	0.000745491426403	0.0117721508497	1.0	0.0
snp_PA14_13990_1199882	0.000745247541468	0.0117853626134	14.0	64.0
snp_PA14_10800,ampR_934432	0.000744029120112	0.0117811543736	7.0	13.0
