feature	score	std	#I-out-of-4	#O-out-of-365
snp_PA14_71470,soxB_6369451	0.00345650396872	0.0502260458558	1.0	0.0
gene_pa_group_11960	0.00310384531755	0.0480520332132	1.0	1.0
snp_PA14_30970,bphR_2691985	0.00279346049046	0.0480310977748	1.0	0.0
snp_PA14_29640,fhp_2569111	0.00257964926353	0.0362991746478	1.0	0.0
snp_PA14_62420_5568260	0.00249995508646	0.0460296401116	1.0	2.0
snp_PA14_58900_5249184	0.00249592391304	0.0460080495955	1.0	1.0
snp_PA14_69420,hemY_6190977	0.00249045204806	0.0400901953554	1.0	0.0
snp_PA14_62430_5569171	0.00248631630025	0.0332242493332	1.0	0.0
gene_pa_group_538	0.00243659592082	0.03193481224	2.0	7.0
snp_PA14_03760_337312	0.00232880434783	0.0452618251939	1.0	0.0
snp_PA14_26210,hisP_2288281	0.00222380616659	0.035760575616	2.0	7.0
snp_PA14_38360,ugd_3419336	0.00221903415777	0.0357013259486	1.0	1.0
gene_pa_group_3853	0.00216803776357	0.0290148088449	1.0	1.0
snp_PA14_20860_1797140	0.00216619133169	0.0365897883055	1.0	1.0
gene_pa_group_5073	0.00216168846382	0.0289268276685	1.0	0.0
snp_PA14_42970_3820328	0.00216080497123	0.0283869693036	1.0	0.0
snp_PA14_11630_1008671	0.00213625764953	0.034709583861	1.0	0.0
snp_PA14_38630,atoB_3446248	0.002	0.0446766158074	1.0	2.0
snp_PA14_73160_6515153	0.002	0.0446766158074	1.0	1.0
snp_PA14_62100_5542303	0.002	0.0446766158074	1.0	0.0
snp_PA14_18250,fruI_1564353	0.002	0.0446766158074	1.0	0.0
snp_PA14_44340,ccoN_3948649	0.002	0.0446766158074	1.0	0.0
snp_PA14_00620_61812	0.002	0.0446766158074	1.0	0.0
snp_PA14_65500,psd_5833868	0.002	0.0446766158074	1.0	0.0
snp_PA14_73160_6515578	0.002	0.0446766158074	1.0	0.0
snp_PA14_35810_3186924	0.002	0.0446766158074	1.0	1.0
snp_PA14_02180,cheB_196916	0.002	0.0446766158074	1.0	0.0
snp_PA14_49080,lcaD_4359381	0.002	0.0446766158074	1.0	0.0
snp_PA14_63740_5682961	0.002	0.0446766158074	0.0	3.0
snp_PA14_53250,cpbD_4720431	0.002	0.0446766158074	1.0	0.0
snp_PA14_12740_1091906	0.002	0.0446766158074	1.0	2.0
gene_pa_group_18939	0.002	0.0446766158074	1.0	1.0
snp_PA14_58960_5254856	0.002	0.0446766158074	1.0	1.0
snp_PA14_59400_5290419	0.002	0.0446766158074	1.0	1.0
snp_PA14_00820_80779	0.00199992390452	0.0315587308862	1.0	0.0
snp_PA14_38630,atoB_3447028	0.0019963570667	0.0332006265968	1.0	2.0
snp_PA14_12410,thiD_1068946	0.00199559857084	0.032092013272	1.0	0.0
snp_PA14_55600_4947358	0.00199263555801	0.033163570484	1.0	1.0
