feature	score	std	#I-out-of-1	#O-out-of-368
snp_PA14_33630,pvdJ_2972176	0.00550407608696	0.0714200782981	1.0	0.0
snp_PA14_20000_1721554	0.004	0.0631189353522	1.0	0.0
snp_PA14_10120_869319	0.004	0.0631189353522	1.0	0.0
gene_pa_group_23561	0.004	0.0631189353522	1.0	0.0
snp_PA14_33650,pvdD_2979253	0.004	0.0631189353522	1.0	0.0
snp_PA14_15540,trbL_1314602	0.004	0.0631189353522	1.0	0.0
snp_PA14_60300,pilX_5372772	0.004	0.0631189353522	1.0	0.0
snp_PA14_31070_2701949	0.004	0.0631189353522	1.0	0.0
snp_PA14_15430,tnpR_1306529	0.004	0.0631189353522	0.0	61.0
snp_PA14_31190_2711729	0.004	0.0631189353522	1.0	0.0
snp_PA14_15520,trbJ_1313794	0.004	0.0631189353522	1.0	0.0
snp_PA14_15540,trbL_1315093	0.004	0.0631189353522	0.0	2.0
snp_PA14_15520,trbJ_1313428	0.004	0.0631189353522	1.0	0.0
snp_PA14_15430,tnpR_1306914	0.004	0.0631189353522	1.0	1.0
snp_PA14_51170,pauA_4547563	0.004	0.0631189353522	1.0	0.0
snp_PA14_33920_3016113	0.004	0.0631189353522	1.0	0.0
snp_PA14_31180_2709978	0.00399456521739	0.0545766987856	1.0	1.0
snp_PA14_15540,trbL_1314833	0.00388746803069	0.0613690098971	1.0	0.0
snp_PA14_04240_379674	0.00386218944099	0.0609832620462	1.0	0.0
snp_PA14_06620_578093	0.00350407608696	0.0558466103578	1.0	0.0
snp_PA14_15540,trbL_1315098	0.00343635655897	0.0549522659756	1.0	0.0
snp_PA14_18985_1640095	0.00333695652174	0.053689767104	1.0	0.0
snp_PA14_30900,trbJ_2683349	0.00301095890411	0.0500195269807	0.0	3.0
snp_PA14_33690,pvdE_2990222	0.00300089592465	0.0476601876296	1.0	3.0
snp_PA14_48930_4350016	0.0029972826087	0.0498828888274	1.0	1.0
snp_PA14_31190_2712794	0.00260600195474	0.0422431535493	1.0	3.0
snp_PA14_31190_2711481	0.00249592391304	0.0460080495955	1.0	2.0
snp_PA14_30960,traG_2689831	0.00219072523165	0.0347079194263	0.0	19.0
snp_PA14_33690,pvdE_2990214	0.002	0.0446766158074	1.0	4.0
snp_PA14_31180_2710008	0.002	0.0446766158074	0.0	2.0
snp_PA14_10700_921126	0.002	0.0446766158074	1.0	0.0
snp_PA14_31070_2701886	0.002	0.0446766158074	0.0	6.0
gene_pa_group_17771	0.002	0.0446766158074	1.0	1.0
snp_PA14_10110_868290	0.002	0.0446766158074	1.0	0.0
snp_PA14_33650,pvdD_2980118	0.002	0.0446766158074	1.0	1.0
snp_PA14_15540,trbL_1314862	0.002	0.0446766158074	1.0	0.0
snp_PA14_15540,trbL_1315159	0.002	0.0446766158074	1.0	0.0
snp_PA14_15480,merR_1311272	0.002	0.0446766158074	1.0	0.0
snp_PA14_21190_1833451	0.002	0.0446766158074	1.0	0.0
snp_PA14_49520,pyoS3A_4403677	0.002	0.0446766158074	1.0	0.0
snp_PA14_31070_2702246	0.002	0.0446766158074	1.0	0.0
snp_PA14_10110_867877	0.002	0.0446766158074	1.0	0.0
gene_pa_group_14922	0.002	0.0446766158074	1.0	1.0
snp_PA14_31070_2702486	0.002	0.0446766158074	1.0	0.0
snp_PA14_15540,trbL_1315057	0.002	0.0446766158074	1.0	0.0
snp_PA14_25180,psrA_2201896	0.002	0.0446766158074	1.0	0.0
snp_PA14_31070_2702297	0.002	0.0446766158074	1.0	1.0
snp_PA14_03240,hcpC_288767	0.002	0.0446766158074	1.0	1.0
snp_PA14_28840_2490126	0.002	0.0446766158074	1.0	1.0
snp_PA14_31180_2710098	0.002	0.0446766158074	1.0	0.0
snp_PA14_59990_5342010	0.002	0.0446766158074	1.0	1.0
snp_PA14_10110_867853	0.002	0.0446766158074	1.0	0.0
snp_PA14_43100_3838292	0.002	0.0446766158074	1.0	5.0
snp_PA14_31180_2710289	0.002	0.0446766158074	1.0	1.0
snp_PA14_32780_2846820	0.002	0.0446766158074	1.0	0.0
snp_PA14_15540,trbL_1314688	0.002	0.0446766158074	1.0	0.0
snp_PA14_31110_2706003	0.002	0.0446766158074	1.0	0.0
gene_pa_group_12017	0.002	0.0446766158074	1.0	2.0
snp_PA14_15480,merR_1311495	0.002	0.0446766158074	1.0	3.0
snp_PA14_10110_868207	0.002	0.0446766158074	1.0	0.0
gene_pa_group_1353	0.002	0.0446766158074	1.0	0.0
snp_PA14_33360_2935967	0.002	0.0446766158074	1.0	0.0
snp_PA14_10110_867974	0.002	0.0446766158074	1.0	0.0
snp_PA14_31180_2710150	0.002	0.0446766158074	0.0	11.0
snp_PA14_30950_2688081	0.002	0.0446766158074	1.0	2.0
snp_PA14_15540,trbL_1314803	0.002	0.0446766158074	1.0	0.0
snp_PA14_10120_869438	0.002	0.0446766158074	1.0	0.0
snp_PA14_31180_2709989	0.002	0.0446766158074	0.0	65.0
snp_PA14_15520,trbJ_1313748	0.002	0.0446766158074	1.0	0.0
snp_PA14_15430,tnpR_1306965	0.002	0.0446766158074	0.0	166.0
snp_PA14_15540,trbL_1315028	0.002	0.0446766158074	1.0	0.0
snp_PA14_15540,trbL_1314625	0.002	0.0446766158074	1.0	0.0
snp_PA14_31190_2711734	0.002	0.0446766158074	1.0	0.0
snp_PA14_15540,trbL_1315023	0.002	0.0446766158074	0.0	1.0
snp_PA14_15540,trbL_1315176	0.002	0.0446766158074	1.0	0.0
snp_PA14_10110_867975	0.002	0.0446766158074	1.0	0.0
snp_PA14_15520,trbJ_1314059	0.002	0.0446766158074	1.0	0.0
snp_PA14_33690,pvdE_2990191	0.002	0.0446766158074	1.0	5.0
snp_PA14_15520,trbJ_1313519	0.002	0.0446766158074	1.0	0.0
snp_PA14_10110_867547	0.002	0.0446766158074	1.0	0.0
snp_PA14_10110_868228	0.002	0.0446766158074	1.0	0.0
gene_pa_group_20987	0.002	0.0446766158074	1.0	1.0
snp_PA14_15520,trbJ_1313949	0.002	0.0446766158074	1.0	0.0
snp_PA14_15540,trbL_1314792	0.002	0.0446766158074	1.0	0.0
snp_PA14_10110_867553	0.002	0.0446766158074	1.0	0.0
snp_PA14_10110_867982	0.002	0.0446766158074	1.0	0.0
snp_PA14_30910,trbE_2686175	0.002	0.0446766158074	1.0	2.0
snp_PA14_35080,arsH_3123564	0.002	0.0446766158074	0.0	1.0
snp_PA14_02410_217918	0.002	0.0446766158074	1.0	1.0
snp_PA14_10110_867607	0.002	0.0446766158074	1.0	0.0
gene_pa_group_15954	0.002	0.0446766158074	1.0	0.0
snp_PA14_31190_2711475	0.002	0.0446766158074	1.0	0.0
snp_PA14_10120_869342	0.002	0.0446766158074	1.0	0.0
snp_PA14_30950_2688430	0.002	0.0446766158074	1.0	0.0
snp_PA14_30900,trbJ_2683345	0.002	0.0446766158074	1.0	0.0
snp_PA14_31160_2709139	0.002	0.0446766158074	1.0	3.0
snp_PA14_15540,trbL_1314817	0.002	0.0446766158074	1.0	0.0
snp_PA14_31180_2709951	0.002	0.0446766158074	1.0	0.0
gene_pa_group_21486	0.002	0.0446766158074	1.0	0.0
snp_PA14_10110_867562	0.002	0.0446766158074	1.0	0.0
