feature	score	std	#I-out-of-5	#O-out-of-364
snp_PA14_32580_2829569	0.00327322029267	0.0423336667517	4.0	2.0
snp_PA14_32580_2829103	0.00321014104937	0.0367110355315	4.0	5.0
snp_PA14_32570_2828200	0.00304695581698	0.0416981597374	4.0	4.0
snp_PA14_32610,dsbG_2832777	0.00304638563668	0.0419807053353	4.0	4.0
snp_PA14_32590,dipZ2_2830548	0.00282035848172	0.0367662476113	4.0	5.0
snp_PA14_20500_1760579	0.00281608402586	0.0386395826031	1.0	1.0
snp_PA14_19650_1696416	0.00280644866133	0.0330285888105	1.0	1.0
snp_PA14_31180_2709875	0.00272877775526	0.0353530980508	4.0	4.0
snp_PA14_59200_5272099	0.00271713695877	0.0405326425392	4.0	5.0
snp_PA14_32580_2829416	0.00269032419389	0.0431850738093	4.0	4.0
gene_pa_group_6584	0.00266175732113	0.0374177594552	3.0	3.0
snp_PA14_32580_2829571	0.0025868159238	0.0429933952763	4.0	2.0
gene_pa_group_14975	0.00249019117071	0.0333141250966	1.0	1.0
snp_PA14_32580_2829487	0.00242207460012	0.0325321973338	4.0	3.0
snp_PA14_52850_4685949	0.00236449588528	0.0329194175162	1.0	1.0
snp_PA14_63160,pmrB_5636687	0.00235753911011	0.0287457819685	4.0	114.0
snp_PA14_51630_4588961	0.00232148337023	0.0304711250432	1.0	0.0
snp_PA14_32570_2828705	0.0022791451333	0.0328020149376	4.0	5.0
gene_pa_group_20366	0.00226963909445	0.0269867197111	4.0	9.0
snp_PA14_55650,sbcC_4962404	0.00216150273634	0.0342463849374	4.0	8.0
snp_PA14_38440,gnyD_3428044	0.00212196094047	0.0285526917869	4.0	5.0
snp_PA14_61390_5479152	0.00206149774117	0.0330404726708	4.0	5.0
gene_pa_group_1049	0.00204481009228	0.0383143519935	5.0	29.0
gene_pa_group_21711	0.00200548013196	0.0318768926005	4.0	4.0
snp_PA14_47000_4187967	0.002	0.0446766158074	1.0	1.0
gene_pa_group_21807	0.00199490156985	0.0290842799663	4.0	4.0
gene_pa_group_22834	0.00196243117324	0.0294012931323	1.0	1.0
snp_PA14_32580_2829493	0.0019598865701	0.0329538505895	4.0	3.0
snp_PA14_60140_5358646	0.001921875	0.0393681875246	2.0	17.0
snp_PA14_15480,merR_1311420	0.00190864179834	0.0387158711852	2.0	20.0
snp_PA14_31180_2709975	0.00184974866976	0.0297826709623	3.0	1.0
gene_pa_group_4505	0.0018225219721	0.0235306616114	4.0	5.0
snp_PA14_61200_5460719	0.00180658773818	0.0248895527248	3.0	164.0
snp_PA14_30910,trbE_2684018	0.00180475592773	0.0307746025156	4.0	6.0
snp_PA14_32540_2826847	0.00179192452252	0.0297998648604	1.0	0.0
snp_PA14_08300,JF1_711250	0.00178260869565	0.0398204619153	1.0	73.0
snp_PA14_60020_5344521	0.00177446632304	0.0234699745158	5.0	121.0
snp_PA14_03300_299687	0.00173631184273	0.0310435679816	1.0	1.0
snp_PA14_46260_4115193	0.00172601783462	0.0275135785421	4.0	4.0
snp_PA14_32590,dipZ2_2830620	0.00172245050529	0.0271831382408	4.0	5.0
snp_PA14_31080_2703902	0.00171257153433	0.0270316417964	4.0	4.0
snp_PA14_71880_6406479	0.0017105345352	0.0269987563326	4.0	8.0
snp_PA14_59540_5298591	0.00170193208431	0.0261118720251	4.0	76.0
gene_pa_group_14851	0.00170118965151	0.0287720766208	4.0	4.0
snp_PA14_31200_2713287	0.00169836512262	0.0290848855385	0.0	2.0
snp_PA14_52760,aotO_4676271	0.00169424442757	0.0336995596994	4.0	8.0
snp_PA14_18010,glpK_1546511	0.00168860852356	0.0234310557008	4.0	6.0
snp_PA14_32580_2829490	0.00166245158168	0.0356716362409	4.0	3.0
snp_PA14_30970,bphR_2691157	0.00165754561746	0.0266758153329	1.0	80.0
snp_PA14_11150_971419	0.00165428710867	0.022461992846	3.0	4.0
snp_PA14_23970,xcpQ_2082352	0.00165161452633	0.0261635811063	1.0	65.0
snp_PA14_03860_347884	0.00164222377524	0.0265561012535	4.0	4.0
gene_pa_greB_1	0.0016294099254	0.0283642629877	4.0	6.0
snp_PA14_42340,pscD_3773006	0.0016143397733	0.026403393292	4.0	4.0
snp_PA14_48910_4348251	0.00159179077588	0.0303918216167	0.0	43.0
snp_PA14_01890,pcaQ_173469	0.00158958371174	0.0257830790496	4.0	8.0
