feature	score	p-value	#I-out-of-14	#O-out-of-355
gene_pa_group_15211	89.2245937161	3.5244015286e-21	7.0	6.0
gene_pa_group_12448	81.888028169	1.44019029942e-19	7.0	7.0
gene_pa_group_16354	81.888028169	1.44019029942e-19	7.0	7.0
gene_pa_group_11101	79.5507444668	4.69997674484e-19	4.0	1.0
gene_pa_group_23165	79.5507444668	4.69997674484e-19	4.0	1.0
gene_pa_inaZ_1	70.1897384306	5.38659176261e-17	6.0	6.0
snp_PA14_36740_3276283	64.9786720322	7.57131228276e-16	4.0	2.0
snp_PA14_60490_5392494	64.9786720322	7.57131228276e-16	4.0	2.0
snp_PA14_19290,srmB_1663548	64.9786720322	7.57131228276e-16	4.0	2.0
snp_PA14_34000_3024291	64.9786720322	7.57131228276e-16	4.0	2.0
snp_PA14_45960,lasR_4086003	64.9786720322	7.57131228276e-16	4.0	2.0
snp_PA14_02220_200246	64.9786720322	7.57131228276e-16	4.0	2.0
gene_pa_group_10877	63.9357600146	1.28543083074e-15	8.0	14.0
gene_pa_group_13242	60.7373239437	6.52217441351e-15	7.0	11.0
gene_pa_group_6842	60.7373239437	6.52217441351e-15	7.0	11.0
snp_PA14_69130,glpT_6165753	58.5272204657	2.00497683838e-14	6.0	8.0
gene_pa_group_18028	58.4914486922	2.0417646011e-14	5.0	5.0
gene_pa_oatA_3	56.8515196442	4.69990661736e-14	7.0	12.0
gene_pa_group_1089	56.8515196442	4.69990661736e-14	7.0	12.0
gene_pa_group_22557	56.8515196442	4.69990661736e-14	7.0	12.0
gene_pa_group_18454	56.8515196442	4.69990661736e-14	7.0	12.0
snp_PA14_30570,potF_2646966	55.5634305835	9.04914630536e-14	0.0	1.0
snp_PA14_05390,chpA_468921	55.5634305835	9.04914630536e-14	3.0	1.0
snp_PA14_42890,stp1_3811554	55.5634305835	9.04914630536e-14	3.0	1.0
snp_PA14_56790_5059691	55.5634305835	9.04914630536e-14	0.0	2.0
snp_PA14_12910_1107240	55.5634305835	9.04914630536e-14	3.0	1.0
snp_PA14_61040,katB_5443754	55.5634305835	9.04914630536e-14	3.0	1.0
snp_PA14_17400,adhC_1493210	55.5634305835	9.04914630536e-14	3.0	1.0
