feature	score	std	#I-out-of-5	#O-out-of-364
snp_PA14_56040_5004607	0.00506299547268	0.0653770617479	1.0	0.0
snp_PA14_25900_2259285	0.00358169774316	0.0477066469055	2.0	0.0
snp_PA14_63780_5685781	0.00347317208789	0.0503526599523	1.0	0.0
snp_PA14_12630_1084555	0.00345771447768	0.0448222150793	2.0	0.0
snp_PA14_15030,leuA_1274497	0.00332970027248	0.0536000420094	1.0	0.0
snp_PA14_11050,moaF_955852	0.00307467716826	0.0479265874015	0.0	1.0
snp_PA14_05390,chpA_474610	0.0029999777263	0.0499096970557	1.0	0.0
snp_PA14_59540_5299091	0.00299180327869	0.0498285659532	1.0	0.0
snp_PA14_67210_5999291	0.00297199417086	0.0472693003787	1.0	0.0
snp_PA14_43400,kdpA_3865939	0.00287398012879	0.037058586496	1.0	0.0
snp_PA14_33360_2936567	0.00274250122839	0.0323053311872	1.0	0.0
snp_PA14_31200_2713710	0.00272987171742	0.0328083203249	1.0	1.0
snp_PA14_57220,secA_5097909	0.00267841597978	0.0350089770013	1.0	0.0
snp_PA14_18630,eprS_1601401	0.00259179725811	0.0358665814982	1.0	0.0
snp_PA14_31190_2711796	0.00242911763342	0.0336280140955	1.0	25.0
gene_pa_btr_2	0.00238523552464	0.0388410721859	4.0	363.0
snp_PA14_66320_5913451	0.00235686066177	0.0325275521273	1.0	0.0
snp_PA14_38410,amrB_3425150	0.00225199890624	0.045018665299	1.0	1.0
snp_PA14_33450,treA_2943751	0.00218799303167	0.0346688706388	1.0	1.0
snp_PA14_48410_4305146	0.00217437203066	0.0244329564144	1.0	0.0
snp_PA14_55650,sbcC_4961015	0.00216025821658	0.0242646753296	1.0	0.0
snp_PA14_34830_3096380	0.00212667087011	0.0362391092544	2.0	0.0
snp_PA14_10820_935463	0.0021262241786	0.0302652337923	0.0	12.0
snp_PA14_12470_1074178	0.00205281366222	0.0271237130797	2.0	1.0
snp_PA14_39390_3506034	0.002	0.0446766158074	1.0	0.0
snp_PA14_33650,pvdD_2979886	0.002	0.0446766158074	1.0	0.0
gene_pa_group_19457	0.002	0.0446766158074	1.0	1.0
snp_PA14_42250,pscL_3769109	0.002	0.0446766158074	1.0	0.0
snp_PA14_59610_5304873	0.002	0.0446766158074	1.0	0.0
snp_PA14_18520,algK_1590592	0.002	0.0446766158074	1.0	0.0
snp_PA14_08430_721511	0.00199828038262	0.0263688786894	1.0	0.0
snp_PA14_45870_4076045	0.00198360655738	0.0313007835148	1.0	0.0
snp_PA14_54790_4855912	0.00196627017757	0.0227118494593	1.0	0.0
snp_PA14_20230,nosR_1744365	0.00193457227029	0.0326074210006	1.0	0.0
gene_pa_group_3201	0.00192731145433	0.0261873706321	1.0	1.0
snp_PA14_01750_160045	0.00187173913043	0.041811485011	1.0	6.0
snp_PA14_12630_1082975	0.00187173913043	0.041811485011	1.0	6.0
snp_PA14_25060_2192253	0.00186659111674	0.030637699582	1.0	0.0
snp_PA14_00340_30941	0.00180532026804	0.0250169951816	1.0	0.0
snp_PA14_34230_3044281	0.00179670635661	0.0285142803939	1.0	0.0
snp_PA14_38220_3410892	0.00179074309916	0.0284406278925	1.0	0.0
snp_PA14_51550_4584259	0.00177994481736	0.0306751844202	0.0	1.0
snp_PA14_50570_4492564	0.00176638958231	0.0295493929566	1.0	0.0
snp_PA14_38990_3473770	0.00174303259329	0.0389363987551	1.0	55.0
snp_PA14_17810_1531100	0.00171894409938	0.0383983025612	1.0	67.0
snp_PA14_33330_2930623	0.00171393442623	0.0382863949398	2.0	66.0
snp_PA14_60130_5356287	0.00170053453641	0.0268732230477	0.0	1.0
snp_PA14_01600,mmsA_146365	0.00168209671669	0.0270642100745	1.0	1.0
snp_PA14_55600_4947607	0.00167942219402	0.0218410893169	1.0	0.0
snp_PA14_10010_860725	0.00166576078731	0.0306226220812	1.0	0.0
snp_PA14_12820_1100955	0.00166208791209	0.0371282315432	1.0	0.0
snp_PA14_29110,cysK_2518573	0.00166120720294	0.0267211767894	1.0	0.0
snp_PA14_41510,nasA_3703151	0.00164754098361	0.0265352303427	1.0	0.0
snp_PA14_13320_1144387	0.00164471533028	0.0221999557808	1.0	0.0
snp_PA14_34810,mxaA_3093949	0.00164393249743	0.0224650887081	1.0	0.0
snp_PA14_28380_2451965	0.00163249996352	0.0228335182244	1.0	0.0
gene_pa_group_12789	0.00160802626268	0.0235252381701	1.0	1.0
snp_PA14_00570_59687	0.00159037182755	0.0218275220948	1.0	0.0
snp_PA14_71670_6384537	0.00157073728736	0.020659110745	0.0	0.0
snp_PA14_14130_1209751	0.00156710296415	0.0256354853249	1.0	0.0
snp_PA14_49020_4353301	0.0015445050033	0.0246155557859	1.0	2.0
snp_PA14_01600,mmsA_146319	0.00153784735812	0.0268657429998	1.0	0.0
snp_PA14_01600,mmsA_146213	0.00153639891846	0.0258297124386	1.0	1.0
snp_PA14_71680_6385511	0.00152695614073	0.0284139473122	1.0	0.0
snp_PA14_33010,glyA2_2890131	0.00151201341032	0.0337758211142	1.0	24.0
snp_PA14_30910,trbE_2685716	0.00150407608696	0.033598514741	2.0	136.0
snp_PA14_00560,exoT_57737	0.00150407608696	0.033598514741	1.0	106.0
snp_PA14_00150_16597	0.00150407608696	0.033598514741	4.0	239.0
gene_pa_arsC_4	0.00150139900619	0.0204297531348	1.0	1.0
snp_PA14_17890_1536219	0.00150114004872	0.0198352212748	1.0	0.0
snp_PA14_45540,motD_4052508	0.00149886820343	0.0261061687929	1.0	0.0
snp_PA14_39610_3526944	0.00149864130435	0.0249688890705	1.0	0.0
snp_PA14_02790,pcaF_248096	0.00149590163934	0.0334159114133	1.0	0.0
snp_PA14_72200,prfH_6432341	0.00149590163934	0.0334159114133	1.0	0.0
snp_PA14_58560,piuB_5214813	0.00149590163934	0.0334159114133	1.0	1.0
snp_PA14_31110_2706402	0.0014931769044	0.0248324358767	1.0	0.0
snp_PA14_39750_3541464	0.00149315450931	0.0248049166426	1.0	0.0
snp_PA14_12200,holA_1054349	0.00149042977436	0.0247776044442	2.0	0.0
snp_PA14_48530_4315215	0.00146809017656	0.0232536099107	1.0	0.0
snp_PA14_33650,pvdD_2982250	0.00146008734276	0.0231269020843	1.0	0.0
gene_pa_group_17961	0.00145590592843	0.0237605506643	1.0	3.0
snp_PA14_59580_5302574	0.00145211368527	0.0189920536245	2.0	12.0
snp_PA14_30600_2651510	0.00140165386071	0.0240224836765	1.0	0.0
snp_PA14_09700,pqsL_834860	0.00140051826317	0.0240806539669	1.0	0.0
snp_PA14_48630_4325341	0.00139893397036	0.0239660441866	1.0	0.0
snp_PA14_40570_3623098	0.0013874554526	0.0238365719124	1.0	0.0
snp_PA14_04790_424177	0.00136246153846	0.0304350853531	1.0	2.0
snp_PA14_38260_3413271	0.00135185827562	0.0220132628037	1.0	0.0
snp_PA14_60370,ileS_5381408	0.00134059945504	0.0299467234022	0.0	1.0
snp_PA14_59580_5302310	0.00133975957778	0.0175319662497	0.0	1.0
snp_PA14_29640,fhp_2569012	0.00133695652174	0.0298653464365	1.0	0.0
snp_PA14_49910_4437615	0.00133695652174	0.0298653464365	1.0	0.0
snp_PA14_30130_2609984	0.00133695652174	0.0298653464365	1.0	0.0
snp_PA14_63100_5632355	0.00133695652174	0.0298653464365	1.0	0.0
snp_PA14_61200_5460341	0.001336936615	0.0298649017536	1.0	1.0
snp_PA14_30570,potF_2647025	0.0013297153666	0.0233914731992	1.0	0.0
snp_PA14_00510_45077	0.00132970027248	0.0297032541063	1.0	0.0
snp_PA14_11900_1030769	0.00132970027248	0.0297032541063	1.0	0.0
snp_PA14_44360,ccoP_3950244	0.00132970027248	0.0297032541063	1.0	0.0
snp_PA14_39410_3506889	0.00132970027248	0.0297032541063	1.0	0.0
