feature	score	std	#I-out-of-8	#O-out-of-361
snp_PA14_10820_935921	0.00240090345077	0.0367965015081	2.0	0.0
snp_PA14_53490_4742981	0.00226629399942	0.0304440857835	1.0	1.0
snp_PA14_39640,cobN_3530029	0.002	0.0446766158074	1.0	0.0
snp_PA14_56130_5012078	0.002	0.0446766158074	0.0	3.0
snp_PA14_36530_3250367	0.00198909600482	0.0233064555695	1.0	0.0
snp_PA14_58910_5251580	0.0019609689213	0.0235286232801	1.0	0.0
snp_PA14_51630_4588368	0.00194249877519	0.0263981916044	1.0	0.0
snp_PA14_07280,yhiN_626686	0.00177111634817	0.0258586056072	1.0	1.0
snp_PA14_15230,xseA_1290841	0.00176735187248	0.0253406826384	1.0	0.0
snp_PA14_09990_860194	0.00168356903644	0.0247570952626	1.0	0.0
snp_PA14_43200_3849276	0.00160998766304	0.0359644001381	2.0	2.0
snp_PA14_11460,thiL_993745	0.00158264865854	0.0240892159629	1.0	0.0
snp_PA14_33910_3015404	0.00155299800745	0.021553070082	1.0	0.0
snp_PA14_49630_4416232	0.00155185463872	0.0244995583084	1.0	1.0
snp_PA14_28810_2484147	0.00154648524391	0.0310759495577	1.0	1.0
snp_PA14_32610,dsbG_2832867	0.00153784735812	0.0268657429998	1.0	0.0
snp_PA14_52180,relA_4628365	0.00151286474341	0.021466172416	1.0	0.0
snp_PA14_51560_4585013	0.00150804557635	0.0285814375269	1.0	0.0
snp_PA14_15740,purL_1340460	0.00150702961949	0.019894989737	1.0	0.0
snp_PA14_62330,phuS_5560028	0.00148492796747	0.0247780131897	1.0	1.0
snp_PA14_31850_2771530	0.00148273972603	0.033121896541	2.0	93.0
snp_PA14_33280,pvdL_2924571	0.0014608339273	0.0231498183914	1.0	0.0
snp_PA14_18630,eprS_1601431	0.00144183400066	0.0227579414625	2.0	1.0
snp_PA14_24180_2099175	0.0014048535731	0.0241160034745	1.0	0.0
snp_PA14_32670_2838152	0.00139672422412	0.0239475741586	1.0	0.0
snp_PA14_30970,bphR_2691942	0.00138967846431	0.0158747887759	1.0	0.0
snp_PA14_10820_935760	0.00138939813544	0.0188625931299	2.0	0.0
snp_PA14_26240,hisJ_2290105	0.00136022043527	0.018857783587	1.0	0.0
snp_PA14_48880,intT_4345297	0.00135188758314	0.0158362157493	1.0	0.0
snp_PA14_33560_2953548	0.00135093277572	0.0224736833003	1.0	1.0
snp_PA14_67200_5998554	0.00134613559334	0.0188814494317	1.0	3.0
snp_PA14_59580_5302121	0.00134463693737	0.0178389716849	1.0	0.0
snp_PA14_53570_4750935	0.00133323313889	0.0210380641142	1.0	1.0
snp_PA14_15435_1307612	0.00132970027248	0.0297032541063	1.0	0.0
snp_PA14_31920,opmB_2780506	0.00132970027248	0.0297032541063	1.0	1.0
snp_PA14_60140_5358523	0.00132970027248	0.0297032541063	1.0	8.0
snp_PA14_56130_5012378	0.00132785615644	0.0233781829525	1.0	0.0
snp_PA14_11120,rcsB_966887	0.00131632283579	0.0177566476193	1.0	0.0
snp_PA14_59580_5302978	0.00131603796859	0.0177180172019	1.0	1.0
snp_PA14_31840_2769293	0.00130476603985	0.0221316948641	1.0	1.0
snp_PA14_20030,hasD_1726446	0.00130201846689	0.0152371219894	1.0	0.0
snp_PA14_03300_299062	0.00129792964748	0.0209399821879	2.0	2.0
snp_PA14_41190,ppiD_3673902	0.00128771499965	0.0231905924405	1.0	0.0
snp_PA14_59580_5302994	0.00127848602877	0.0166722646278	1.0	1.0
snp_PA14_48350_4302205	0.00126280024885	0.0177198764198	1.0	0.0
snp_PA14_03170_279792	0.00124178445696	0.0195864184008	0.0	2.0
snp_PA14_00730_72048	0.00123758039727	0.0195315606989	2.0	1.0
snp_PA14_45700_4065260	0.00122922090041	0.019448423434	1.0	0.0
snp_PA14_59350,pilV2_5286915	0.00121863615443	0.016309179202	1.0	0.0
snp_PA14_51550_4584312	0.00121019689742	0.0161095644337	1.0	0.0
gene_pa_group_6971	0.00120109528239	0.0160129612404	1.0	1.0
snp_PA14_59580_5302632	0.00119971855094	0.0213800034474	1.0	0.0
snp_PA14_59580_5302153	0.00119675074694	0.0155000371148	1.0	0.0
snp_PA14_10820_935758	0.00119344262295	0.0266594887769	2.0	0.0
snp_PA14_44100_3925700	0.00119344262295	0.0266594887769	1.0	0.0
snp_PA14_05920_524712	0.00119344262295	0.0266594887769	1.0	1.0
snp_PA14_63530,selB_5664610	0.00118234361281	0.0236515371319	1.0	5.0
snp_PA14_59440_5292504	0.00117572140081	0.0191642763133	1.0	0.0
snp_PA14_11100,cupB5_964626	0.00117414155721	0.0152232167087	1.0	0.0
snp_PA14_68440_6105291	0.00117147448997	0.0131924263084	1.0	0.0
snp_PA14_55400_4923813	0.00116439470889	0.0185508501212	1.0	0.0
gene_pa_group_3464	0.00115858319816	0.0157315674725	1.0	0.0
snp_PA14_09440,phzE1_810127	0.00115836430141	0.0195422553443	1.0	0.0
gene_pa_group_4627	0.0011570549431	0.0184205504622	1.0	0.0
snp_PA14_43790_3899568	0.00114027114958	0.0192771011345	2.0	7.0
snp_PA14_07450_638991	0.00113346379648	0.0253196632834	1.0	1.0
snp_PA14_15790_1347343	0.00112485561143	0.0127881872595	1.0	0.0
snp_PA14_37340_3324074	0.00112195325254	0.0159696966716	1.0	1.0
snp_PA14_68730,gshA_6128885	0.0010989010989	0.024547591103	1.0	0.0
snp_PA14_21490_1864633	0.0010989010989	0.024547591103	1.0	0.0
snp_PA14_31690_2755650	0.00108391223095	0.0135535553742	1.0	0.0
snp_PA14_12700_1089624	0.00106741783319	0.017333010577	1.0	1.0
snp_PA14_02830,pcaB_250074	0.0010608212099	0.0167724324294	1.0	1.0
snp_PA14_13650_1173236	0.00106064096533	0.0141374545206	1.0	1.0
snp_PA14_48160_4288033	0.00105938267745	0.0172126436332	1.0	0.0
snp_PA14_00680_68930	0.00104518135108	0.0144532112246	1.0	0.0
gene_pa_mrkD	0.00104315057578	0.0178480982503	1.0	0.0
snp_PA14_60950,cstA_5436465	0.00103622648303	0.0163586461881	1.0	0.0
snp_PA14_27100,lipA_2354461	0.00103417636624	0.0163385698827	1.0	0.0
snp_PA14_16510_1415232	0.00103153894094	0.0193696118275	1.0	0.0
snp_PA14_15080_1279053	0.00101787853648	0.0114503873068	1.0	0.0
snp_PA14_38380,amrR_3421092	0.0010173500424	0.0134122721419	1.0	1.0
snp_PA14_25980,aroF_2269789	0.00101411939559	0.0167119368325	1.0	0.0
snp_PA14_32750_2844864	0.00101059814929	0.0225750526258	2.0	1.0
snp_PA14_08270_706941	0.00100544959128	0.0224600425517	1.0	0.0
snp_PA14_15460,merA_1310268	0.0010027173913	0.0223990098273	1.0	0.0
snp_PA14_51930,helX_4611469	0.00100269493487	0.0223985081885	1.0	0.0
snp_PA14_59570_5301552	0.000999045492234	0.0129317390443	1.0	2.0
snp_PA14_60870,morA_5431781	0.000998466431527	0.0131938060731	1.0	0.0
snp_PA14_68700,ompR_6125188	0.000997282608696	0.02227760598	1.0	0.0
snp_PA14_50830_4517344	0.000997282608696	0.02227760598	1.0	0.0
snp_PA14_42450,popB_3779988	0.000995867616881	0.0157146544651	1.0	0.0
snp_PA14_15450,merD_1308638	0.000995461059787	0.0165191383382	1.0	0.0
snp_PA14_58900_5250045	0.000994550408719	0.0222165732557	1.0	0.0
snp_PA14_35390,pvcD_3146993	0.000994550408719	0.0222165732557	1.0	0.0
snp_PA14_69510_6198627	0.000993172628375	0.0174568653208	1.0	0.0
snp_PA14_12860_1104128	0.000992646252536	0.0165271587048	1.0	1.0
snp_PA14_39810_3547294	0.000992134958696	0.015753069101	1.0	0.0
snp_PA14_71470,soxB_6368983	0.000991803278689	0.0221552070192	1.0	0.0
snp_PA14_10820_935774	0.000991803278689	0.0221552070192	2.0	0.0
