feature	score	std	#I-out-of-1	#O-out-of-368
snp_PA14_03020,aroE_266917	0.006	0.0772269383052	1.0	0.0
snp_PA14_52130_4623036	0.006	0.0772269383052	1.0	0.0
gene_pa_group_2974	0.004	0.0631189353522	1.0	0.0
snp_PA14_60320,pilE_5376995	0.004	0.0631189353522	1.0	0.0
snp_PA14_09520,mexI_817894	0.004	0.0631189353522	1.0	0.0
snp_PA14_09530,mexH_820459	0.004	0.0631189353522	1.0	0.0
snp_PA14_00790,prlC_77270	0.004	0.0631189353522	1.0	0.0
snp_PA14_06480_568963	0.004	0.0631189353522	1.0	0.0
gene_pa_group_20843	0.004	0.0631189353522	1.0	1.0
snp_PA14_34600,gapB_3074000	0.004	0.0631189353522	1.0	0.0
snp_PA14_65370,amiB_5823183	0.004	0.0631189353522	1.0	0.0
snp_PA14_43640,gpsA_3884106	0.004	0.0631189353522	1.0	1.0
snp_PA14_06210_548693	0.004	0.0631189353522	1.0	0.0
snp_PA14_72750_6479666	0.004	0.0631189353522	1.0	0.0
snp_PA14_10630,hpcC_916000	0.004	0.0631189353522	1.0	0.0
snp_PA14_64350,ureA_5734461	0.004	0.0631189353522	1.0	0.0
snp_PA14_20010,hasR_1722387	0.004	0.0631189353522	1.0	0.0
snp_PA14_60870,morA_5431033	0.004	0.0631189353522	1.0	0.0
snp_PA14_40260_3592768	0.004	0.0631189353522	1.0	0.0
snp_PA14_05220_456047	0.004	0.0631189353522	1.0	0.0
snp_PA14_58780,coaE_5238148	0.00366208791209	0.0580332424209	1.0	1.0
snp_PA14_24620_2153006	0.00350407608696	0.0558466103578	1.0	0.0
snp_PA14_57140_5090445	0.00332970027248	0.0536000420094	1.0	1.0
snp_PA14_59310,pilR2_5283894	0.00326024590164	0.0527587022486	1.0	0.0
snp_PA14_10680_920747	0.00250409836066	0.0460520039739	1.0	0.0
snp_PA14_06240_551371	0.002	0.0446766158074	1.0	1.0
snp_PA14_68350,arcC_6097146	0.002	0.0446766158074	1.0	1.0
snp_PA14_39990_3564197	0.002	0.0446766158074	1.0	0.0
snp_PA14_43850,htpG_3905032	0.002	0.0446766158074	1.0	0.0
snp_PA14_17150_1472088	0.002	0.0446766158074	1.0	1.0
snp_PA14_35670,pslG_3170080	0.002	0.0446766158074	1.0	0.0
snp_PA14_09780_842967	0.002	0.0446766158074	1.0	0.0
snp_PA14_42220_3764230	0.002	0.0446766158074	1.0	0.0
snp_PA14_09400,phzS_806445	0.002	0.0446766158074	1.0	0.0
snp_PA14_01250,ychM_123988	0.002	0.0446766158074	1.0	1.0
snp_PA14_64710_5765698	0.002	0.0446766158074	1.0	1.0
snp_PA14_02790,pcaF_247905	0.002	0.0446766158074	1.0	1.0
snp_PA14_04820_426153	0.002	0.0446766158074	1.0	1.0
snp_PA14_43280,selD_3855820	0.002	0.0446766158074	1.0	1.0
snp_PA14_45190_4030983	0.002	0.0446766158074	1.0	0.0
gene_pa_group_1462	0.002	0.0446766158074	1.0	0.0
snp_PA14_70070_6249534	0.002	0.0446766158074	1.0	0.0
snp_PA14_24180_2098628	0.002	0.0446766158074	1.0	0.0
snp_PA14_21820_1897432	0.002	0.0446766158074	1.0	1.0
snp_PA14_67230_6003314	0.002	0.0446766158074	1.0	1.0
snp_PA14_09680_831122	0.002	0.0446766158074	1.0	0.0
snp_PA14_44740,xdhB_3988620	0.002	0.0446766158074	1.0	0.0
snp_PA14_47800,btuB_4251783	0.002	0.0446766158074	1.0	0.0
snp_PA14_52760,aotO_4676746	0.002	0.0446766158074	1.0	0.0
snp_PA14_34000_3024118	0.002	0.0446766158074	1.0	2.0
snp_PA14_47720,cobC_4246397	0.002	0.0446766158074	1.0	0.0
snp_PA14_59310,pilR2_5283916	0.002	0.0446766158074	1.0	0.0
snp_PA14_18720,motY_1611421	0.002	0.0446766158074	1.0	0.0
snp_PA14_31330_2724565	0.002	0.0446766158074	1.0	0.0
snp_PA14_52260,lemA_4638376	0.002	0.0446766158074	1.0	1.0
snp_PA14_39720_3539157	0.002	0.0446766158074	1.0	0.0
snp_PA14_35990_3203124	0.002	0.0446766158074	1.0	0.0
snp_PA14_07690,glpE_661883	0.002	0.0446766158074	1.0	0.0
snp_PA14_26700_2326537	0.002	0.0446766158074	1.0	0.0
snp_PA14_72880,fabG_6490977	0.002	0.0446766158074	1.0	1.0
snp_PA14_00080_8741	0.002	0.0446766158074	1.0	1.0
snp_PA14_00080_8929	0.002	0.0446766158074	1.0	1.0
snp_PA14_38410,amrB_3426010	0.002	0.0446766158074	1.0	0.0
snp_PA14_28110_2435178	0.002	0.0446766158074	1.0	1.0
snp_PA14_52210,cysM_4630659	0.002	0.0446766158074	1.0	1.0
gene_pa_neo	0.002	0.0446766158074	0.0	366.0
gene_pa_group_17008	0.002	0.0446766158074	0.0	368.0
snp_PA14_06250_552186	0.002	0.0446766158074	1.0	1.0
