feature	score	p-value	#I-out-of-7	#O-out-of-362
snp_PA14_27450_2383288	103.428571429	2.69953435485e-24	2.0	0.0
snp_PA14_06950_602109	103.428571429	2.69953435485e-24	2.0	0.0
gene_pa_group_20461	103.428571429	2.69953435485e-24	2.0	0.0
gene_pa_group_15378	103.428571429	2.69953435485e-24	2.0	0.0
gene_pa_group_16134	103.428571429	2.69953435485e-24	2.0	0.0
gene_pa_group_22657	103.428571429	2.69953435485e-24	2.0	0.0
snp_PA14_08260_705846	103.428571429	2.69953435485e-24	2.0	0.0
gene_pa_group_16620	103.428571429	2.69953435485e-24	2.0	0.0
snp_PA14_67230_6003663	103.428571429	2.69953435485e-24	2.0	0.0
gene_pa_group_12992	103.428571429	2.69953435485e-24	2.0	0.0
snp_PA14_22870_1984894	103.428571429	2.69953435485e-24	2.0	0.0
snp_PA14_08260_705847	103.428571429	2.69953435485e-24	2.0	0.0
gene_pa_group_18328	103.428571429	2.69953435485e-24	2.0	0.0
gene_pa_group_18826	103.428571429	2.69953435485e-24	2.0	0.0
gene_pa_group_15686	103.428571429	2.69953435485e-24	2.0	0.0
snp_PA14_59530_5295660	103.428571429	2.69953435485e-24	2.0	0.0
gene_pa_group_23486	103.428571429	2.69953435485e-24	2.0	0.0
gene_pa_group_16114	103.428571429	2.69953435485e-24	2.0	0.0
snp_PA14_35470_3153976	103.428571429	2.69953435485e-24	2.0	0.0
gene_pa_group_16724	103.428571429	2.69953435485e-24	2.0	0.0
snp_PA14_71110_6335532	103.428571429	2.69953435485e-24	2.0	0.0
snp_PA14_60130_5356182	103.428571429	2.69953435485e-24	2.0	0.0
gene_pa_group_21365	103.428571429	2.69953435485e-24	2.0	0.0
snp_PA14_17570_1508728	103.428571429	2.69953435485e-24	2.0	0.0
snp_PA14_08050_692346	103.428571429	2.69953435485e-24	2.0	0.0
snp_PA14_03300_299511	103.428571429	2.69953435485e-24	0.0	1.0
gene_pa_group_21709	103.428571429	2.69953435485e-24	2.0	0.0
gene_pa_group_13863	103.428571429	2.69953435485e-24	2.0	0.0
snp_PA14_50110,fliH_4454102	103.428571429	2.69953435485e-24	2.0	0.0
snp_PA14_24150_2094977	103.428571429	2.69953435485e-24	2.0	0.0
gene_pa_group_18558	103.428571429	2.69953435485e-24	2.0	0.0
gene_pa_dnaG_1	103.428571429	2.69953435485e-24	2.0	0.0
gene_pa_group_21385	103.428571429	2.69953435485e-24	2.0	0.0
snp_PA14_58230_5181876	103.428571429	2.69953435485e-24	2.0	0.0
snp_PA14_54180_4808449	103.428571429	2.69953435485e-24	2.0	0.0
gene_pa_group_14716	103.428571429	2.69953435485e-24	2.0	0.0
snp_PA14_69130,glpT_6165759	103.428571429	2.69953435485e-24	2.0	0.0
snp_PA14_61040,katB_5443227	103.428571429	2.69953435485e-24	2.0	0.0
gene_pa_group_15247	103.428571429	2.69953435485e-24	2.0	0.0
gene_pa_group_18285	103.428571429	2.69953435485e-24	2.0	0.0
gene_pa_group_22218	103.428571429	2.69953435485e-24	2.0	0.0
gene_pa_group_11279	103.428571429	2.69953435485e-24	2.0	0.0
gene_pa_group_13728	103.428571429	2.69953435485e-24	2.0	0.0
gene_pa_group_16358	103.428571429	2.69953435485e-24	2.0	0.0
gene_pa_group_23907	103.428571429	2.69953435485e-24	2.0	0.0
snp_PA14_08010,gpV_689220	78.0124704025	1.02392087366e-18	4.0	6.0
gene_pa_group_19957	67.6254932912	1.97694783342e-16	2.0	1.0
snp_PA14_60000_5343528	67.6254932912	1.97694783342e-16	2.0	1.0
snp_PA14_36540_3251315	67.6254932912	1.97694783342e-16	2.0	1.0
snp_PA14_60130_5356718	67.6254932912	1.97694783342e-16	2.0	1.0
gene_pa_group_13836	67.6254932912	1.97694783342e-16	2.0	1.0
snp_PA14_59940_5339293	67.6254932912	1.97694783342e-16	2.0	1.0
snp_PA14_17730_1523826	67.6254932912	1.97694783342e-16	2.0	1.0
snp_PA14_59940_5339281	67.6254932912	1.97694783342e-16	2.0	1.0
snp_PA14_08300,JF1_710883	67.6254932912	1.97694783342e-16	2.0	1.0
gene_pa_glyA2_4	67.6254932912	1.97694783342e-16	2.0	1.0
gene_pa_group_15350	67.6254932912	1.97694783342e-16	2.0	1.0
snp_PA14_31160_2709181	67.6254932912	1.97694783342e-16	2.0	1.0
gene_pa_group_13086	67.6254932912	1.97694783342e-16	2.0	1.0
gene_pa_group_11223	67.6254932912	1.97694783342e-16	2.0	1.0
snp_PA14_35810_3187031	67.6254932912	1.97694783342e-16	2.0	1.0
gene_pa_group_23345	67.6254932912	1.97694783342e-16	2.0	1.0
snp_PA14_17730_1523658	67.6254932912	1.97694783342e-16	2.0	1.0
snp_PA14_35820,tnpS_3187202	67.6254932912	1.97694783342e-16	2.0	1.0
snp_PA14_31190_2711324	67.6254932912	1.97694783342e-16	2.0	1.0
snp_PA14_36130_3220472	67.6254932912	1.97694783342e-16	2.0	1.0
gene_pa_group_17614	67.6254932912	1.97694783342e-16	2.0	1.0
snp_PA14_17730_1523643	67.6254932912	1.97694783342e-16	2.0	1.0
gene_pa_group_16211	67.6254932912	1.97694783342e-16	2.0	1.0
snp_PA14_59920_5336212	67.6254932912	1.97694783342e-16	0.0	2.0
snp_PA14_59530_5295820	67.6254932912	1.97694783342e-16	2.0	1.0
snp_PA14_59940_5337408	67.6254932912	1.97694783342e-16	2.0	1.0
snp_PA14_36700_3269401	67.6254932912	1.97694783342e-16	2.0	1.0
snp_PA14_31280_2720836	67.6254932912	1.97694783342e-16	2.0	1.0
snp_PA14_32790_2863386	67.6254932912	1.97694783342e-16	2.0	1.0
snp_PA14_17730_1523906	67.6254932912	1.97694783342e-16	2.0	1.0
snp_PA14_36050_3211092	67.6254932912	1.97694783342e-16	2.0	1.0
snp_PA14_36700_3268994	67.6254932912	1.97694783342e-16	2.0	1.0
snp_PA14_36630,glgX_3263962	67.6254932912	1.97694783342e-16	2.0	1.0
snp_PA14_42920_3817582	67.6254932912	1.97694783342e-16	2.0	1.0
gene_pa_group_17059	67.6254932912	1.97694783342e-16	2.0	1.0
gene_pa_group_16011	67.6254932912	1.97694783342e-16	2.0	1.0
gene_pa_group_15932	67.6254932912	1.97694783342e-16	2.0	1.0
gene_pa_group_11292	67.6254932912	1.97694783342e-16	2.0	1.0
gene_pa_group_11516	67.6254932912	1.97694783342e-16	2.0	1.0
snp_PA14_59690_5310601	67.6254932912	1.97694783342e-16	2.0	1.0
snp_PA14_36345,exoY_3236821	67.6254932912	1.97694783342e-16	2.0	1.0
snp_PA14_03300_299331	67.6254932912	1.97694783342e-16	2.0	1.0
snp_PA14_17730_1523903	67.6254932912	1.97694783342e-16	2.0	1.0
