feature	score	p-value	#I-out-of-29	#O-out-of-340
gene_pa_group_14141	40.6897464503	1.78420937804e-10	14.0	26.0
snp_PA14_61550_5492394	35.1724137931	3.01768099477e-09	3.0	0.0
gene_pa_group_17607	35.1724137931	3.01768099477e-09	3.0	0.0
snp_PA14_69370,algP_6187603	35.1724137931	3.01768099477e-09	3.0	0.0
snp_PA14_48950_4351186	28.6545638945	8.6509864217e-08	4.0	2.0
gene_pa_group_12492	28.6545638945	8.6509864217e-08	4.0	2.0
snp_PA14_08300,JF1_708436	28.6545638945	8.6509864217e-08	4.0	2.0
snp_PA14_48910_4348221	28.6545638945	8.6509864217e-08	4.0	2.0
snp_PA14_48980_4352113	28.6545638945	8.6509864217e-08	4.0	2.0
snp_PA14_08300,JF1_708435	28.6545638945	8.6509864217e-08	4.0	2.0
gene_pa_group_18704	28.6545638945	8.6509864217e-08	4.0	2.0
snp_PA14_48910_4347825	28.6545638945	8.6509864217e-08	5.0	11.0
snp_PA14_08300,JF1_708357	28.6545638945	8.6509864217e-08	4.0	2.0
snp_PA14_30850,trbI_2679051	28.2742393509	1.05287878125e-07	0.0	4.0
gene_pa_group_23275	24.9006338742	6.03625738937e-07	3.0	1.0
snp_PA14_48990_4352635	24.9006338742	6.03625738937e-07	3.0	1.0
gene_pa_group_13566	24.9006338742	6.03625738937e-07	3.0	1.0
gene_pa_group_14358	24.9006338742	6.03625738937e-07	3.0	1.0
gene_pa_group_22164	24.9006338742	6.03625738937e-07	3.0	1.0
gene_pa_group_15941	24.9006338742	6.03625738937e-07	3.0	1.0
snp_PA14_53140_4709609	24.9006338742	6.03625738937e-07	3.0	1.0
gene_pa_group_14348	24.9006338742	6.03625738937e-07	3.0	1.0
gene_pa_group_12806	24.9006338742	6.03625738937e-07	3.0	1.0
gene_pa_group_16758	24.9006338742	6.03625738937e-07	3.0	1.0
snp_PA14_61200_5460549	24.9006338742	6.03625738937e-07	3.0	1.0
snp_PA14_53620_4756859	24.9006338742	6.03625738937e-07	3.0	1.0
snp_PA14_31180_2710280	24.9006338742	6.03625738937e-07	0.0	18.0
snp_PA14_31070_2703475	24.9006338742	6.03625738937e-07	3.0	1.0
gene_pa_group_15475	24.9006338742	6.03625738937e-07	3.0	1.0
gene_pa_group_17941	24.9006338742	6.03625738937e-07	3.0	1.0
gene_pa_group_19053	24.9006338742	6.03625738937e-07	3.0	1.0
snp_PA14_24070,xcpX_2090628	24.9006338742	6.03625738937e-07	3.0	1.0
snp_PA14_41590,cmpX_3714280	24.9006338742	6.03625738937e-07	3.0	1.0
snp_PA14_15450,merD_1308492	24.9006338742	6.03625738937e-07	0.0	0.0
gene_pa_group_21754	24.9006338742	6.03625738937e-07	3.0	1.0
gene_pa_group_18112	24.9006338742	6.03625738937e-07	3.0	1.0
