feature	score	std	#I-out-of-2	#O-out-of-367
snp_PA14_42470,pcrV_3781752	0.00666304347826	0.0785838226268	1.0	0.0
snp_PA14_15670,cumA_1333509	0.00589345747208	0.0697432301569	1.0	0.0
snp_PA14_25230,mfd_2205838	0.00500270994662	0.0669155177198	1.0	0.0
snp_PA14_19360_1672153	0.00433241766378	0.0497665039719	1.0	0.0
snp_PA14_14060_1206340	0.00406775855941	0.0484248477519	1.0	2.0
snp_PA14_33610_2961623	0.004	0.0631189353522	1.0	0.0
snp_PA14_24360_2120647	0.004	0.0631189353522	1.0	0.0
snp_PA14_39610_3526597	0.004	0.0631189353522	1.0	0.0
snp_PA14_52980,phhR_4697480	0.004	0.0631189353522	1.0	1.0
snp_PA14_35050_3121316	0.004	0.0631189353522	1.0	1.0
snp_PA14_41750_3726760	0.004	0.0631189353522	0.0	0.0
snp_PA14_29500,hplS_2559030	0.00382312252964	0.0603926453566	1.0	0.0
snp_PA14_56520_5038927	0.00378260869565	0.0597874464446	1.0	1.0
snp_PA14_70270,algC_6264973	0.00359561643836	0.0570970003731	1.0	0.0
snp_PA14_44400,ccoP_3953442	0.00359561643836	0.0570970003731	1.0	0.0
snp_PA14_36120_3219112	0.00349590163934	0.0557372364674	1.0	1.0
snp_PA14_34100_3031764	0.00332970027248	0.0536000420094	1.0	1.0
snp_PA14_22440,bapA_1953234	0.00332970027248	0.0536000420094	1.0	0.0
snp_PA14_15480,merR_1311219	0.00322302018634	0.0509717469482	1.0	0.0
snp_PA14_41630,cmaX_3715714	0.00318087084104	0.0508659975324	1.0	0.0
snp_PA14_05770,dhT_510219	0.0030027173913	0.0499370080369	1.0	0.0
gene_pa_group_18018	0.0030027173913	0.0499370080369	1.0	1.0
snp_PA14_44360,ccoP_3949799	0.00300270246125	0.0499368590405	1.0	0.0
snp_PA14_47380,hxuC_4220738	0.00300270246125	0.0499368590405	1.0	0.0
snp_PA14_66570,gltB_5941172	0.0029972826087	0.0498828888274	1.0	1.0
snp_PA14_41650,estX_3717872	0.0029972826087	0.0498828888274	1.0	0.0
snp_PA14_18630,eprS_1602858	0.0029972826087	0.0498828888274	1.0	0.0
snp_PA14_60830,mexD_5424857	0.0029972826087	0.0498828888274	1.0	0.0
gene_pa_group_1136	0.0029972826087	0.0498828888274	1.0	0.0
snp_PA14_03190_281825	0.0029972826087	0.0498828888274	1.0	1.0
snp_PA14_33820,pvdQ_3006848	0.00273512597514	0.0437579248513	1.0	1.0
snp_PA14_68120,opmG_6078712	0.00267846671011	0.0350094587527	1.0	0.0
snp_PA14_54490_4831162	0.00267391304348	0.0434973416012	1.0	0.0
snp_PA14_21000_1807305	0.00267029972752	0.0470905549099	1.0	0.0
snp_PA14_51910_4610714	0.00267029972752	0.0470905549099	1.0	0.0
snp_PA14_04520_402225	0.00267029972752	0.0470905549099	1.0	1.0
snp_PA14_16150_1375428	0.00266301345453	0.0347978804501	1.0	1.0
snp_PA14_26720,mccB_2328038	0.00265940054496	0.0419646327682	1.0	0.0
snp_PA14_26600_2318217	0.00265940054496	0.0419646327682	1.0	1.0
snp_PA14_21870_1900683	0.00265739566315	0.0395631467692	1.0	1.0
snp_PA14_55220_4904857	0.00252315798955	0.0461571317867	1.0	1.0
snp_PA14_55660,recD_4963964	0.002498555076	0.0460221229892	1.0	0.0
snp_PA14_37490_3337744	0.00237147428491	0.0374220263367	1.0	1.0
snp_PA14_09300,pchH_796506	0.00232698288118	0.0370934341736	1.0	1.0
snp_PA14_49420_4391987	0.00232698288118	0.0370934341736	1.0	1.0
snp_PA14_09290,pchG_795760	0.00232698288118	0.0370934341736	1.0	0.0
snp_PA14_33630,pvdJ_2973883	0.00232698288118	0.0370934341736	1.0	1.0
snp_PA14_14700,cysE_1253413	0.00228105590062	0.0451031372924	1.0	1.0
gene_pa_ccoP1	0.0022499888328	0.037391471691	1.0	366.0
snp_PA14_33610_2971645	0.00219889221423	0.034825019174	0.0	7.0
snp_PA14_41270_3683757	0.00219072523165	0.0347079194263	1.0	0.0
snp_PA14_17330_1489620	0.00217747544812	0.0351947635623	1.0	0.0
gene_pa_entA	0.00216620136686	0.0448231973292	1.0	1.0
snp_PA14_43850,htpG_3904340	0.002	0.0315595846648	1.0	1.0
snp_PA14_29970,nuoF_2594602	0.002	0.0446766158074	1.0	0.0
snp_PA14_35420,pvcB_3149436	0.002	0.0446766158074	1.0	0.0
snp_PA14_62730,truB_5598858	0.002	0.0446766158074	1.0	1.0
snp_PA14_68510_6112709	0.002	0.0446766158074	1.0	1.0
snp_PA14_54760_4853901	0.002	0.0446766158074	1.0	1.0
snp_PA14_61410_5482042	0.002	0.0446766158074	1.0	0.0
snp_PA14_30650,gacA_2655936	0.002	0.0446766158074	1.0	0.0
snp_PA14_55670,recB_4967396	0.002	0.0446766158074	1.0	1.0
snp_PA14_24690,dacB_2158849	0.002	0.0446766158074	1.0	1.0
snp_PA14_31730_2760219	0.002	0.0446766158074	1.0	1.0
snp_PA14_64770,mdlC_5770546	0.002	0.0446766158074	1.0	1.0
snp_PA14_44360,ccoP_3949683	0.002	0.0446766158074	1.0	0.0
snp_PA14_32270,oprD3_2803803	0.002	0.0446766158074	1.0	0.0
snp_PA14_47400_4224475	0.002	0.0446766158074	1.0	0.0
snp_PA14_33720,pvdN_2993065	0.002	0.0446766158074	1.0	0.0
snp_PA14_46080_4098064	0.002	0.0446766158074	1.0	0.0
snp_PA14_02930_258055	0.002	0.0446766158074	1.0	0.0
gene_pa_group_4345	0.002	0.0446766158074	1.0	2.0
snp_PA14_26130,morB_2281103	0.002	0.0446766158074	1.0	0.0
