feature	score	p-value	#I-out-of-1	#O-out-of-368
snp_PA14_04080,yecS_367737	368.0	5.10104606883e-82	1.0	0.0
snp_PA14_54390,mucD_4822627	368.0	5.10104606883e-82	1.0	0.0
snp_PA14_53640_4757841	368.0	5.10104606883e-82	1.0	0.0
snp_PA14_53580_4751813	368.0	5.10104606883e-82	1.0	0.0
snp_PA14_59190_5270598	368.0	5.10104606883e-82	1.0	0.0
snp_PA14_54410,mucB_4824937	368.0	5.10104606883e-82	1.0	0.0
snp_PA14_59190_5270623	368.0	5.10104606883e-82	0.0	1.0
gene_pa_group_1778	368.0	5.10104606883e-82	1.0	0.0
snp_PA14_23420_2034210	368.0	5.10104606883e-82	1.0	0.0
snp_PA14_31070_2702825	368.0	5.10104606883e-82	1.0	0.0
snp_PA14_01770_163215	368.0	5.10104606883e-82	1.0	0.0
snp_PA14_23420_2034211	368.0	5.10104606883e-82	1.0	0.0
snp_PA14_04090,fliY_368059	368.0	5.10104606883e-82	1.0	0.0
snp_PA14_45960,lasR_4085455	368.0	5.10104606883e-82	1.0	0.0
snp_PA14_47800,btuB_4251405	368.0	5.10104606883e-82	1.0	0.0
snp_PA14_53580_4751697	368.0	5.10104606883e-82	1.0	0.0
snp_PA14_30850,trbI_2679571	368.0	5.10104606883e-82	1.0	0.0
snp_PA14_01770_163210	368.0	5.10104606883e-82	1.0	0.0
snp_PA14_53580_4751837	368.0	5.10104606883e-82	1.0	0.0
gene_pa_group_19070	183.001358696	1.07184299934e-41	1.0	1.0
snp_PA14_30540_2644241	183.001358696	1.07184299934e-41	1.0	1.0
gene_pa_group_17762	183.001358696	1.07184299934e-41	1.0	1.0
snp_PA14_53580_4751838	183.001358696	1.07184299934e-41	1.0	1.0
gene_pa_group_14527	183.001358696	1.07184299934e-41	1.0	1.0
snp_PA14_59930_5336775	183.001358696	1.07184299934e-41	1.0	1.0
snp_PA14_59210_5273662	183.001358696	1.07184299934e-41	1.0	1.0
snp_PA14_53580_4751701	183.001358696	1.07184299934e-41	1.0	1.0
snp_PA14_59640_5307345	183.001358696	1.07184299934e-41	0.0	12.0
snp_PA14_59310,pilR2_5283789	183.001358696	1.07184299934e-41	1.0	1.0
snp_PA14_59850_5332047	183.001358696	1.07184299934e-41	1.0	1.0
snp_PA14_59110_5264418	183.001358696	1.07184299934e-41	1.0	1.0
snp_PA14_30540_2643543	183.001358696	1.07184299934e-41	1.0	1.0
gene_pa_group_20774	183.001358696	1.07184299934e-41	1.0	1.0
gene_pa_group_19888	183.001358696	1.07184299934e-41	1.0	1.0
snp_PA14_48980_4352368	183.001358696	1.07184299934e-41	1.0	1.0
snp_PA14_33360_2936561	183.001358696	1.07184299934e-41	1.0	1.0
gene_pa_group_12834	183.001358696	1.07184299934e-41	1.0	1.0
snp_PA14_58950_5254455	183.001358696	1.07184299934e-41	1.0	1.0
snp_PA14_25820_2253687	183.001358696	1.07184299934e-41	1.0	1.0
snp_PA14_33360_2937151	183.001358696	1.07184299934e-41	1.0	1.0
gene_pa_group_16739	183.001358696	1.07184299934e-41	1.0	1.0
snp_PA14_53580_4751768	183.001358696	1.07184299934e-41	1.0	1.0
snp_PA14_21190_1833808	183.001358696	1.07184299934e-41	1.0	1.0
snp_PA14_17290,pyrG_1486174	183.001358696	1.07184299934e-41	1.0	1.0
snp_PA14_53580_4751824	183.001358696	1.07184299934e-41	1.0	1.0
gene_pa_group_13098	183.001358696	1.07184299934e-41	1.0	1.0
snp_PA14_33630,pvdJ_2973057	183.001358696	1.07184299934e-41	1.0	1.0
snp_PA14_53580_4751731	183.001358696	1.07184299934e-41	1.0	1.0
snp_PA14_51620_4588048	183.001358696	1.07184299934e-41	1.0	1.0
gene_pa_group_14426	183.001358696	1.07184299934e-41	1.0	1.0
snp_PA14_63440_5657565	183.001358696	1.07184299934e-41	1.0	1.0
snp_PA14_58930_5253279	183.001358696	1.07184299934e-41	1.0	1.0
gene_pa_group_16316	183.001358696	1.07184299934e-41	1.0	1.0
gene_pa_group_19965	183.001358696	1.07184299934e-41	1.0	1.0
gene_pa_group_21129	183.001358696	1.07184299934e-41	1.0	1.0
snp_PA14_45770,fliP_4069400	183.001358696	1.07184299934e-41	1.0	1.0
snp_PA14_53580_4751808	183.001358696	1.07184299934e-41	1.0	1.0
snp_PA14_59210_5273405	183.001358696	1.07184299934e-41	1.0	1.0
snp_PA14_63740_5682860	183.001358696	1.07184299934e-41	1.0	1.0
snp_PA14_27740_2406451	183.001358696	1.07184299934e-41	1.0	1.0
snp_PA14_65870_5869230	183.001358696	1.07184299934e-41	1.0	1.0
gene_pa_group_4016	183.001358696	1.07184299934e-41	1.0	1.0
snp_PA14_59250,pilN2_5279087	183.001358696	1.07184299934e-41	1.0	1.0
gene_pa_group_18428	183.001358696	1.07184299934e-41	1.0	1.0
gene_pa_group_14718	183.001358696	1.07184299934e-41	1.0	1.0
gene_pa_group_21520	183.001358696	1.07184299934e-41	1.0	1.0
gene_pa_group_15986	183.001358696	1.07184299934e-41	1.0	1.0
snp_PA14_38320,yfeH_3416096	183.001358696	1.07184299934e-41	1.0	1.0
snp_PA14_59940_5337851	183.001358696	1.07184299934e-41	1.0	1.0
snp_PA14_33630,pvdJ_2973052	183.001358696	1.07184299934e-41	1.0	1.0
gene_pa_group_17843	183.001358696	1.07184299934e-41	1.0	1.0
gene_pa_group_14044	183.001358696	1.07184299934e-41	1.0	1.0
snp_PA14_48940,coaB_4350979	183.001358696	1.07184299934e-41	1.0	1.0
snp_PA14_59910_5334374	183.001358696	1.07184299934e-41	1.0	1.0
snp_PA14_59890_5333491	183.001358696	1.07184299934e-41	1.0	1.0
snp_PA14_67440_6022904	183.001358696	1.07184299934e-41	1.0	1.0
gene_pa_group_23685	183.001358696	1.07184299934e-41	1.0	1.0
snp_PA14_63440_5657416	183.001358696	1.07184299934e-41	0.0	2.0
snp_PA14_23380,orfH_2029505	183.001358696	1.07184299934e-41	1.0	1.0
snp_PA14_33360_2936025	183.001358696	1.07184299934e-41	1.0	1.0
snp_PA14_20520_1764504	183.001358696	1.07184299934e-41	1.0	1.0
snp_PA14_53580_4751796	183.001358696	1.07184299934e-41	1.0	1.0
snp_PA14_45060_4019756	183.001358696	1.07184299934e-41	1.0	1.0
gene_pa_group_15225	183.001358696	1.07184299934e-41	1.0	1.0
snp_PA14_37310_3321424	183.001358696	1.07184299934e-41	1.0	1.0
snp_PA14_63440_5657417	183.001358696	1.07184299934e-41	0.0	4.0
snp_PA14_06000,clpA_533158	183.001358696	1.07184299934e-41	1.0	1.0
snp_PA14_31350_2726909	183.001358696	1.07184299934e-41	1.0	1.0
snp_PA14_55200_4903450	183.001358696	1.07184299934e-41	1.0	1.0
snp_PA14_03160_277576	183.001358696	1.07184299934e-41	1.0	1.0
snp_PA14_59890_5333405	183.001358696	1.07184299934e-41	1.0	1.0
snp_PA14_67630_6042271	183.001358696	1.07184299934e-41	1.0	1.0
snp_PA14_27200_2363640	183.001358696	1.07184299934e-41	1.0	1.0
snp_PA14_41560,nasA_3709179	183.001358696	1.07184299934e-41	1.0	1.0
snp_PA14_59200_5271734	183.001358696	1.07184299934e-41	1.0	1.0
gene_pa_group_21449	183.001358696	1.07184299934e-41	1.0	1.0
snp_PA14_59640_5307333	183.001358696	1.07184299934e-41	0.0	15.0
snp_PA14_61540,csuD_5490241	183.001358696	1.07184299934e-41	1.0	1.0
snp_PA14_53580_4751801	183.001358696	1.07184299934e-41	1.0	1.0
snp_PA14_31370,tam_2727785	183.001358696	1.07184299934e-41	1.0	1.0
