feature	score	p-value	#I-out-of-234	#O-out-of-44
,,group_10756	35.1703890425	3.02082015882e-09	22.0	21.0
,,group_15466	35.1703890425	3.02082015882e-09	22.0	21.0
,,group_19210	31.9090909091	1.61559262894e-08	0.0	6.0
,,group_37127	31.9090909091	1.61559262894e-08	0.0	6.0
,,group_37126	31.9090909091	1.61559262894e-08	0.0	6.0
,,spo0C_2	31.9090909091	1.61559262894e-08	0.0	6.0
,,group_19212	31.9090909091	1.61559262894e-08	0.0	6.0
,,group_37130	31.9090909091	1.61559262894e-08	0.0	6.0
,,group_37131	31.9090909091	1.61559262894e-08	0.0	6.0
,,group_30712	31.9090909091	1.61559262894e-08	0.0	6.0
,,group_37132	31.9090909091	1.61559262894e-08	0.0	6.0
,,group_37128	31.9090909091	1.61559262894e-08	0.0	6.0
,,mdtE_3	31.9090909091	1.61559262894e-08	0.0	6.0
,,virB4_3	31.9090909091	1.61559262894e-08	0.0	6.0
,,group_6864	31.9090909091	1.61559262894e-08	0.0	6.0
,,group_37129	31.9090909091	1.61559262894e-08	0.0	6.0
,,group_13224	31.5559440559	1.93776314002e-08	18.0	18.0
,,group_16259	31.5387529138	1.95499432361e-08	3.0	9.0
,,group_2984	30.8473679099	2.79140469722e-08	1.0	7.0
,,group_15950	26.5909090909	2.51424031918e-07	0.0	5.0
,,group_38400	26.5909090909	2.51424031918e-07	0.0	5.0
,,group_1008	26.5909090909	2.51424031918e-07	0.0	5.0
,,group_38399	26.5909090909	2.51424031918e-07	0.0	5.0
,,group_38396	26.5909090909	2.51424031918e-07	0.0	5.0
,,group_18920	26.5909090909	2.51424031918e-07	0.0	5.0
,,group_38405	26.5909090909	2.51424031918e-07	0.0	5.0
,,group_38398	26.5909090909	2.51424031918e-07	0.0	5.0
,,group_38401	26.5909090909	2.51424031918e-07	0.0	5.0
,,group_38404	26.5909090909	2.51424031918e-07	0.0	5.0
,,group_30645	26.5909090909	2.51424031918e-07	0.0	5.0
,,group_38397	26.5909090909	2.51424031918e-07	0.0	5.0
,,group_4557	26.5909090909	2.51424031918e-07	0.0	5.0
,,group_38403	26.5909090909	2.51424031918e-07	0.0	5.0
,,group_14580	25.6632256632	4.06499946363e-07	1.0	6.0
