feature	score	p-value	#I-out-of-20	#O-out-of-334
PA14_41290	687.03400276	1.97370826908e-151	1397.0	11273.0
PA14_63220	649.381978133	3.04452009085e-143	1420.0	11759.0
PA14_29750	564.17739737	1.03729090947e-124	1423.0	12366.0
PA14_63110	525.334663788	2.92365694128e-116	1543.0	14066.0
PA14_63120	487.032395918	6.30279126733e-108	1547.0	14434.0
PA14_18340	369.338555574	2.60742246108e-82	1292.0	12390.0
PA14_18320	342.240226963	2.07488327206e-76	1302.0	12774.0
PA14_15660	340.714250795	4.45984700124e-76	835.0	7188.0
PA14_15650	337.395809572	2.35517545931e-75	916.0	8150.0
PA14_15620	305.224809266	2.39603714547e-68	748.0	6439.0
PA14_51520,spcU	301.555186214	1.50991168397e-67	195.0	10645.0
PA14_15630	298.007717083	8.95009120457e-67	796.0	7046.0
PA14_20600	285.447309689	4.88172146571e-64	223.0	11057.0
PA14_59590	285.318301435	5.20815941253e-64	337.0	2171.0
PA14_15510,traJ	284.780452339	6.82155865491e-64	309.0	1911.0
PA14_18330,arnT	272.592429739	3.08965720173e-61	1398.0	14768.0
PA14_38180	264.8407362	1.51142943824e-59	810.0	7474.0
PA14_41280	263.950667741	2.36259548491e-59	1582.0	17297.0
PA14_03265	263.068252083	3.67896148292e-59	620.0	5268.0
PA14_22550	251.889977845	1.00557286957e-56	214.0	10189.0
PA14_44311	248.684819519	5.02532149604e-56	1437.0	15589.0
PA14_03285	248.625312591	5.1777034526e-56	545.0	4517.0
PA14_03250	244.89816271	3.36303457585e-55	653.0	5777.0
PA14_22190	242.484327477	1.12985475671e-54	20.0	4711.0
PA14_28830	237.99501801	1.07618909017e-53	464.0	3687.0
PA14_48450	237.941483187	1.10550821142e-53	268.0	11237.0
PA14_18310	232.617402253	1.60156483928e-52	1440.0	15852.0
PA14_22100	231.736526946	2.49253389848e-52	0.0	3870.0
PA14_31370,tam	231.109744681	3.41450894566e-52	453.0	15383.0
PA14_22230	229.974900093	6.03693440941e-52	11.0	4210.0
PA14_18360,prmF	227.568267009	2.02150589235e-51	1398.0	15365.0
PA14_51530,exoU	224.679275421	8.62505542705e-51	274.0	11112.0
PA14_23350,orfA	223.603509666	1.48045278364e-50	50.0	5308.0
PA14_48460	222.589502277	2.46355226622e-50	251.0	10519.0
PA14_22080	221.908663019	3.46787553602e-50	39.0	4952.0
PA14_40470	216.018202783	6.68267679541e-49	269.0	10816.0
PA14_49510,pyoS3I	215.235195945	9.90283655359e-49	122.0	7150.0
PA14_31350	212.71389359	3.51389517085e-48	390.0	13550.0
PA14_10830	207.766991123	4.21752029949e-47	376.0	13123.0
PA14_18370,arnB	204.261014691	2.45488293068e-46	1413.0	15910.0
PA14_53570	202.410464311	6.22056711417e-46	243.0	9919.0
PA14_48500	202.37693785	6.32624172111e-46	269.0	10535.0
PA14_22120	196.14713484	1.44761586878e-44	36.0	4423.0
PA14_22180	195.02994012	2.53791490448e-44	0.0	3257.0
PA14_22130	192.754491018	7.96356093507e-44	0.0	3219.0
PA14_31360	192.056743952	1.13083866432e-43	393.0	13155.0
PA14_22110	191.226587204	1.71631884128e-43	18.0	3786.0
PA14_04710	186.094863447	2.26351585078e-42	197.0	8484.0
PA14_18300	186.070312928	2.29162191363e-42	1466.0	16923.0
PA14_13220	184.765910404	4.41470762144e-42	206.0	8675.0
PA14_20530	183.549106876	8.13855092291e-42	36.0	4208.0
PA14_10840	182.560588309	1.33770796757e-41	337.0	11681.0
PA14_22240	182.020450214	1.75504137291e-41	20.0	3694.0
PA14_22250	181.737073046	2.02374894134e-41	16.0	3563.0
PA14_63130	179.229359178	7.13977334758e-41	1550.0	18197.0
PA14_18350,fmt	178.016004759	1.31407444306e-40	1425.0	16498.0
PA14_22140	177.565110225	1.64844762277e-40	27.0	3835.0
PA14_23370,orfK	177.533456745	1.67489238168e-40	100.0	5881.0
PA14_22220	177.310043285	1.87400593201e-40	39.0	4190.0
PA14_34170	175.955994794	3.70207449061e-40	1167.0	13030.0
PA14_53650	175.450125736	4.77431965822e-40	1141.0	12689.0
PA14_63150,pmrA	172.168500203	2.48634585149e-39	1416.0	16475.0
PA14_28790	171.017964072	4.43441946127e-39	0.0	2856.0
PA14_22270	170.96742775	4.54856119598e-39	103.0	5839.0
PA14_22530	170.84861838	4.82861306588e-39	184.0	7865.0
PA14_28770	169.395451325	1.00278376304e-38	32.0	3847.0
PA14_48490	168.426901871	1.63213452658e-38	237.0	9076.0
PA14_31260	168.216188049	1.81459861681e-38	597.0	5748.0
PA14_13910	164.200481524	1.36762026714e-37	102.0	5688.0
PA14_59970	161.794030108	4.58867813697e-37	557.0	15988.0
PA14_13920	159.770572762	1.26991789323e-36	44.0	4033.0
PA14_15590	158.638213605	2.2448637121e-36	76.0	4900.0
PA14_22090	158.303424016	2.65669532294e-36	55.0	4319.0
PA14_08110	156.938208067	5.28022337732e-36	1252.0	14486.0
PA14_28820	156.44994012	6.75066573574e-36	507.0	4758.0
PA14_22260	156.418132656	6.85957347014e-36	20.0	3262.0
PA14_53670	155.492433807	1.09290637098e-35	990.0	10962.0
PA14_13200	155.435183184	1.12484774308e-35	267.0	9492.0
PA14_22210	154.985637738	1.41036777687e-35	44.0	3950.0
PA14_69540	154.339888855	1.95186707736e-35	528.0	5032.0
PA14_13950	152.404383668	5.16946487134e-35	190.0	7636.0
PA14_15600	149.950824395	1.77708565109e-34	48.0	3976.0
PA14_13880	146.496104047	1.01131544317e-33	55.0	4111.0
PA14_48470	145.865692225	1.38900206313e-33	216.0	8111.0
PA14_51570	143.759357007	4.01055152353e-33	664.0	17735.0
PA14_53660	141.604937315	1.18649202957e-32	1238.0	14562.0
PA14_63450	141.227797243	1.43460038155e-32	12.0	2755.0
PA14_23380,orfH	140.966832546	1.63604342474e-32	121.0	5733.0
PA14_22520	140.650818955	1.91821355686e-32	200.0	7628.0
PA14_08130,gpU	140.155862053	2.46110671594e-32	1278.0	15143.0
PA14_59190	137.583565082	8.98802017553e-32	50.0	3815.0
PA14_23360,wzz	135.593149086	2.44904666349e-31	190.0	7288.0
PA14_10980	135.592784679	2.44949617323e-31	387.0	11693.0
PA14_22540,wrbA	134.094047404	5.21077631867e-31	182.0	7069.0
PA14_51640	132.18057264	1.36610448286e-30	814.0	20444.0
PA14_22160	131.854450743	1.61001146682e-30	22.0	2907.0
PA14_63160,pmrB	126.276679814	2.67468231559e-29	1541.0	19132.0
PA14_28780	125.821630335	3.36400704194e-29	86.0	4561.0
PA14_03270	120.86556291	4.08924859171e-28	686.0	7413.0
PA14_08100	120.110778772	5.98248209844e-28	1249.0	15127.0
PA14_10960	119.359698251	8.73608294935e-28	325.0	9954.0
PA14_64430	117.631200274	2.08819748207e-27	473.0	13054.0
PA14_08000	116.965877353	2.92049266197e-27	1264.0	15403.0
PA14_33340	116.549249726	3.60319504493e-27	830.0	9399.0
PA14_46460	116.532717916	3.63335559706e-27	51.0	3469.0
PA14_33300	116.196174778	4.30531550476e-27	758.0	8435.0
PA14_35720	116.013528268	4.72065346746e-27	36.0	3044.0
PA14_32850	115.555242161	5.94789006734e-27	168.0	6353.0
PA14_08030	114.872178078	8.39371803695e-27	1384.0	17150.0
PA14_27990	114.691409221	9.19483845652e-27	428.0	12033.0
PA14_59845	114.116990072	1.22842783936e-26	793.0	19455.0
PA14_28800	113.628392539	1.57167697187e-26	54.0	3498.0
PA14_59980	113.557567609	1.62883027781e-26	456.0	12589.0
PA14_53590	111.329469227	5.01107471061e-26	31.0	2820.0
PA14_24360	111.158610418	5.46210655654e-26	268.0	8513.0
PA14_01220	110.838323353	6.41985750905e-26	0.0	1851.0
PA14_53630	110.833720284	6.43478135971e-26	787.0	8907.0
PA14_01130	110.586714193	7.28864139761e-26	304.0	9285.0
PA14_08020,gpW	110.498603554	7.61990662244e-26	1196.0	14578.0
PA14_03180	110.180385762	8.94674679643e-26	729.0	18053.0
PA14_08250	109.859384142	1.05194322434e-25	896.0	10409.0
PA14_55070	108.989287315	1.63165333265e-25	553.0	14463.0
PA14_08150,gpD	108.016441626	2.66557731946e-25	1357.0	16920.0
PA14_20550	107.272997057	3.87883490523e-25	624.0	15854.0
PA14_08010,gpV	107.034927465	4.37392454335e-25	1317.0	16371.0
