feature	score	p-value	#I-out-of-234	#O-out-of-192
,,group_642	56.8023080832	4.81900447949e-14	79.0	3.0
,,group_4175	55.9551372083	7.41437433315e-14	84.0	5.0
,,group_2501	53.6157051282	2.43802631914e-13	84.0	6.0
,,group_1510	53.6157051282	2.43802631914e-13	84.0	6.0
,,group_4170	52.8133462979	3.66800312727e-13	83.0	6.0
,,group_21791	51.7663898601	6.25128044906e-13	90.0	9.0
,,ptlG	50.4608085809	1.21568416994e-12	91.0	10.0
,,group_11732	50.2861334893	1.32885213819e-12	71.0	3.0
,,group_13791	49.6802884615	1.80954839273e-12	90.0	10.0
,,group_21793	49.6802884615	1.80954839273e-12	90.0	10.0
,,group_21794	49.6802884615	1.80954839273e-12	90.0	10.0
,,ptlF	49.6802884615	1.80954839273e-12	90.0	10.0
,,group_13790	49.6802884615	1.80954839273e-12	90.0	10.0
,,group_16647	49.6802884615	1.80954839273e-12	90.0	10.0
,,topB_2	49.4547119547	2.03004365073e-12	73.0	4.0
,,group_11703	49.4547119547	2.03004365073e-12	73.0	4.0
,,group_11684	49.206691872	2.30363497499e-12	92.0	11.0
,,group_689	48.9005762756	2.69271620039e-12	89.0	10.0
,,mdtE_1	48.9005762756	2.69271620039e-12	89.0	10.0
,,group_13792	48.9005762756	2.69271620039e-12	89.0	10.0
,,acrR_2	48.9005762756	2.69271620039e-12	89.0	10.0
,,cnrA	48.9005762756	2.69271620039e-12	89.0	10.0
,,group_21796	48.9005762756	2.69271620039e-12	89.0	10.0
,,group_21795	48.9005762756	2.69271620039e-12	89.0	10.0
,,group_196	48.6587540064	3.04605631436e-12	69.0	3.0
,,group_11709	48.645242915	3.06711366772e-12	72.0	4.0
,,group_11701	48.645242915	3.06711366772e-12	72.0	4.0
,,group_13818	48.645242915	3.06711366772e-12	72.0	4.0
,,group_7165	48.645242915	3.06711366772e-12	72.0	4.0
,,group_6416	48.645242915	3.06711366772e-12	72.0	4.0
,,group_13821	48.645242915	3.06711366772e-12	72.0	4.0
,,group_16673	48.645242915	3.06711366772e-12	72.0	4.0
,,yhaV	48.645242915	3.06711366772e-12	72.0	4.0
,,group_11706	48.645242915	3.06711366772e-12	72.0	4.0
,,group_2233	48.645242915	3.06711366772e-12	72.0	4.0
,,soj_4	48.645242915	3.06711366772e-12	72.0	4.0
,,group_7170	48.645242915	3.06711366772e-12	72.0	4.0
,,group_21825	48.645242915	3.06711366772e-12	72.0	4.0
,,group_9984	48.645242915	3.06711366772e-12	72.0	4.0
,,group_1377	48.645242915	3.06711366772e-12	72.0	4.0
