feature	score	p-value	#I-out-of-277	#O-out-of-149
,,group_642	125.192887573	4.61804112445e-29	5.0	77.0
,,group_11732	120.950873583	3.91712793388e-28	3.0	71.0
,,group_4175	117.995022183	1.73823701539e-27	9.0	80.0
,,topB_2	115.984633519	4.78993623019e-27	5.0	72.0
,,group_11703	115.984633519	4.78993623019e-27	5.0	72.0
,,group_2501	115.019746566	7.79177069574e-27	10.0	80.0
,,group_1510	115.019746566	7.79177069574e-27	10.0	80.0
,,group_11709	114.14435715	1.2115902517e-26	5.0	71.0
,,group_11701	114.14435715	1.2115902517e-26	5.0	71.0
,,group_13818	114.14435715	1.2115902517e-26	5.0	71.0
,,group_7165	114.14435715	1.2115902517e-26	5.0	71.0
,,group_6416	114.14435715	1.2115902517e-26	5.0	71.0
,,group_13821	114.14435715	1.2115902517e-26	5.0	71.0
,,group_16673	114.14435715	1.2115902517e-26	5.0	71.0
,,yhaV	114.14435715	1.2115902517e-26	5.0	71.0
,,group_11706	114.14435715	1.2115902517e-26	5.0	71.0
,,group_2233	114.14435715	1.2115902517e-26	5.0	71.0
,,soj_4	114.14435715	1.2115902517e-26	5.0	71.0
,,group_7170	114.14435715	1.2115902517e-26	5.0	71.0
,,group_21825	114.14435715	1.2115902517e-26	5.0	71.0
,,group_9984	114.14435715	1.2115902517e-26	5.0	71.0
,,group_1377	114.14435715	1.2115902517e-26	5.0	71.0
,,group_6414	114.14435715	1.2115902517e-26	5.0	71.0
,,group_11711	114.14435715	1.2115902517e-26	5.0	71.0
,,group_11708	114.14435715	1.2115902517e-26	5.0	71.0
,,group_4170	113.215579628	1.93544774405e-26	10.0	79.0
,,group_13813	112.727355749	2.47582778557e-26	6.0	72.0
,,group_14932	110.111671068	9.26231326061e-26	4.0	67.0
,,group_9986	109.062639396	1.57237510687e-25	6.0	70.0
,,group_895	108.534945309	2.05200376819e-25	11.0	78.0
,,group_21831	108.26676589	2.34930988343e-25	4.0	66.0
,,group_196	106.788469459	4.95313980991e-25	5.0	67.0
,,group_21937	106.143210507	6.85944886681e-25	3.0	63.0
,,group_21935	106.143210507	6.85944886681e-25	3.0	63.0
,,group_16710	106.143210507	6.85944886681e-25	3.0	63.0
,,group_21936	106.143210507	6.85944886681e-25	3.0	63.0
,,group_13822	105.40080977	9.97691072914e-25	6.0	68.0
,,group_16672	104.950912219	1.25199353233e-24	5.0	66.0
,,group_21827	104.950912219	1.25199353233e-24	5.0	66.0
,,group_21824	104.950912219	1.25199353233e-24	5.0	66.0
,,group_21832	104.950912219	1.25199353233e-24	5.0	66.0
,,group_3756	104.950912219	1.25199353233e-24	5.0	66.0
,,group_6204	104.950912219	1.25199353233e-24	5.0	66.0
,,group_21830	104.950912219	1.25199353233e-24	5.0	66.0
,,group_7210	104.950912219	1.25199353233e-24	5.0	66.0
,,group_21828	104.950912219	1.25199353233e-24	5.0	66.0
,,group_21829	104.950912219	1.25199353233e-24	5.0	66.0
,,group_16670	104.950912219	1.25199353233e-24	5.0	66.0
,,group_4189	104.950912219	1.25199353233e-24	5.0	66.0
,,hcaR_4	104.578204523	1.5110991518e-24	4.0	64.0
,,group_13844	104.578204523	1.5110991518e-24	4.0	64.0
,,group_21934	104.29337451	1.74471466006e-24	3.0	62.0
,,group_9987	103.113969354	3.16412119674e-24	5.0	65.0
,,group_21833	103.113969354	3.16412119674e-24	5.0	65.0
,,group_21834	103.113969354	3.16412119674e-24	5.0	65.0
,,group_13845	102.734585619	3.83195861104e-24	4.0	63.0
,,rapA_4	102.734585619	3.83195861104e-24	4.0	63.0
,,group_16709	102.734585619	3.83195861104e-24	4.0	63.0
,,group_1501	101.742107431	6.32416697482e-24	6.0	66.0
,,group_16674	101.742107431	6.32416697482e-24	6.0	66.0
,,group_226	99.9140115814	1.59159283908e-23	6.0	65.0
,,group_16671	98.6359522578	3.03459635495e-23	7.0	66.0
,,group_4525	98.6359522578	3.03459635495e-23	7.0	66.0
,,group_6181	96.2210458848	1.02746857197e-22	17.0	80.0
,,group_10837	95.628285228	1.3861177301e-22	8.0	66.0
,,group_21871	95.0009691566	1.90292079628e-22	7.0	64.0
,,group_21870	95.0009691566	1.90292079628e-22	7.0	64.0
