feature	score	p-value	#I-out-of-293	#O-out-of-133
PA14_31260_2718335|1	20.5389961984	5.84286985255e-06	60.0	3.0
PA14_31180_2710235.1|1	20.0694538083	7.46799783748e-06	80.0	8.0
PA14_31130_2707556|1	19.8936732336	8.18708185708e-06	63.0	4.0
PA14_31180_2710269|1	19.4565983684	1.02911700187e-05	62.0	4.0
PA14_63920_5696365.1|1	19.3606273118	1.08215323321e-05	2.0	12.0
PA14_69570,corA_6207831|1	19.3606273118	1.08215323321e-05	2.0	12.0
PA14_63920_5696410|1	19.3606273118	1.08215323321e-05	2.0	12.0
PA14_31110_2706661|1	19.2104852575	1.17068606798e-05	57.0	3.0
PA14_65605,parC_5845617|1	19.2044417551	1.17439813861e-05	104.0	15.0
PA14_31180_2710268|1	19.0200419663	1.29352652399e-05	61.0	4.0
PA14_31090_2704228.1|1	19.0200419663	1.29352652399e-05	61.0	4.0
PA14_31090_2704229|1	18.5840283302	1.6257696877e-05	60.0	4.0
PA14_31100_2705139|1	18.4688643258	1.72702808662e-05	64.0	5.0
PA14_31110_2706940.1|1	18.0038569428	2.20457849337e-05	75.0	8.0
PA14_31080_2703800|1	18.0038569428	2.20457849337e-05	75.0	8.0
PA14_31080_2703653|1	17.8854757695	2.34604749075e-05	54.0	3.0
PA14_43630_3883456|1	17.8512407298	2.38863476335e-05	5.0	15.0
PA14_31180_2710583.1|1	17.7137344076	2.56766002965e-05	58.0	4.0
PA14_35420,pvcB_3149721|1	17.6240601504	2.69161435375e-05	0.0	8.0
PA14_31180_2710536|1	17.6113814923	2.70961838851e-05	62.0	5.0
PA14_31090_2704733.1|1	17.6113814923	2.70961838851e-05	62.0	5.0
PA14_31180_2710530|1	17.5639610973	2.7780360451e-05	66.0	6.0
PA14_03860_347434|1	17.5379789063	2.81625633653e-05	7.0	17.0
PA14_31080_2704029|1	17.2795109522	3.22647176837e-05	57.0	4.0
PA14_31260_2718406.1|1	17.1846710063	3.39162123881e-05	73.0	8.0
PA14_31180_2710529.1|1	17.18378478	3.39320387841e-05	61.0	5.0
PA14_31100_2705294|1	17.1706857899	3.41668305558e-05	43.0	1.0
PA14_31080_2703960|1	17.145840621	3.4616661149e-05	69.0	7.0
PA14_31130_2707461|1	17.1428314814	3.46715452847e-05	65.0	6.0
PA14_31180_2710353|1	17.1428314814	3.46715452847e-05	65.0	6.0
PA14_31200_2713383|1	16.9736585491	3.79020390372e-05	91.0	13.0
PA14_31110_2707167|1	16.8459442121	4.05398704677e-05	56.0	4.0
PA14_31260_2718302.1|1	16.7569981662	4.24852770184e-05	60.0	5.0
PA14_31090_2704868.2|1	16.7226388741	4.32616662991e-05	64.0	6.0
PA14_31190_2711826|1	16.7226388741	4.32616662991e-05	64.0	6.0
PA14_31130_2707238.1|1	16.7226388741	4.32616662991e-05	64.0	6.0
PA14_31130_2707628|1	16.7226388741	4.32616662991e-05	64.0	6.0
PA14_58700,nadC_5231997|1	16.6982042136	4.38224608595e-05	21.0	29.0
PA14_28880_2493534|1	16.6939855546	4.3920019601e-05	15.0	24.0
PA14_63100_5630926|1	16.6212271293	4.56373777868e-05	3.0	12.0
PA14_31180_2710275|1	16.4496577866	4.99591996177e-05	75.0	9.0
PA14_31090_2704436|1	16.3310596243	5.31850537757e-05	59.0	5.0
PA14_31090_2704748|1	16.3310596243	5.31850537757e-05	59.0	5.0
PA14_31180_2709739.1|1	16.3034240149	5.39663497995e-05	63.0	6.0
PA14_31110_2705917|2	16.3034240149	5.39663497995e-05	63.0	6.0
PA14_31180_2709596|1	16.3034240149	5.39663497995e-05	63.0	6.0
PA14_31080_2704170.2|1	16.3034240149	5.39663497995e-05	63.0	6.0
PA14_31180_2710517.1|1	16.3034240149	5.39663497995e-05	63.0	6.0
PA14_31260_2718182|1	16.3034240149	5.39663497995e-05	63.0	6.0
PA14_25060_2192107|1	16.2100629007	5.66921690632e-05	4.0	13.0
PA14_29490,hplR_2557422|1	16.2100629007	5.66921690632e-05	4.0	13.0
PA14_31280_2721105|1	16.125270837	5.92876286071e-05	50.0	3.0
PA14_31280_2720862|1	16.125270837	5.92876286071e-05	50.0	3.0
PA14_31260_2718313|1	16.125270837	5.92876286071e-05	50.0	3.0
PA14_31180_2710547.2|1	15.9809167499	6.39842100662e-05	54.0	4.0
PA14_31280_2721031|1	15.9809167499	6.39842100662e-05	54.0	4.0
PA14_31200_2713880|1	15.9060095387	6.65670185114e-05	58.0	5.0
PA14_31110_2706997.1|1	15.8852300396	6.73019022715e-05	62.0	6.0
PA14_31260_2718438|1	15.8852300396	6.73019022715e-05	62.0	6.0
PA14_31180_2710520.1|1	15.8852300396	6.73019022715e-05	62.0	6.0
PA14_31180_2710514|1	15.8852300396	6.73019022715e-05	62.0	6.0
PA14_31280_2721118|1	15.8852300396	6.73019022715e-05	62.0	6.0
PA14_31260_2718440|1	15.8852300396	6.73019022715e-05	62.0	6.0
PA14_69280_6180065|1	15.7488146989	7.23332459312e-05	8.0	17.0
PA14_33610_2966659|1	15.7483585057	7.23506911298e-05	7.0	16.0
PA14_31100_2705500|1	15.4969462906	8.26386498518e-05	65.0	7.0
PA14_31180_2710373|1	15.4969462906	8.26386498518e-05	65.0	7.0
PA14_31150_2708433.1|1	15.4681026595	8.39093876136e-05	61.0	6.0
PA14_31200_2713512|1	15.4681026595	8.39093876136e-05	61.0	6.0
PA14_31080_2704086.1|1	15.4681026595	8.39093876136e-05	61.0	6.0
PA14_03855_346208|1	15.4210526316	8.60245608705e-05	0.0	7.0
PA14_37260,opdO_3319443|1	15.4210526316	8.60245608705e-05	0.0	7.0
PA14_40050_3570033|1	15.4210526316	8.60245608705e-05	0.0	7.0
