feature	score	p-value	#I-out-of-234	#O-out-of-148
PA14_23260,gyrA_2015001.1|1	87.185892471	9.87859221737e-21	203.0	18.0
PA14_65605,parC_5845617|1	62.7716572422	2.3211515425e-15	115.0	4.0
PA14_18340_1573309|1	45.9045171045	1.24159338095e-11	102.0	8.0
PA14_59990_5342403|1	44.2790540541	2.84746712424e-11	78.0	2.0
PA14_13990_1199882|1	43.9882631119	3.30350841903e-11	85.0	4.0
PA14_22680,yrbE_1972882|1	43.7847861598	3.6654329889e-11	81.0	3.0
PA14_22680,yrbE_1972834|1	43.6284038381	3.97034433426e-11	88.0	5.0
PA14_30850,trbI_2679573|1	41.7687238521	1.02733698407e-10	85.0	5.0
PA14_30910,trbE_2685878|1	41.7091842974	1.05910301701e-10	120.0	16.0
PA14_31070_2701541|1	41.6437752166	1.09513517912e-10	95.0	8.0
PA14_22670,yrbF_1972083|1	41.234984985	1.34984776236e-10	91.0	7.0
PA14_30910,trbE_2686169|1	41.234984985	1.34984776236e-10	91.0	7.0
PA14_30880,trbL_2681902|1	40.870958871	1.626198287e-10	80.0	4.0
PA14_30960,traG_2688711|1	40.870958871	1.626198287e-10	80.0	4.0
PA14_31070_2701313.1|1	40.6242257325	1.84504937424e-10	90.0	7.0
PA14_30910,trbE_2686168|1	40.6242257325	1.84504937424e-10	90.0	7.0
PA14_22680,yrbE_1972462|5	40.430662193	2.03718793368e-10	93.0	8.0
PA14_30970,bphR_2691793|1	40.247074834	2.23790175864e-10	86.0	6.0
PA14_30910,trbE_2685746.1|1	40.013918967	2.52159636311e-10	89.0	7.0
PA14_22670,yrbF_1972058|2	39.8248833449	2.77783459925e-10	92.0	8.0
PA14_31200_2713383|1	39.8248833449	2.77783459925e-10	92.0	8.0
PA14_31070_2701258.1|1	39.8248833449	2.77783459925e-10	92.0	8.0
PA14_30940,trbB_2687997|1	39.6255767963	3.0762789714e-10	78.0	4.0
PA14_30960,traG_2688616|1	39.6255767963	3.0762789714e-10	78.0	4.0
PA14_52130_4623134|1	39.4196154196	3.41845720893e-10	116.0	16.0
PA14_30910,trbE_2685860.2|1	39.4196154196	3.41845720893e-10	116.0	16.0
PA14_22680,yrbE_1972391|2	39.4040789778	3.44576430411e-10	88.0	7.0
PA14_55410_4931209|1	39.378091491	3.4919293332e-10	110.0	14.0
PA14_31200_2713463|1	39.2932480781	3.64700263699e-10	81.0	5.0
PA14_30940,trbB_2687838|1	39.2196438863	3.78710775326e-10	91.0	8.0
PA14_30910,trbE_2686165|1	39.0742598461	4.07987731418e-10	94.0	9.0
PA14_30910,trbE_2685949|1	39.0187572188	4.19753101304e-10	84.0	6.0
PA14_52130_4623243|1	38.9004808227	4.45970746222e-10	118.0	17.0
PA14_31180_2710069|1	38.7947206617	4.70799450424e-10	87.0	7.0
PA14_30960,traG_2688574.1|1	38.7947206617	4.70799450424e-10	87.0	7.0
PA14_22680,yrbE_1972786|1	38.7947206617	4.70799450424e-10	87.0	7.0
PA14_22670,yrbF_1971771|1	38.7947206617	4.70799450424e-10	87.0	7.0
PA14_30930,trbC_2686711|1	38.7947206617	4.70799450424e-10	87.0	7.0
PA14_30910,trbE_2685821|1	38.6751797046	5.00533622122e-10	80.0	5.0
PA14_30860,trbG_2679807|2	38.6149603292	5.1621723881e-10	90.0	8.0
PA14_30910,trbE_2685681.1|1	38.6149603292	5.1621723881e-10	90.0	8.0
PA14_31070_2701586.2|1	38.4897147961	5.50429990539e-10	123.0	19.0
PA14_31200_2713215|1	38.4742672537	5.54804039646e-10	93.0	9.0
PA14_30940,trbB_2688007|1	38.4052159333	5.7478566122e-10	83.0	6.0
PA14_30930,trbC_2686930.1|1	38.4052159333	5.7478566122e-10	83.0	6.0
PA14_30970,bphR_2691475.1|1	38.4052159333	5.7478566122e-10	83.0	6.0
PA14_59990_5342598|1	38.0574544325	6.86917665706e-10	79.0	5.0
PA14_30880,trbL_2682453|1	37.8749179492	7.54287837482e-10	92.0	9.0
PA14_30910,trbE_2684033|1	37.7921050421	7.86996279859e-10	82.0	6.0
PA14_30970,bphR_2691856|1	37.5775118764	8.78515100401e-10	85.0	7.0
PA14_30910,trbE_2683859|1	37.5775118764	8.78515100401e-10	85.0	7.0
PA14_30850,trbI_2679088|1	37.5775118764	8.78515100401e-10	85.0	7.0
PA14_30930,trbC_2686881|3	37.5775118764	8.78515100401e-10	85.0	7.0
PA14_22680,yrbE_1972413.1|1	37.5775118764	8.78515100401e-10	85.0	7.0
PA14_30850,trbI_2679595|1	37.5775118764	8.78515100401e-10	85.0	7.0
PA14_30960,traG_2688829|1	37.440084663	9.42647036224e-10	78.0	5.0
PA14_30960,traG_2688615.1|1	37.440084663	9.42647036224e-10	78.0	5.0
PA14_22680,yrbE_1972739|1	37.440084663	9.42647036224e-10	78.0	5.0
PA14_30900,trbJ_2683647|1	37.440084663	9.42647036224e-10	78.0	5.0
PA14_30910,trbE_2685080.2|1	37.4073304073	9.58611512678e-10	88.0	8.0
PA14_22680,yrbE_1972463.1|2	37.4073304073	9.58611512678e-10	88.0	8.0
PA14_22670,yrbF_1971912|4	37.4073304073	9.58611512678e-10	88.0	8.0
PA14_30910,trbE_2685859|1	37.2860496243	1.02011723888e-09	118.0	18.0
PA14_30850,trbI_2679568|1	37.2762312312	1.02526608085e-09	91.0	9.0
PA14_30880,trbL_2681665|1	37.2762312312	1.02526608085e-09	91.0	9.0
PA14_30900,trbJ_2683437|1	37.1797048528	1.077291474e-09	94.0	10.0
PA14_20520_1765766.2|1	37.1378242147	1.10067865656e-09	74.0	4.0
PA14_47720,cobC_4246351|1	37.0617975402	1.14444056519e-09	103.0	13.0
PA14_30970,bphR_2691855|1	36.9696945466	1.19979647161e-09	84.0	7.0
PA14_30960,traG_2688609.1|1	36.9696945466	1.19979647161e-09	84.0	7.0
PA14_30960,traG_2688660|1	36.9696945466	1.19979647161e-09	84.0	7.0
PA14_22670,yrbF_1971897|1	36.9696945466	1.19979647161e-09	84.0	7.0
PA14_31070_2701816|1	36.9696945466	1.19979647161e-09	84.0	7.0
PA14_30940,trbB_2687061|1	36.9696945466	1.19979647161e-09	84.0	7.0
PA14_60020_5344845|1	36.9696945466	1.19979647161e-09	84.0	7.0
PA14_30880,trbL_2682381|1	36.8230834024	1.29349629475e-09	77.0	5.0
PA14_22670,yrbF_1972041|1	36.8044206149	1.30593796023e-09	87.0	8.0
PA14_31070_2701202|1	36.8044206149	1.30593796023e-09	87.0	8.0
PA14_30900,trbJ_2683294.1|1	36.8044206149	1.30593796023e-09	87.0	8.0
PA14_30860,trbG_2680000.1|1	36.8044206149	1.30593796023e-09	87.0	8.0
PA14_59940_5338656|1	36.5865611691	1.4603504342e-09	93.0	10.0
PA14_31070_2701481|1	36.5672344975	1.4749014408e-09	80.0	6.0
PA14_22670,yrbF_1971858|1	36.5672344975	1.4749014408e-09	80.0	6.0
PA14_22680,yrbE_1972847|1	36.5672344975	1.4749014408e-09	80.0	6.0
PA14_31070_2701554|1	36.5255503527	1.50678147156e-09	96.0	11.0
PA14_20520_1765824|1	36.5165705166	1.51373907483e-09	73.0	4.0
PA14_30860,trbG_2680596|1	36.3624252458	1.63831418513e-09	83.0	7.0
PA14_30970,bphR_2691524|1	36.3624252458	1.63831418513e-09	83.0	7.0
PA14_31070_2701892|1	36.3624252458	1.63831418513e-09	83.0	7.0
PA14_22680,yrbE_1972876|1	36.3624252458	1.63831418513e-09	83.0	7.0
PA14_59540_5299116|1	36.2702847078	1.7176289439e-09	69.0	3.0
PA14_31070_2701472|1	36.2064642991	1.77480862614e-09	76.0	5.0
PA14_22680,yrbE_1972382|1	36.2021399468	1.77875126329e-09	86.0	8.0
PA14_31070_2701402.1|1	36.2021399468	1.77875126329e-09	86.0	8.0
PA14_37490_3336619|1	36.0809266881	1.89290574306e-09	89.0	9.0
PA14_30940,trbB_2687385|1	35.9555066379	2.01875041585e-09	79.0	6.0
