feature	score	p-value	#I-out-of-20	#O-out-of-406
PA14_33360_2936920|1	81.2	2.03991976177e-19	4.0	0.0
PA14_33890,aldG_3011414|2	60.9	6.00488407117e-15	3.0	0.0
PA14_08310_712780|1	60.9	6.00488407117e-15	3.0	0.0
PA14_04700_418406|1	60.9	6.00488407117e-15	3.0	0.0
PA14_17980,glpF_1544837|1	59.0568472906	1.53181980028e-14	7.0	8.0
PA14_18310_1570877|1	59.0568472906	1.53181980028e-14	7.0	8.0
PA14_20860_1795972|1	55.714679803	8.37902517016e-14	8.0	12.0
PA14_02050_186553|4	55.0477832512	1.17634919137e-13	6.0	6.0
PA14_18340_1573508|3	55.0477832512	1.17634919137e-13	6.0	6.0
PA14_49440_4393862|1	52.0320197044	5.46029359716e-13	5.0	4.0
PA14_09520,mexI_816635|1	51.4995073892	7.16150664256e-13	4.0	2.0
PA14_30970,bphR_2691733|1	51.4995073892	7.16150664256e-13	4.0	2.0
PA14_17640,potA_1516677|1	51.4995073892	7.16150664256e-13	4.0	2.0
PA14_03380_311583|1	51.4995073892	7.16150664256e-13	4.0	2.0
PA14_20860_1797056|1	49.9395225464	1.58558486308e-12	6.0	7.0
PA14_17650_1517229|2	49.9395225464	1.58558486308e-12	6.0	7.0
PA14_17860,paaH_1534346|1	49.9395225464	1.58558486308e-12	6.0	7.0
PA14_01910,pcaG_174742|1	49.9395225464	1.58558486308e-12	6.0	7.0
PA14_20860_1796456|1	49.9395225464	1.58558486308e-12	6.0	7.0
PA14_36590,malQ_3257768|1	49.9395225464	1.58558486308e-12	6.0	7.0
PA14_18150,acsL_1558182|1	49.9395225464	1.58558486308e-12	6.0	7.0
PA14_71650,aspA_6382375|1	49.9395225464	1.58558486308e-12	6.0	7.0
PA14_69270_6179805|1	45.5680506685	1.47426781563e-11	6.0	8.0
PA14_57480_5122593|2	45.5680506685	1.47426781563e-11	6.0	8.0
PA14_55440,hxcR_4933809|1	45.5680506685	1.47426781563e-11	6.0	8.0
PA14_41300_3686584|1	45.5680506685	1.47426781563e-11	6.0	8.0
PA14_46640_4157450|1	45.5680506685	1.47426781563e-11	6.0	8.0
PA14_40440_3614212|1	45.5680506685	1.47426781563e-11	6.0	8.0
