feature	score	p-value	#I-out-of-44	#O-out-of-382
PA14_33360_2937038.1|1	34.7272727273	3.79280748029e-09	4.0	0.0
PA14_30860,trbG_2680215|1	29.9520228463	4.42869628055e-08	8.0	7.0
PA14_30890_2683040|1	29.8573893384	4.65021180808e-08	7.0	5.0
PA14_30960,traG_2690145|1	29.8573893384	4.65021180808e-08	7.0	5.0
PA14_59370_5288778|4	29.8573893384	4.65021180808e-08	7.0	5.0
PA14_45700_4064862|1	29.3076457098	6.17515616553e-08	10.0	12.0
PA14_32570_2828151|1	28.2151696471	1.08550476757e-07	5.0	2.0
PA14_55400_4928191|1	28.2151696471	1.08550476757e-07	5.0	2.0
PA14_31110_2707138.1|1	28.1445051229	1.12586861942e-07	9.0	10.0
PA14_31100_2705280|1	27.1880057116	1.84600358745e-07	8.0	8.0
PA14_31070_2701340.1|1	27.1880057116	1.84600358745e-07	8.0	8.0
PA14_30910,trbE_2685935.1|1	27.1880057116	1.84600358745e-07	8.0	8.0
PA14_30850,trbI_2679325.1|14	26.6388386483	2.4526353044e-07	6.0	4.0
PA14_30870,trbF_2681271|1	26.6388386483	2.4526353044e-07	6.0	4.0
PA14_30910,trbE_2685760|1	26.6388386483	2.4526353044e-07	6.0	4.0
PA14_30970,bphR_2691295|1	26.6388386483	2.4526353044e-07	6.0	4.0
PA14_30940,trbB_2687604|1	26.6388386483	2.4526353044e-07	6.0	4.0
PA14_31200_2713324|1	26.6388386483	2.4526353044e-07	6.0	4.0
PA14_30910,trbE_2685815|1	26.6388386483	2.4526353044e-07	6.0	4.0
PA14_31150_2708430|1	26.6388386483	2.4526353044e-07	6.0	4.0
PA14_59370_5288475|1	26.5812067514	2.52689848837e-07	7.0	6.0
PA14_59360,pilM2_5288038|1	26.5812067514	2.52689848837e-07	7.0	6.0
PA14_25560,rne_2233821|1	26.2875059495	2.94185695692e-07	14.0	26.0
PA14_31280_2720021|1	26.204854831	3.07049620172e-07	4.0	1.0
PA14_58950_5254479.1|1	26.0454545455	3.33473020757e-07	3.0	0.0
PA14_31090_2704720.1|1	26.0454545455	3.33473020757e-07	3.0	0.0
PA14_31190_2711138|2	26.0454545455	3.33473020757e-07	3.0	0.0
PA14_63270,fabG_5646645|1	26.0454545455	3.33473020757e-07	3.0	0.0
PA14_48890_4347474|1	26.0454545455	3.33473020757e-07	3.0	0.0
PA14_50290,fliC_4466318|1	26.0454545455	3.33473020757e-07	3.0	0.0
PA14_31160_2708957|1	26.0454545455	3.33473020757e-07	3.0	0.0
PA14_31070_2701681|1	24.7627180334	6.4839548932e-07	8.0	9.0
PA14_31090_2704781|1	23.9911266744	9.67807019023e-07	9.0	12.0
PA14_17140,yaeL_1470069|1	23.9911266744	9.67807019023e-07	9.0	12.0
PA14_59370_5288929|1	23.7895049976	1.07466831078e-06	7.0	7.0
PA14_31190_2711458|1	23.7895049976	1.07466831078e-06	7.0	7.0
