feature	score	p-value	#I-out-of-234	#O-out-of-148
PA14_15435	2176.76620807	0.0	9382.0	1979.0
PA14_15450,merD	2141.73435211	0.0	8792.0	1777.0
PA14_20530	2111.70111703	0.0	1007.0	2930.0
PA14_15420	1983.45772023	0.0	8902.0	1942.0
PA14_15445,merE	1868.11687297	0.0	8611.0	1919.0
PA14_22080	1813.44083513	0.0	5511.0	796.0
PA14_22230	1682.96762419	0.0	4763.0	619.0
PA14_22220	1643.87288853	0.0	4707.0	623.0
PA14_15470,merP	1639.02644995	0.0	9928.0	2666.0
PA14_22270	1638.75508349	0.0	6188.0	1155.0
PA14_15475,merT	1596.35834412	0.0	11526.0	3407.0
PA14_22210	1593.12737347	0.0	4485.0	578.0
PA14_22190	1540.19758222	0.0	5121.0	831.0
PA14_22100	1469.56718259	0.0	4279.0	581.0
PA14_22120	1362.29170394	3.28550331097e-298	4773.0	823.0
PA14_22140	1348.35374886	3.51091445554e-295	4173.0	618.0
PA14_22090	1268.99453464	6.18310528016e-278	4643.0	839.0
PA14_22180	1256.72027965	2.87497771453e-275	3642.0	491.0
PA14_22250	1233.14911281	3.81200325888e-270	3896.0	593.0
PA14_15460,merA	1225.18230047	2.05366566423e-268	11792.0	3964.0
PA14_22110	1217.78036352	8.33976198677e-267	4074.0	666.0
PA14_08250	1210.00632908	4.0799248751e-265	4929.0	6011.0
PA14_22240	1202.18620197	2.04256938525e-263	3987.0	645.0
PA14_15430,tnpR	1198.94684085	1.03318973253e-262	8639.0	2551.0
PA14_15480,merR	1171.06676632	1.18402777735e-256	11607.0	3947.0
PA14_15410	1169.30773159	2.85533646723e-256	8784.0	2648.0
PA14_23350,orfA	1165.5493691	1.87272159139e-255	1986.0	3214.0
PA14_23370,orfK	1163.7022406	4.71971622811e-255	2322.0	3547.0
PA14_08200	1152.61123501	1.21443167517e-252	5746.0	6639.0
PA14_22260	1143.62439704	1.09027719214e-250	3559.0	531.0
PA14_49510,pyoS3I	1055.98829897	1.21549901423e-231	6755.0	1872.0
PA14_23380,orfH	1035.16756096	4.07602104418e-227	2425.0	3504.0
PA14_22130	1034.28576856	6.337236293e-227	3422.0	552.0
PA14_31260	1009.96241377	1.22689356438e-221	6515.0	1814.0
PA14_23360,wzz	939.945475676	2.0340481199e-206	3345.0	4239.0
PA14_60320,pilE	932.406599164	8.85426269865e-205	2595.0	3544.0
PA14_30850,trbI	930.257595323	2.59598778375e-204	12219.0	4584.0
PA14_30940,trbB	913.537690272	1.11921564942e-200	9739.0	3404.0
PA14_08260	900.051702229	9.56271673128e-198	6201.0	6624.0
PA14_22160	872.948482202	7.45753439627e-192	3052.0	525.0
PA14_08280	870.821434221	2.16275044112e-191	6699.0	6982.0
PA14_59710,cupD1	861.773585215	2.00440103118e-189	72.0	690.0
PA14_49020	834.336318404	1.84893201991e-183	6489.0	6747.0
PA14_33300	812.181343662	1.21239053808e-178	4765.0	5286.0
PA14_33350	792.302862665	2.5442946229e-174	4427.0	4970.0
PA14_31190	787.969219525	2.2273785933e-173	9285.0	3362.0
PA14_18960	765.677023216	1.56566498707e-168	8698.0	3110.0
PA14_32850	746.447628513	2.37584150204e-164	2524.0	3247.0
PA14_33310	744.993121156	4.92132600934e-164	5683.0	5934.0
PA14_33330	729.61165326	1.08803657412e-160	5066.0	5402.0
PA14_48960	729.114772249	1.39536351876e-160	1870.0	2622.0
PA14_33320	720.068476325	1.29350818838e-158	5360.0	5627.0
PA14_55090	710.744930645	1.37775996082e-156	1025.0	1769.0
PA14_08140,XR2	707.128253776	8.42615899781e-156	10614.0	4144.0
PA14_30870,trbF	704.321938531	3.43458540088e-155	8363.0	3036.0
PA14_30860,trbG	702.959243577	6.79515108175e-155	9622.0	3656.0
PA14_48910	694.608878732	4.44677686558e-153	4135.0	4571.0
PA14_08240	685.662383031	3.92246519856e-151	7685.0	7420.0
PA14_54880	680.576677837	5.0063116548e-150	575.0	1250.0
PA14_31180	679.686474844	7.81819310993e-150	9507.0	3636.0
PA14_53580	676.820091601	3.28434380412e-149	1146.0	1859.0
PA14_08010,gpV	669.258763049	1.44811361645e-147	14100.0	6001.0
PA14_33340	665.768956868	8.31258898039e-147	5505.0	5649.0
PA14_08130,gpU	648.588588743	4.52966217991e-143	13145.0	5545.0
PA14_08030	644.836466294	2.96541064283e-142	14690.0	6361.0
PA14_48940,coaB	644.26367474	3.95054783889e-142	4141.0	4495.0
PA14_08040,gpI	642.450225995	9.79609319868e-142	14515.0	6274.0
PA14_14430	631.470963269	2.39276972507e-139	7412.0	7095.0
PA14_15650	630.763827183	3.40954238134e-139	4809.0	5022.0
PA14_39480	627.865498957	1.45565010957e-138	1341.0	2000.0
PA14_08110	624.752023432	6.9217462092e-138	12598.0	5308.0
PA14_41290	622.738307418	1.8975243719e-137	10639.0	4303.0
PA14_34170	622.733613433	1.90199022294e-137	11694.0	4844.0
PA14_48970	608.61654673	2.23693618543e-134	3176.0	3627.0
PA14_08090,gpFII	607.975582453	3.08365144298e-134	13608.0	5870.0
PA14_30950	606.988771878	5.0547544571e-134	7459.0	2739.0
PA14_30900,trbJ	606.341997067	6.98837459788e-134	9212.0	3609.0
PA14_08000	600.288378896	1.44901991091e-132	13324.0	5737.0
PA14_04710	591.009480492	1.51123853914e-130	7269.0	2670.0
PA14_08230	585.305976125	2.62985559076e-129	6656.0	6409.0
PA14_15630	571.14336571	3.16668122153e-126	4151.0	4381.0
PA14_48950	568.739305317	1.05572836032e-125	4428.0	4603.0
PA14_08100	567.850285335	1.64793067127e-125	12937.0	5602.0
PA14_43100	567.735825259	1.74516802775e-125	9010.0	3573.0
PA14_54980	565.755606578	4.70535433705e-125	441.0	996.0
PA14_14560	562.972390368	1.89682461909e-124	948.0	1541.0
PA14_08020,gpW	557.981238048	2.31083556847e-123	12477.0	5381.0
PA14_15620	548.48867011	2.68390165597e-121	3749.0	4012.0
PA14_08150,gpD	547.37909391	4.67892566318e-121	14303.0	6371.0
PA14_08070,gpFI	536.712472457	9.78658559257e-119	15276.0	6917.0
PA14_48920	535.126455324	2.16606108601e-118	2362.0	2818.0
PA14_08120	533.113287075	5.93799806972e-118	14447.0	6481.0
PA14_30960,traG	529.330051461	3.95093547636e-117	9406.0	3843.0
PA14_18970,pldA	521.085853427	2.45640837467e-115	10636.0	4494.0
PA14_01220	518.735354272	7.97412340519e-115	688.0	1228.0
PA14_30930,trbC	516.977491657	1.92367745878e-114	6690.0	2498.0
PA14_54910	514.659479432	6.14404371483e-114	432.0	942.0
PA14_54960	511.63913865	2.78988395766e-113	417.0	922.0
PA14_43090	507.894487944	1.82102387906e-112	5028.0	1709.0
PA14_48900	496.515332455	5.44714420496e-110	1544.0	2037.0
PA14_31170	495.446785665	9.3039381949e-110	6275.0	2327.0
PA14_49010	493.647402822	2.29184241445e-109	833.0	1353.0
PA14_23420	481.893010991	8.27618861111e-107	3196.0	3444.0
PA14_48990	479.958893323	2.18116435771e-106	2031.0	2451.0
PA14_49000	479.887483543	2.2606170881e-106	663.0	1164.0
PA14_27990	477.864061447	6.23047654315e-106	6915.0	6378.0
PA14_53610	476.638110152	1.15156563456e-105	613.0	1108.0
