feature	score	p-value	#I-out-of-334	#O-out-of-92
PA14_41290	871.610156224	1.45727483484e-191	11273.0	5087.0
PA14_32850	864.244338728	5.81898260448e-190	6353.0	475.0
PA14_20530	673.026500221	2.19499463211e-148	4208.0	250.0
PA14_31260	660.762182444	1.01994753925e-145	5748.0	2833.0
PA14_23370,orfK	656.735797215	7.65983691896e-145	5881.0	542.0
PA14_23350,orfA	643.059258657	7.2210113369e-142	5308.0	452.0
PA14_63450	640.070332413	3.22584602173e-141	2755.0	55.0
PA14_15600	594.677117767	2.40755828221e-131	3976.0	262.0
PA14_29750	581.011226532	2.26005342296e-128	12366.0	5077.0
PA14_38180	561.714952509	3.56090332964e-124	7474.0	3353.0
PA14_15590	558.600436044	1.69461842958e-123	4900.0	443.0
PA14_31370,tam	532.205795863	9.35551807936e-118	15383.0	2613.0
PA14_34170	513.109333524	1.33572394086e-113	13030.0	5194.0
PA14_31360	509.201321456	9.462034152e-113	13155.0	2158.0
PA14_03166	485.209332654	1.57114807739e-107	2641.0	120.0
PA14_31350	481.6517974	9.33936867654e-107	13550.0	2283.0
PA14_60320,pilE	477.268616636	8.39634136463e-106	6113.0	735.0
PA14_23380,orfH	428.800066644	2.96520191882e-95	5733.0	707.0
PA14_59230	412.898660589	8.57369164573e-92	4821.0	2223.0
PA14_08110	388.603491267	1.66686444254e-86	14486.0	5451.0
PA14_48460	385.345454144	8.53479225191e-86	10519.0	1756.0
PA14_63220	374.228550395	2.24657822752e-83	11759.0	4535.0
PA14_48450	373.688811146	2.94466701511e-83	11237.0	1931.0
PA14_41280	358.668722297	5.48867254011e-80	17297.0	6291.0
PA14_08000	355.231476132	3.07563871651e-79	15403.0	5679.0
PA14_54880	342.731920417	1.62148836737e-76	1779.0	72.0
PA14_01220	338.483408744	1.3650838644e-75	1851.0	85.0
PA14_08130,gpU	337.3195284	2.44701328147e-75	15143.0	5558.0
PA14_08010,gpV	336.649332472	3.42449755671e-75	16371.0	5948.0
PA14_08030	330.788389507	6.47255400511e-74	17150.0	6182.0
PA14_23360,wzz	329.676381952	1.13050347992e-73	7288.0	1133.0
PA14_28790	324.523531442	1.49830211171e-72	2856.0	259.0
PA14_15360	323.033219786	3.16380624274e-72	2695.0	232.0
PA14_15500,traK	318.729324162	2.73957783245e-71	1472.0	41.0
PA14_28780	317.945269695	4.05948018587e-71	4561.0	585.0
PA14_23420	309.943232852	2.24693772741e-69	6273.0	943.0
PA14_08100	307.894574526	6.27888349766e-69	15127.0	5489.0
PA14_20600	307.03651707	9.65626903734e-69	11057.0	1995.0
PA14_55090	306.371202083	1.3481825248e-68	2767.0	257.0
PA14_08150,gpD	302.133037155	1.12995152109e-67	16920.0	6043.0
PA14_08020,gpW	298.621147356	6.57929242842e-67	14578.0	5294.0
PA14_48500	295.477518422	3.18487490658e-66	10535.0	1896.0
PA14_48490	294.927795081	4.19628484931e-66	9076.0	1570.0
PA14_63110	293.551720719	8.36920990486e-66	14066.0	5120.0
PA14_13220	293.025011712	1.09004699542e-65	8675.0	1484.0
PA14_54910	292.205345906	1.64451398022e-65	1338.0	36.0
PA14_08090,gpFII	291.015367662	2.98757078192e-65	15994.0	5725.0
PA14_53610	289.447336996	6.5611047308e-65	1671.0	86.0
PA14_48470	288.732034754	9.39369634716e-65	8111.0	1366.0
PA14_23410,orfJ	288.164447429	1.24885182533e-64	2772.0	272.0
PA14_40470	287.435430366	1.80036784736e-64	10816.0	1973.0
PA14_15570	284.140503283	9.40441809998e-64	3950.0	498.0
PA14_03310	282.563382207	2.07491192836e-63	4150.0	539.0
PA14_08120	281.150968174	4.21484917413e-63	17189.0	6077.0
PA14_46460	278.53566266	1.56568197171e-62	3469.0	410.0
PA14_54890	277.176850758	3.09613738158e-62	1695.0	97.0
