feature	score	p-value	#I-out-of-135	#O-out-of-291
PA14_59990_5342403|1	144.470207741	2.80406521735e-33	76.0	5.0
PA14_37490_3336619|1	139.241322735	3.9005157773e-32	86.0	13.0
PA14_59540_5299046|1	124.518693599	6.48651812327e-29	73.0	9.0
PA14_59540_5299116|1	121.766985203	2.59605702197e-28	67.0	6.0
PA14_13990_1199882|1	120.629899453	4.60504887076e-28	77.0	13.0
PA14_15460,merA_1309232.1|1	120.280935529	5.49072692116e-28	63.0	4.0
PA14_26140,cifR_2282153|1	119.643069874	7.57315321052e-28	66.0	6.0
PA14_26130,morB_2281979|1	119.643069874	7.57315321052e-28	66.0	6.0
PA14_18340_1573309|1	119.098894665	9.96361335306e-28	92.0	25.0
PA14_55520,hxcU_4942104|1	118.851499909	1.12870954331e-27	64.0	5.0
PA14_26970_2347008|1	118.851499909	1.12870954331e-27	64.0	5.0
PA14_12860_1104122|1	116.720557914	3.30502678315e-27	63.0	5.0
PA14_21940_1908910|1	116.720557914	3.30502678315e-27	63.0	5.0
PA14_06580_574469|8	116.720557914	3.30502678315e-27	63.0	5.0
PA14_53560_4749482|1	116.304867147	4.0757079579e-27	83.0	19.0
PA14_61870_5518248|1	116.278519983	4.13021497164e-27	66.0	7.0
PA14_67780_6052426|1	116.278519983	4.13021497164e-27	66.0	7.0
PA14_21160_1830118|1	116.278519983	4.13021497164e-27	66.0	7.0
PA14_65810_5861287|1	114.94880441	8.07556273762e-27	97.0	31.0
PA14_28880_2493687|1	114.590350652	9.67557782807e-27	62.0	5.0
PA14_23120_2005266|2	114.166030291	1.19841979273e-26	65.0	7.0
PA14_00310_28735|1	114.166030291	1.19841979273e-26	65.0	7.0
PA14_40640,cti_3628790|1	113.276826535	1.87657705333e-26	63.0	6.0
PA14_17650_1517271|1	113.276826535	1.87657705333e-26	63.0	6.0
PA14_26930_2343869|1	112.054753723	3.47577348095e-26	64.0	7.0
PA14_22410_1950831|1	112.054753723	3.47577348095e-26	64.0	7.0
PA14_71350_6356469|1	112.054753723	3.47577348095e-26	64.0	7.0
PA14_36960_3292403|1	111.156714507	5.46733266808e-26	62.0	6.0
PA14_33610_2970539|1	110.882016037	6.27991172252e-26	75.0	15.0
PA14_51420,pqsB_4569081|1	110.332275971	8.286834356e-26	60.0	5.0
PA14_18040_1549391|1	109.944742268	1.00760729828e-25	63.0	7.0
